time,LeftPupil X,LeftPupil Y,RightPupil X,RightPupil Y,LeftPupilSize,RightPupilSize,LeftBlink,RightBlink,blinktiming
0.3533334,0,0,0,0,-1,-1,1,1,1
0.464089,0,0,0,0,-1,-1,1,1,1
0.5763612,0,0,0,0,-1,-1,1,1,1
0.7255291,0,0,0,0,-1,-1,1,1,1
0.8373708,0,0,0,0,-1,-1,1,1,1
0.9397367,0,0,0,0,-1,-1,1,1,1
1.056107,0,0,0,0,-1,-1,1,1,1
1.156456,0,0,0,0,-1,-1,1,1,1
1.274272,0,0,0,0,-1,-1,1,1,1
1.374448,0,0,0,0,-1,-1,1,1,1
1.493083,0,0,0,0,-1,-1,1,1,1
1.610249,0,0,0,0,-1,-1,1,1,1
1.710442,0,0,0,0,-1,-1,1,1,1
1.826038,0,0,0,0,-1,-1,1,1,1
1.930281,0,0,0,0,-1,-1,1,1,1
2.038005,0,0,0,0,-1,-1,1,1,1
2.15191,0,0,0,0,-1,-1,1,1,1
2.266932,0,0,0,0,-1,-1,1,1,1
2.382635,0,0,0,0,-1,-1,1,1,1
2.499539,0,0,0,0,-1,-1,1,1,1
2.599876,0,0,0,0,-1,-1,1,1,1
2.716953,0,0,0,0,-1,-1,1,1,1
2.83307,0,0,0,0,-1,-1,1,1,1
2.933794,0,0,0,0,-1,-1,1,1,1
3.035224,0,0,0,0,-1,-1,1,1,1
3.13847,0,0,0,0,-1,-1,1,1,1
3.239197,0,0,0,0,-1,-1,1,1,1
3.339205,0,0,0,0,-1,-1,1,1,1
3.459044,0,0,0,0,-1,-1,1,1,1
3.560085,0,0,0,0,-1,-1,1,1,1
3.680422,0,0,0,0,-1,-1,1,1,1
3.798218,0,0,0,0,-1,-1,1,1,1
3.902212,0,0,0,0,-1,-1,1,1,1
4.020806,0,0,0,0,-1,-1,1,1,1
4.137079,0,0,0,0,-1,-1,1,1,1
4.238328,0,0,0,0,-1,-1,1,1,1
4.357645,0,0,0,0,-1,-1,1,1,1
4.457835,0,0,0,0,-1,-1,1,1,1
4.575387,0,0,0,0,-1,-1,1,1,1
4.681159,0,0,0,0,-1,-1,1,1,1
4.781868,0,0,0,0,-1,-1,1,1,1
4.900569,0,0,0,0,-1,-1,1,1,1
5.021681,0,0,0,0,-1,-1,1,1,1
5.127719,0,0,0,0,-1,-1,1,1,1
5.23013,0,0,0,0,-1,-1,1,1,1
5.331749,0,0,0,0,-1,-1,1,1,1
5.434438,0,0,0,0,-1,-1,1,1,1
5.551574,0,0,0,0,-1,-1,1,1,1
5.660842,0,0,0,0,-1,-1,1,1,1
5.780805,0,0,0,0,-1,-1,1,1,1
5.897272,0,0,0,0,-1,-1,1,1,1
5.998108,0,0,0,0,-1,-1,1,1,1
6.116575,0,0,0,0,-1,-1,1,1,1
6.218185,0,0,0,0,-1,-1,1,1,1
6.341206,0,0,0,0,-1,-1,1,1,1
6.441992,0,0,0,0,-1,-1,1,1,1
6.559654,0,0,0,0,-1,-1,1,1,1
6.678485,0,0,0,0,-1,-1,1,1,1
6.799147,0,0,0,0,-1,-1,1,1,1
6.902853,0,0,0,0,-1,-1,1,1,1
7.019469,0,0,0,0,-1,-1,1,1,1
7.122892,0,0,0,0,-1,-1,1,1,1
7.233521,0,0,0,0,-1,-1,1,1,1
7.336421,0,0,0,0,-1,-1,1,1,1
7.453548,0,0,0,0,-1,-1,1,1,1
7.556118,0,0,0,0,-1,-1,1,1,1
7.675564,0,0,0,0,-1,-1,1,1,1
7.797098,0,0,0,0,-1,-1,1,1,1
7.90352,0,0,0,0,-1,-1,1,1,1
8.020255,0,0,0,0,-1,-1,1,1,1
8.122705,0,0,0,0,-1,-1,1,1,1
8.231015,0,0,0,0,-1,-1,1,1,1
8.346802,0,0,0,0,-1,-1,1,1,1
8.449907,0,0,0,0,-1,-1,1,1,1
8.552485,0,0,0,0,-1,-1,1,1,1
8.654,0,0,0,0,-1,-1,1,1,1
8.758715,-0.1115682,-0.620379,0,0,4.534485,-1,0,0,blinked
8.864357,0.1001403,-0.3326883,0.3013577,-0.5061808,3.734024,3.822891,0,0,1
8.970838,0.02716875,-0.0642699,0.2157032,0.07010698,4.253067,-1,0.9323118,0.3153553,1
9.073829,-0.08762342,-0.2421342,0.07789135,-0.08337724,4.048813,2.790771,1,1,1
9.178328,-0.03417909,-0.4423164,0,0,-1,-1,0,0,blinked
9.284698,-0.1789238,-0.3565446,-0.01418763,-0.2537966,-1,-1,0.5642589,0,1
9.396063,-0.2715498,-0.3246963,-0.1048743,-0.3510481,-1,-1,0.2973589,0.2923233,1
9.498839,-0.2814282,-0.03535759,-0.05683827,-0.1126645,-1,-1,0.509469,0.5196971,blinked
9.603222,-0.2769415,-0.0676074,-0.1053934,-0.001941442,4.704102,-1,0.8191828,0.6467747,1
9.723023,-0.2302133,-0.2128454,0,0,-1,-1,0,0,blinked
9.82717,-0.234436,-0.2583218,0.01421285,-0.2986615,-1,-1,0,0,1
9.944208,-0.2483653,-0.08603227,-0.06623518,0.04029757,-1,-1,0.553699,0.2220934,1
10.06215,-0.1747522,-0.1072747,0,0,-1,-1,0,0,blinked
10.18238,-0.5095918,-0.1093005,-0.3900387,-0.04504168,-1,-1,0.6433516,0.103411,1
10.30144,-0.4251467,-0.1593237,-0.1526656,-0.2567909,-1,-1,0,0.02312053,blinked
10.41895,-0.5416096,-0.1857649,-0.4302133,-0.1291668,-1,-1,0.4584472,0.2620808,1
10.52166,0,0,-0.1250795,-0.3260026,-1,-1,0.2565659,0.3121998,1
10.63888,0,0,0,0,-1,-1,0,0.3708434,blinked
10.75693,-0.3334495,-0.06190729,-0.1951514,-0.04103017,-1,-1,0.822441,0.6325191,1
10.85885,-0.1194821,0.8339542,0,0,-1,-1,0,0.2315472,blinked
10.96068,-0.03452682,-0.2403476,0.0425545,-0.2627023,-1,-1,0.6480753,0.3462744,1
11.06506,-0.105875,-0.2291166,-0.0224632,-0.2251385,3.798233,-1,0.8774838,0.7768818,1
11.16585,-0.06933302,-0.2520773,-0.01988447,-0.2576898,3.604355,-1,0.9194111,0.8498789,1
11.26661,-0.08421457,-0.2496848,-0.03379941,-0.2416029,3.595886,-1,0.9172444,0.8442367,1
11.37158,-0.06930423,-0.1876231,-0.02630377,-0.2087553,3.689575,3.801239,0.8285384,0.8339555,1
11.49211,-0.1586359,-0.10985,-0.0927754,-0.117099,3.67749,3.690445,1,1,1
11.59548,-0.1839417,-0.1573668,-0.09643573,-0.1499561,3.756546,3.876404,1,1,1
11.70093,-0.1853406,-0.1701711,-0.09653193,-0.1578125,3.853088,3.798538,1,1,1
11.80583,-0.1081153,-0.2268836,-0.03994769,-0.2302392,3.962708,4.165787,1,1,1
11.90857,-0.07458842,-0.2592579,-0.02238715,-0.2553488,3.810211,3.859116,1,1,1
12.01249,-0.06663114,-0.2386382,-0.001973391,-0.2438475,3.699478,3.77774,1,1,1
12.12577,0.01570117,-0.1989232,0.07310474,-0.2097849,3.629623,3.603149,1,1,1
12.22811,-0.02122581,-0.1764973,0.04601383,-0.1914853,3.654221,3.76149,1,1,1
12.33477,-0.1737508,-0.2312822,-0.127597,-0.2421107,3.680618,3.690002,0.8335641,0.888895,1
12.43614,-0.1896806,-0.2299528,-0.1208365,-0.2451285,3.666824,3.619232,1,1,1
12.53815,-0.2018357,-0.2269112,-0.1220917,-0.2351272,3.696426,3.708755,1,1,1
