time,LeftPupil X,LeftPupil Y,RightPupil X,RightPupil Y,PupilSize,LeftBlink,RightBlink
0.3533334,0,0,0,0,-1,1,1
0.4667667,0,0,0,0,-1,1,1
0.5786976,0,0,0,0,-1,1,1
0.7326893,0,0,0,0,-1,1,1
0.8445765,0,0,0,0,-1,1,1
0.9452108,0,0,0,0,-1,1,1
1.056761,0,0,0,0,-1,1,1
1.165569,0,0,0,0,-1,1,1
1.28268,0,0,0,0,-1,1,1
1.395239,0,0,0,0,-1,1,1
1.50599,0,0,0,0,-1,1,1
1.619446,0,0,0,0,-1,1,1
1.735639,0,0,0,0,-1,1,1
1.844675,0,0,0,0,-1,1,1
1.96429,0,0,0,0,-1,1,1
2.075203,0,0,0,0,-1,1,1
2.187495,0,0,0,0,-1,1,1
2.30123,0,0,0,0,-1,1,1
2.410752,0,0,0,0,-1,1,1
2.522347,0,0,0,0,-1,1,1
2.638166,0,0,0,0,-1,1,1
2.752211,0,0,0,0,-1,1,1
2.868294,0,0,0,0,-1,1,1
2.980459,0,0,0,0,-1,1,1
3.093704,0,0,0,0,-1,1,1
3.212473,0,0,0,0,-1,1,1
3.32487,0,0,0,0,-1,1,1
3.440646,0,0,0,0,-1,1,1
3.542328,0,0,0,0,-1,1,1
3.642725,0,0,0,0,-1,1,1
3.746291,0,0,0,0,-1,1,1
3.848759,0,0,0,0,-1,1,1
3.96101,0,0,0,0,-1,1,1
4.086068,0,0,0,0,-1,1,1
4.203966,0,0,0,0,-1,1,1
4.321077,0,0,0,0,-1,1,1
4.434277,0,0,0,0,-1,1,1
4.549653,0,0,0,0,-1,1,1
4.659619,0,0,0,0,-1,1,1
4.760288,0,0,0,0,-1,1,1
4.876519,0,0,0,0,-1,1,1
4.978539,0,0,0,0,-1,1,1
5.091344,0,0,0,0,-1,1,1
5.19575,0,0,0,0,-1,1,1
5.297792,0,0,0,0,-1,1,1
5.40138,0,0,0,0,-1,1,1
5.503728,0,0,0,0,-1,1,1
5.608606,0,0,0,0,-1,1,1
5.72622,0,0,0,0,-1,1,1
5.845338,0,0,0,0,-1,1,1
5.964724,0,0,0,0,-1,1,1
6.17346,0,0,0,0,-1,1,1
6.288407,0,0,0,0,-1,1,1
6.392021,0,0,0,0,-1,1,1
6.499559,0,0,0,0,-1,1,1
6.603036,0,0,0,0,-1,1,1
6.707798,0,0,0,0,-1,1,1
6.80891,0,0,0,0,-1,1,1
6.910572,0,0,0,0,-1,1,1
7.021418,0,0,0,0,-1,1,1
7.129147,0,0,0,0,-1,1,1
7.235241,0,0,0,0,-1,1,1
7.338865,0,0,0,0,-1,1,1
7.446928,0,0,0,0,-1,1,1
7.566918,0,0,0,0,-1,1,1
7.667735,0,0,0,0,-1,1,1
