Blink,time,count,tempblink
10.12169,1,11,0
10.22385,1,11,0
10.32685,1,11,0
10.4293,1,11,0
10.53372,1,11,0
10.63447,1,11,0
10.73965,1,11,0
10.84106,1,11,0
10.94356,1,11,0
11.04487,1,11,0
11.16745,2,12,1
11.26849,2,12,1
11.36897,2,12,1
11.47204,2,12,1
11.597,2,12,1
11.69814,2,12,1
11.80211,2,12,1
11.90387,2,12,1
12.00768,2,12,1
12.11125,2,13,0
12.21211,2,13,0
12.31512,2,13,0
12.41743,2,13,0
12.52086,2,13,0
12.62366,2,13,0
12.7274,2,13,0
12.836,2,13,0
12.93974,2,13,0
13.0416,2,13,0
13.14637,2,14,0
13.27273,2,14,0
13.37376,2,14,0
13.4767,2,14,0
13.57823,2,14,0
13.70398,2,14,0
13.81343,2,14,0
13.91451,2,14,0
14.0175,2,14,0
14.11918,2,15,0
14.22034,2,15,0
14.32228,2,15,0
14.42421,2,15,0
14.52463,2,15,0
14.62594,2,15,0
14.74833,2,15,0
14.85236,2,15,0
14.9741,3,15,1
15.09489,3,15,1
15.21881,3,16,0
15.31889,3,16,0
15.4256,3,16,0
15.52706,3,16,0
15.65467,3,16,0
15.75527,3,16,0
15.86156,3,16,0
15.9887,3,16,0
16.0891,3,16,0
16.22168,3,17,0
16.3241,3,17,0
16.4496,3,17,0
16.55314,3,17,0
16.66112,3,17,0
16.78699,3,17,0
16.88741,3,17,0
16.9886,3,17,0
17.0963,4,17,1
17.21867,4,18,0
17.34057,4,18,0
17.44119,4,18,0
17.54382,4,18,0
17.64686,4,18,0
17.74897,4,18,0
17.85169,4,18,0
17.95389,4,18,0
18.07646,4,18,0
18.17754,4,19,0
18.28395,4,19,0
18.40919,4,19,0
18.52127,4,19,0
18.65399,4,19,0
18.75407,4,19,0
18.86009,4,19,0
18.98779,4,19,0
19.0918,4,19,0
19.19408,4,20,0
19.29595,4,20,0
19.40219,4,20,0
19.5272,4,20,0
19.62831,4,20,0
19.73544,4,20,0
19.86026,4,20,0
19.96118,4,20,0
20.0624,4,20,0
20.16465,4,21,0
20.2663,4,21,0
20.36777,4,21,0
20.4732,4,21,0
20.5754,4,21,0
20.70007,4,21,0
20.80178,4,21,0
20.90465,4,21,0
21.00572,4,21,0
21.10849,4,22,0
21.2103,4,22,0
21.31241,4,22,0
21.41817,4,22,0
21.54058,4,22,0
21.6412,4,22,0
21.74266,4,22,0
21.84334,4,22,0
21.94785,4,22,0
22.075,4,22,0
22.20028,4,23,0
22.30053,4,23,0
22.40144,4,23,0
22.50686,4,23,0
22.60905,4,23,0
22.70923,4,23,0
22.8334,4,23,0
22.93369,4,23,0
23.05593,4,23,0
23.15629,4,24,0
23.2789,4,24,0
23.38017,4,24,0
23.4873,4,24,0
23.59031,4,24,0
23.71556,4,24,0
23.81674,4,24,0
23.91769,4,24,0
24.04185,4,24,0
24.14484,4,25,0
24.26884,4,25,0
24.39105,5,25,1
24.49799,5,25,1
24.59929,5,25,1
24.70062,5,25,1
24.80234,5,25,1
24.92611,5,25,1
25.02865,5,25,1
25.15258,5,26,0
25.27692,5,26,0
25.37874,5,26,0
25.48147,5,26,0
25.58856,5,26,0
25.71278,5,26,0
25.83401,6,26,1
25.93524,6,26,1
26.03651,6,26,1
26.1404,6,27,0
26.2436,6,27,0
26.36607,6,27,0
26.46672,6,27,0
26.56989,6,27,0
26.67143,6,27,0
26.77154,6,27,0
26.8725,6,27,0
26.99556,6,27,0
27.12137,6,27,0
27.22197,6,28,0
27.34442,6,28,0
27.46928,6,28,0
27.57758,6,28,0
27.70116,6,28,0
27.80504,6,28,0
27.90727,6,28,0
28.0123,6,28,0
28.13887,6,29,0
28.24009,6,29,0
28.3414,6,29,0
28.46767,6,29,0
28.59111,6,29,0
28.6958,6,29,0
28.79616,6,29,0
28.89723,6,29,0
28.99788,6,29,0
29.12163,6,29,0
29.2456,6,30,0
29.3468,6,30,0
29.4478,6,30,0
29.57206,6,30,0
29.67883,6,30,0
29.7794,6,30,0
29.88035,6,30,0
29.98129,6,30,0
30.08347,6,30,0
30.18534,6,31,0
30.287,6,31,0
30.40939,6,31,0
30.5101,6,31,0
30.6345,6,31,0
30.74103,6,31,0
30.84332,6,31,0
30.94573,6,31,0
31.07076,6,31,0
31.19592,6,32,0
31.29673,6,32,0
31.39907,6,32,0
31.50051,6,32,0
31.6228,7,32,1
31.74624,7,32,1
31.85321,7,32,1
31.95593,7,32,1
32.05687,7,32,1
32.15915,7,33,0
32.2607,7,33,0
32.36176,7,33,0
32.46383,7,33,0
32.58809,7,33,0
32.6904,7,33,0
32.79833,7,33,0
32.90304,7,33,0
33.01086,7,33,0
33.11626,7,34,0
33.22065,7,34,0
33.3265,7,34,0
33.42714,7,34,0
33.52789,7,34,0
33.62845,7,34,0
33.73444,7,34,0
33.84444,7,34,0
33.95555,7,34,0
34.05856,7,34,0
34.16283,7,35,0
34.28652,8,35,1
34.39027,8,35,1
34.49593,8,35,1
34.60009,8,35,1
34.70131,8,35,1
34.8061,8,35,1
34.92879,8,35,1
35.03806,8,35,1
35.1422,8,36,0
35.2489,8,36,0
35.35021,8,36,0
35.45727,9,36,1
35.56149,9,36,1
35.6655,9,36,1
35.76643,9,36,1
35.86989,9,36,1
35.97041,9,36,1
36.09458,9,36,1
36.20774,9,37,0
36.31635,9,37,0
36.44101,9,37,0
36.54114,9,37,0
36.64234,9,37,0
36.74307,9,37,0
36.86674,9,37,0
36.99163,9,37,0
37.11516,9,37,0
37.21831,9,38,0
37.32085,9,38,0
37.42181,9,38,0
37.54554,9,38,0
37.67028,9,38,0
37.79297,9,38,0
37.89524,9,38,0
37.99526,9,38,0
38.117,9,38,0
38.21842,9,39,0
38.34156,9,39,0
38.47202,9,39,0
38.57346,9,39,0
38.69701,9,39,0
38.79929,9,39,0
38.90727,9,39,0
39.00826,9,39,0
39.10898,9,40,0
39.21601,9,40,0
39.32563,9,40,0
39.45041,9,40,0
39.55119,9,40,0
39.67896,9,40,0
39.79958,10,40,1
39.91874,10,40,1
40.04159,10,40,1
40.16435,10,41,0
40.28713,10,41,0
40.40944,10,41,0
40.53519,10,41,0
40.63531,10,41,0
40.75645,11,41,1
40.87807,11,41,1
40.98165,11,41,1
41.10516,11,41,1
41.20605,11,42,0
41.33084,11,42,0
41.45418,11,42,0
41.5544,11,42,0
41.6569,11,42,0
41.77984,11,42,0
41.90404,11,42,0
42.00457,11,42,0
42.13441,11,43,0
42.25651,11,43,0
42.3596,11,43,0
42.484,11,43,0
42.60815,11,43,0
42.73273,11,43,0
42.85733,11,43,0
42.95788,11,43,0
43.08329,11,43,0
43.20635,11,44,0
43.31295,11,44,0
43.41428,11,44,0
43.51621,11,44,0
43.6415,11,44,0
43.74165,11,44,0
43.84193,11,44,0
43.96708,11,44,0
44.08989,11,44,0
44.21468,11,45,0
44.33854,12,45,1
44.46291,12,45,1
44.56835,12,45,1
44.69268,12,45,1
44.81653,12,45,1
44.9407,12,45,1
45.06557,12,45,1
45.18871,12,46,0
45.31063,12,46,0
45.41256,12,46,0
45.51532,12,46,0
45.61576,12,46,0
45.71577,12,46,0
45.81993,12,46,0
45.94248,12,46,0
46.07016,12,46,0
46.19101,12,47,0
46.46697,12,47,0
46.5728,12,47,0
46.68121,12,47,0
46.78658,12,47,0
46.89126,12,47,0
46.99858,12,47,0
47.1039,12,47,0
47.20625,13,48,1
47.31174,13,48,1
47.42388,13,48,1
47.53424,13,48,1
47.64134,13,48,1
47.74697,13,48,1
47.85432,13,48,1
47.96461,13,48,1
48.07076,13,48,1
48.17627,13,49,0
48.28473,13,49,0
48.39101,13,49,0
48.49809,13,49,0
48.60667,13,49,0
48.70919,13,49,0
48.8146,13,49,0
48.91649,13,49,0
49.01844,13,49,0
49.12253,13,50,0
49.2287,13,50,0
49.35312,13,50,0
49.47689,13,50,0
49.59651,13,50,0
49.71931,13,50,0
49.84075,13,50,0
49.96414,14,50,1
50.08058,14,50,1
50.20483,14,51,0
50.30488,14,51,0
50.4279,14,51,0
50.52894,14,51,0
50.63045,14,51,0
50.73415,14,51,0
50.83875,14,51,0
50.94406,14,51,0
51.05161,14,51,0
51.15696,14,52,0
51.26066,14,52,0
51.36599,14,52,0
51.47217,14,52,0
51.57853,14,52,0
51.6837,14,52,0
51.79221,14,52,0
51.89439,14,52,0
52.00045,14,52,0
52.10719,14,53,0
52.21526,14,53,0
52.32195,14,53,0
52.42541,14,53,0
52.53133,14,53,0
52.63551,14,53,0
52.73913,14,53,0
52.83995,14,53,0
52.94777,14,53,0
53.05485,14,53,0
53.15969,14,54,0
53.26622,14,54,0
53.37146,14,54,0
53.47874,14,54,0
53.58421,14,54,0
53.68906,14,54,0
53.79438,14,54,0
53.89729,14,54,0
54.00241,14,54,0
54.10574,14,55,0
54.21371,14,55,0
54.32314,14,55,0
54.43136,14,55,0
54.53759,14,55,0
54.63981,14,55,0
54.74491,14,55,0
54.85016,14,55,0
54.95572,14,55,0
55.06083,14,55,0
55.16454,14,56,0
55.27087,14,56,0
55.37764,14,56,0
55.48572,14,56,0
55.5944,14,56,0
55.69979,14,56,0
55.80199,14,56,0
55.90722,14,56,0
56.01274,14,56,0
56.11914,14,57,0
56.2252,14,57,0
56.33188,14,57,0
56.44188,14,57,0
56.5491,14,57,0
56.65277,14,57,0
56.75957,14,57,0
56.86794,14,57,0
56.97232,14,57,0
57.07853,14,57,0
57.18256,14,58,0
57.28625,14,58,0
57.39309,14,58,0
57.49929,14,58,0
57.60323,14,58,0
57.70835,14,58,0
57.81107,14,58,0
57.91734,14,58,0
58.0224,14,58,0
58.13366,14,59,0
58.23856,14,59,0
58.34517,14,59,0
58.45812,14,59,0
58.5677,14,59,0
58.67563,14,59,0
58.78511,14,59,0
58.89271,14,59,0
58.99621,14,59,0
59.10352,14,59,0
59.21183,14,60,0
59.31699,14,60,0
59.43238,1
