Blink,time,count,tempblink
0.3533334,0,1,0
0.4620985,0,1,0
0.5641484,0,1,0
0.6689841,0,1,0
0.7741635,0,1,0
0.8794568,0,1,0
0.9823411,0,1,0
1.097695,0,1,0
1.198667,0,2,0
1.300491,0,2,0
1.403489,0,2,0
1.506474,0,2,0
1.609813,0,2,0
1.710509,0,2,0
1.817389,0,2,0
1.917914,0,2,0
2.019414,0,2,0
2.120293,0,3,0
2.224095,0,3,0
2.326196,0,3,0
2.428547,0,3,0
2.545542,0,3,0
2.646396,0,3,0
2.762984,0,3,0
2.881905,0,3,0
2.982994,0,3,0
3.102718,0,3,0
3.217793,0,4,0
3.318412,0,4,0
3.42241,0,4,0
3.52335,0,4,0
3.63972,0,4,0
3.759158,0,4,0
3.876128,0,4,0
3.978637,0,4,0
4.09686,0,4,0
4.200442,0,5,0
4.31953,0,5,0
4.438491,0,5,0
4.542638,0,5,0
4.649153,0,5,0
4.758395,0,5,0
4.864323,0,5,0
4.97373,0,5,0
5.078246,0,5,0
5.189401,0,6,0
5.295735,0,6,0
5.404666,0,6,0
5.512248,0,6,0
5.621374,0,6,0
5.728608,0,6,0
5.838694,0,6,0
5.947406,0,6,0
6.057879,0,6,0
6.160622,0,7,0
6.267478,0,7,0
6.374544,0,7,0
6.482617,0,7,0
6.590473,0,7,0
6.69805,0,7,0
6.801719,0,7,0
6.916831,0,7,0
7.026426,0,7,0
7.133442,0,8,0
7.243027,0,8,0
7.356898,0,8,0
7.464787,0,8,0
7.574462,0,8,0
7.681967,0,8,0
7.790258,0,8,0
7.897452,0,8,0
8.006104,0,8,0
8.112247,0,9,0
8.220697,0,9,0
8.325331,0,9,0
8.433062,0,9,0
8.536316,0,9,0
8.647877,0,9,0
8.752416,0,9,0
8.857873,0,9,0
8.960193,0,9,0
9.064136,0,9,0
9.165134,0,10,0
9.269814,0,10,0
9.372398,0,10,0
9.474652,0,10,0
9.575117,0,10,0
9.677333,0,10,0
9.778769,0,10,0
9.880527,0,10,0
9.982462,0,10,0
10.084,0,10,0
10.18615,0,11,0
10.28959,0,11,0
10.39581,0,11,0
10.51564,0,11,0
10.63352,0,11,0
10.73576,0,11,0
10.84981,0,11,0
10.96868,0,11,0
11.08637,0,11,0
11.20405,0,12,0
11.31852,0,12,0
11.43448,0,12,0
11.55063,0,12,0
11.66616,0,12,0
11.78318,0,12,0
11.90686,0,12,0
12.02374,0,12,0
12.13913,0,13,0
12.25393,0,13,0
12.3683,0,13,0
12.47187,0,13,0
12.57528,0,13,0
12.68492,0,13,0
12.79171,0,13,0
12.90087,0,13,0
13.00745,0,13,0
13.11407,0,14,0
13.22019,0,14,0
13.32751,0,14,0
13.43236,0,14,0
13.54131,0,14,0
13.6487,0,14,0
13.755,0,14,0
13.8587,0,14,0
13.9627,0,14,0
14.06644,0,14,0
14.17349,0,15,0
14.28459,0,15,0
14.39539,0,15,0
14.50665,0,15,0
14.61243,0,15,0
14.71994,0,15,0
14.82655,0,15,0
14.92697,0,15,0
15.03316,0,15,0
15.13861,0,16,0
15.24675,0,16,0
15.35388,0,16,0
15.47247,0,16,0
15.58199,0,16,0
15.68817,0,16,0
15.79531,0,16,0
15.89854,0,16,0
16.00894,0,16,0
16.11255,0,17,0
16.22081,0,17,0
16.32508,0,17,0
16.43303,0,17,0
16.53847,0,17,0
16.64352,0,17,0
16.7455,0,17,0
16.84664,0,17,0
16.94823,0,17,0
17.0549,0,17,0
17.16392,0,18,0
17.26821,0,18,0
17.3734,0,18,0
17.47785,0,18,0
17.58112,0,18,0
17.68523,0,18,0
17.79098,0,18,0
17.89915,0,18,0
18.002,0,18,0
18.10697,0,19,0
18.21051,0,19,0
18.31786,0,19,0
18.4206,1,19,1
18.52527,1,19,1
18.63062,1,19,1
18.73703,1,19,1
18.84182,1,19,1
18.95583,1,19,1
19.05889,2,19,2
19.16066,2,20,0
19.26231,3,20,1
19.36673,3,20,1
19.4731,3,20,1
19.57869,3,20,1
19.68438,3,20,1
19.79162,3,20,1
19.89736,3,20,1
20.00406,3,20,1
20.10948,3,21,0
20.21723,3,21,0
20.32294,3,21,0
20.43021,3,21,0
20.53816,3,21,0
20.64552,3,21,0
20.75664,3,21,0
20.8703,3,21,0
20.97693,3,21,0
21.08518,3,21,0
21.19049,3,22,0
21.29728,3,22,0
21.40035,3,22,0
21.51012,3,22,0
21.61599,3,22,0
21.72165,3,22,0
21.827,3,22,0
21.93321,3,22,0
22.039,3,22,0
22.1454,3,23,0
22.25054,3,23,0
22.35782,3,23,0
22.46348,3,23,0
22.57729,3,23,0
22.67987,3,23,0
22.78748,3,23,0
22.89137,3,23,0
22.99591,3,23,0
23.09974,3,23,0
23.20802,3,24,0
23.31115,3,24,0
23.41651,3,24,0
23.52095,3,24,0
23.62916,3,24,0
23.73072,3,24,0
23.83802,3,24,0
23.94278,3,24,0
24.04505,3,24,0
24.14993,3,25,0
24.25749,3,25,0
24.3768,4,25,1
24.48238,4,25,1
24.59373,4,25,1
24.70249,4,25,1
24.80709,4,25,1
24.91471,4,25,1
25.01801,4,25,1
25.12596,4,26,0
25.22964,4,26,0
25.3361,5,26,1
25.45677,5,26,1
25.5615,5,26,1
25.66645,5,26,1
25.77616,5,26,1
25.88267,5,26,1
25.99001,5,26,1
26.09623,5,26,1
26.19998,5,27,0
26.30397,5,27,0
26.41586,5,27,0
26.51982,5,27,0
26.62947,5,27,0
26.73367,5,27,0
26.84036,5,27,0
26.94408,5,27,0
27.04905,6,27,1
27.16921,6,28,0
27.27405,6,28,0
27.37525,7,28,1
27.47879,7,28,1
27.58265,7,28,1
27.69052,7,28,1
27.79348,7,28,1
27.89935,7,28,1
28.00545,7,28,1
28.11175,7,29,0
28.2139,7,29,0
28.31815,7,29,0
28.42459,7,29,0
28.53838,7,29,0
28.64316,7,29,0
28.74967,7,29,0
28.87209,8,29,1
28.97215,8,29,1
29.07681,8,29,1
29.18165,8,30,0
29.28987,8,30,0
29.3954,8,30,0
29.50328,8,30,0
29.60914,8,30,0
29.71664,8,30,0
29.82324,8,30,0
29.92893,8,30,0
30.03844,8,30,0
30.14634,8,31,0
30.25137,8,31,0
30.36287,8,31,0
30.46735,8,31,0
30.57346,8,31,0
30.67803,8,31,0
30.78497,8,31,0
30.89389,8,31,0
30.99709,8,31,0
31.10046,8,31,0
31.20849,8,32,0
31.31299,8,32,0
31.42048,8,32,0
31.52537,8,32,0
31.63473,8,32,0
31.73953,8,32,0
31.84636,8,32,0
31.95006,8,32,0
32.06909,8,32,0
32.18049,8,33,0
32.28672,8,33,0
32.39232,8,33,0
32.50014,8,33,0
32.60284,8,33,0
32.71035,8,33,0
32.81482,8,33,0
32.92477,8,33,0
33.03013,8,33,0
33.1381,8,34,0
33.24598,8,34,0
33.35295,8,34,0
33.45816,8,34,0
33.56429,8,34,0
