time,LeftPupil X,LeftPupil Y,RightPupil X,RightPupil Y,LeftBlink,RightBlink,CombineFocusPoint X,CombineFocusPoint Y,CombineFocusPoint Z
29.60084,0.1353469,0.07063919,-0.2512323,0.0009891391,0.8832726,0.8908893,2.041939,0,1.955528
30.11235,0.3479483,0.1518092,0.001639843,0.06296492,1,1,3.342163,0,2.259956
30.62187,0.1630249,0.1346556,-0.1767653,0.06094766,1,1,2.806587,0.1,1.946785
31.12989,0.456277,0.1691669,0.0936383,0.0824579,1,1,6.703102,0,2.269012
31.63185,0.2118109,0.1888629,-0.1103567,0.1088899,1,1,10.02256,0.1,2.228287
32.14297,0.2389222,0.172188,-0.08075362,0.08511263,1,1,9.578445,0.1,2.165794
32.64685,0.2615279,0.187106,-0.03516251,0.08703995,1,1,15,0.2799187,2.507529
33.16032,-0.1000459,0.180562,-0.4671152,0.1008978,0.9233803,0.9160795,7.538389,0.2580016,3
33.68106,0.02556622,0.2330143,-0.3071211,0.1615401,1,1,5.553276,0.1,2.429085
34.18284,0.2834346,0.2283913,-0.03317475,0.1340899,1,1,5.491882,0,6.527824
34.69257,0.1055129,0.1788952,-0.2137321,0.1013184,1,1,7.122699,0.6781065,7
35.20361,0.1036702,0.2071947,-0.2202472,0.1289929,1,1,11.69304,0.1,6.094452
35.72658,0.2026646,0.2560725,-0.1128056,0.1405653,1,1,11.82552,0.1,6.015625
36.24719,0.316381,0.1917096,-0.004483819,0.04131287,1,1,19,0.07160938,6.740729
36.75562,0.343219,0.1439362,0.01227129,0.03315389,1,1,16.67215,0.1,6.881737
37.2647,0.1975198,0.2190088,-0.1101478,0.1045849,1,1,15,1.102831,7.349974
37.77237,-0.09798628,-0.1211709,0.01752651,-0.09604728,0.3094581,0.3292844,0,0,0
38.29196,0.002885699,0.2098738,-0.2946922,0.1496819,1,1,13.59785,1.163708,11
38.81259,0.03926086,0.1558958,-0.3034323,0.07938927,1,1,10.61369,0.1,10.35416
39.31737,0.04529572,0.06198853,-0.303003,-0.007187009,0.9335209,0.8341854,8.591354,0,10.21884
39.8396,0.03988123,0.01953614,-0.3453366,-0.04993427,0.7772065,0.7456965,10.01985,0.04113549,10.05
40.35217,-0.007354438,-0.02585721,-0.4039824,-0.07699454,0.9104846,0.8549249,10.03843,0.2438532,10.10952
40.85908,-0.03718448,0.08891386,-0.4609808,0.01867586,0.7852228,0.8223872,10.38056,0,10.49894
41.36628,0.01315999,0.07897794,-0.2900422,0.008749366,0.9471304,0.9707603,11.30468,0,11.32945
41.86846,0.03388882,0.1221063,-0.2417261,0.04816175,1,1,13,0.3197668,12.07488
42.36998,0.0335896,0.01979202,-0.05532485,-0.1073442,0.3589296,0.4369096,0,0,0
42.8881,0.1406322,0.2134945,-0.1142684,0.1365891,1,1,13,0.05023289,12.99109
43.39377,-0.1836368,-0.07176471,0.01465273,-0.1925125,0.1,0.06050469,0,0,0
43.91144,0.06418955,0.2350417,-0.1450666,0.1558293,1,1,9,1.052325,11.11378
44.41213,0.01601505,-0.03257453,-0.4101778,-0.1081328,0.9592003,0.8670664,9.488846,0,10.27716
44.9241,0.1709838,-0.07541382,-0.2241934,-0.1441524,0.8249645,0.917643,10.04645,0.1000001,10.31027
45.44238,0.05969906,-0.1134148,-0.3374559,-0.1551327,0.9449088,0.8736097,10.04361,0,10.37303
45.96066,0.08575451,-0.09543169,-0.3162681,-0.1675668,0.8437417,0.8234025,10.06753,0.260734,10.40292
46.48256,0.1702312,0.05808425,-0.1721916,-0.02937222,1,1,9.956718,0,14.01248
46.98613,0.1219009,0.02926338,-0.20925,-0.04838824,1,1,9.896027,0.1,13.9633
47.49314,-0.06561601,0.1115004,-0.404911,-0.03012347,0.7336437,0.5956607,0,0,0
48.00174,-0.1095288,-0.002268672,0.2805463,0.07664537,0.4608303,0.4433396,0,0,0
48.51008,0.05737305,0.1447204,-0.2730274,0.07005292,1,1,17.00578,0,13.86545
49.01141,0.106005,0.170401,-0.2152678,0.08179528,1,1,17.64271,0.1,14.26655
49.51772,0.1664019,0.1974307,-0.1585388,0.1003569,1,1,16.91672,0.1,14.4755
50.03148,0.1847593,0.258531,-0.1311421,0.1841426,1,1,23,1.230051,13.55855
50.53988,0.2944252,0.2072651,-0.04214501,0.09966362,1,1,20.96625,1.127534,15
51.0642,0.08794284,0.2008484,-0.2313027,0.1425837,1,1,21.99354,0,20.24525
51.57124,0.1783264,0.092116,0.00196898,0.03743774,0.2084827,0.4838278,23.93661,0,21.43196
52.08734,0.126756,0.2862796,-0.238075,0.1919428,1,1,22.22189,0.1,24.90611
52.61234,0.5357617,0.1729213,0.2130789,0.03837824,1,1,27,0.2794671,27.74903
53.11434,0.1571521,0.1149009,-0.1736169,0.01464683,1,1,25.38963,0.1,26.4944
53.62831,0.1058618,0.1861368,-0.2282552,0.08801413,1,1,26.73124,0.1,31.13102
54.15071,0.2281961,0.1485301,-0.1307139,0.03707665,0.8877559,0.9946887,25.91718,0.1,27.71624
54.65822,0.1258494,0.1041358,-0.2209337,0.02242935,1,1,25.74807,0.1,27.34595
55.17386,0.1158855,0.06173539,-0.2525348,-0.01895082,0.8388605,0.8588755,25.7765,0,27.19768
55.68573,-0.07362223,-0.05137324,-0.4777926,-0.1190375,0.7902859,0.7519377,26.07664,0,28.1337
56.18681,0.02874708,-0.05863583,-0.3769611,-0.1438475,0.8588764,0.8296219,25.98035,0,28.05544
56.70547,0.009186387,-0.06906092,-0.4095995,-0.1544397,0.8373973,0.8210658,26.02047,0.1075009,28.04956
57.22984,0,0,-0.01689798,-0.1685684,0,0.226777,0,0,0
57.74023,0.1779637,0.08905268,-0.2288499,-0.005300045,1,1,26.16351,1.49604,28.2762
58.25758,-0.04676491,0.1545675,-0.4025759,0.07295835,1,1,25,2.226557,28.96763
58.77825,0.1696769,0.1720335,-0.177594,0.09367567,1,1,25,2.216944,28.90273
59.29094,0.1800342,0.109756,-0.180895,0.03232473,1,1,25,0.1192,30.25859
59.80996,0.2028822,0.07007116,0.02474892,0.0847137,0.6228924,0.8620886,0,0,0
60.33083,-0.2301334,-0.002351403,-0.3006621,-0.1396055,0.419549,0.494652,0,0,0
60.84011,-0.2379521,0.07279283,-0.6390427,-0.00135231,0.948905,0.9776131,25.66747,0,27.16007
61.3557,0.2085392,0.03205484,-0.1669967,-0.07318592,1,1,25.52425,0,27.95099
61.87706,-0.0008384585,0.04133761,-0.3467586,-0.03413343,1,1,25.78395,0.1,27.65764
62.38094,-0.1806725,0.08898771,-0.5692427,0.03096819,1,1,25.79679,0,27.0379
62.90251,0.04713535,0.08673495,-0.3227856,0.03050828,1,1,25.70718,0.1,27.06971
63.42804,0.05088198,0.04369295,-0.3076609,-0.0432663,1,1,25.6227,0,26.94461
63.93097,0.07095027,-0.09106994,-0.3157243,-0.2073112,0.9203523,0.9156861,25.04463,0,26.68429
64.44916,0.06952024,-0.3615897,-0.1313602,-0.2752461,0.3282361,0.6054192,0,0,0
64.97501,0.2766505,-0.1303066,-0.1337665,-0.2547261,0.7539226,0.786646,25.58326,0,26.90865
65.4953,0.1953112,-0.09645283,-0.184235,-0.1481868,0.8722159,0.9581208,25.59698,0.01631861,26.88553
66.00057,0.2876996,-0.08076441,-0.1089459,-0.1682334,1,1,25.56219,0.1660211,26.90807
66.51589,0.2083995,-0.1919333,-0.213078,-0.2871499,1,1,25.46005,0.6063157,26.99067
67.01893,0.1427925,-0.02508438,-0.3032234,-0.1174486,0.8330257,0.8866303,25.35281,1.111462,27.0361
67.54382,0.2290093,0.154839,-0.1079086,0.05434817,0.8020833,0.8470852,0,0,0
68.04493,0.1241819,0.05766726,-0.2081501,-0.01849163,1,1,25.40738,0,33.57544
68.54682,0.06369925,0.07784683,-0.2793089,-0.005779982,1,1,25.34665,0.1,33.05106
69.05287,0.4689065,0.07783461,0.1325253,-0.0355835,0.8666992,0.8205248,27.70394,1.000596,33
69.5654,-0.3449934,0.1122386,-0.7058296,0.07623446,0.7331901,0.7563298,0,0,0
70.09134,0.1230083,0.1477565,-0.2108235,0.05621862,1,1,26.81395,0.1,48.1896
70.59688,0.1430417,0.1482739,-0.1790597,0.05237329,1,1,26.61151,0.1,51.32761
71.10976,0.1182383,0.1594792,-0.1977577,0.06062376,1,1,26.90463,0,57.81554
71.62032,0.1195155,0.1602394,-0.1592344,0.06430084,0.3540997,0.3776165,0,0,0
72.13344,0.5650519,0.1527344,0.2130876,0.02696997,0.9146726,0.8846821,30.50055,0,56.68677
72.64299,0.21752,0.1838596,-0.1006836,0.09247661,1,1,31.77329,0.3058017,57
73.15508,0.2573647,0.1867792,-0.06128192,0.08820009,1,1,32.99011,0.1,56.56432
73.67799,-0.05295163,0.1944289,-0.3955221,0.114491,1,1,34.69985,0,60.51444
74.20315,0.1534233,0.1595691,-0.1850038,0.07144719,1,1,33.87549,0.1,59.47493
74.72955,0.119487,0.09952623,-0.23216,-0.000903368,0.7312933,0.771745,34.18002,0,60.96938
75.23621,0.05722547,-0.1078948,-0.3471075,-0.2015718,0.8149875,0.7854192,33.99129,0,60.06
75.755,-0.03127891,0.06458932,-0.3760387,0.02471328,1,1,30.32167,0,60.01925
76.25761,0.1567183,-0.1967424,-0.2501347,-0.2291373,0.9792836,0.9639485,33.99815,0.09999999,60.01263
76.77015,0.2058786,-0.277158,-0.202207,-0.3049282,1,1,33.98869,0.1879292,60.04443
77.2768,0.1641258,-0.01295292,-0.2298707,-0.07017946,1,1,33.9818,0,60.72457
77.78368,0.12984,-0.02162838,-0.2249039,-0.09069049,1,1,34.13983,0,61.07403
78.28788,0.1403334,0.2006886,-0.1787836,0.1406373,0.4440656,0.6099309,0,0,0
78.79431,0.1480066,0.1071965,-0.1841,0.02641749,1,1,34.42241,1.50186,65
79.31708,0.185974,0.1284607,-0.1374135,0.04017138,1,1,34.22159,1.917035,65
79.8408,0.1087925,0.06893218,-0.2261388,-0.01533055,1,1,33.86002,0,63.27082
80.36325,0.1595049,0.0896678,-0.1768183,0.01517576,1,1,34.34235,0.1,63.42971
80.873,0.1734031,0.07487869,-0.1553472,0.004906893,1,1,39,0.1060016,64.35087
81.39545,0.1534547,0.08041024,-0.1646202,0.002985716,1,1,36.93468,0.4857426,65
81.89547,0.01234996,0.1271721,-0.3231422,0.05325198,1,1,37.84203,0.1,69.83324
82.40778,0.4032483,0.09230685,0.04412663,0.0009896755,1,1,42.49246,0,68.80155
82.93213,-0.1463455,0.1345512,-0.4204825,0.104554,0.4909091,0.7292506,0,0,0
83.43769,0.1256077,0.1514879,-0.1763103,0.06821966,1,1,43.15657,0.1076145,73
83.95523,0.2949899,0.1127461,-0.03717345,0.02344972,1,1,46.83649,0.1,72.80199
84.45686,0.23052,0.1681723,-0.1140068,0.06494707,1,1,42.3867,0.1,76.19341
84.9618,-0.05017662,0.1845987,-0.4101276,0.09078622,1,1,41.19925,0.1,68.60449
85.47879,0.04257858,0.1222976,-0.2955534,0.03177947,1,1,41.66405,0,68.08949
85.99893,0.03976822,0.004772961,0.04320848,-0.0723772,0,0.1796267,0,0,0
86.50746,0.06196105,0.1371875,-0.2502728,0.05049914,0.9401266,0.9772632,37.82325,0.1,69.0532
87.01991,0.06788743,0.1785655,-0.259759,0.09355986,1,1,38.28998,0.1,72.65591
87.52808,-0.9400924,-0.2684742,-0.01984453,-0.0378654,0.1,0.09619375,0,0,0
88.04087,0.09790564,0.1896166,-0.2413633,0.09947896,1,1,37.53305,0.1,64.8948
88.55891,-0.1693935,-0.06594932,0.1523398,-0.1700367,0.1,0.006297639,0,0,0
89.06624,0.09934711,0.1676864,-0.2251236,0.1093937,1,1,31.64881,0.1,64.54826
89.57475,0.02431095,0.1898299,-0.2936428,0.1175096,1,1,29.13845,0.1,65.11678
90.08615,-0.04784638,-0.0481472,0.06396818,-0.09050786,0,0,0,0,0
90.59105,0.01136994,0.1735538,-0.3142517,0.0956111,1,1,29.84419,0.1,68.35693
91.09506,0.01051009,0.1842807,-0.3227198,0.09989113,1,1,25.13839,0,68.57483
91.60405,0.400892,0.1811572,0.05881906,0.09209943,1,1,25,0.6445253,70.23479
92.10852,0.07889867,0.1695412,-0.2500313,0.1025437,1,1,26.32333,0.1,73.6245
92.60986,0.149786,0.1882529,-0.1442097,0.1140773,1,1,27.05582,1.060193,69
93.13246,0.01840556,0.2022836,-0.3046848,0.122972,1,1,26.69039,0.1,74.19304
93.65529,0.3288169,0.1624435,-0.003531814,0.06518537,1,1,29.899,0.3117684,77
94.16875,0.1116656,-0.1316829,0.4008801,-0.3671929,0,0,0,0,0
94.67246,0.2429408,0.1996289,-0.08339018,0.1125195,1,1,26.73914,0.1,70.68348
95.17527,-0.1882722,0.1670654,-0.4722136,0.1159613,0.507129,0.5852768,0,0,0
95.7,0.1395004,0.2241367,-0.1874877,0.1325548,1,1,31.61029,0.1,68.34151
96.22223,0.1546447,0.2089802,-0.1680925,0.1082141,1,1,31,0.1037321,72.87157
96.73004,0.1693554,0.1166322,-0.1656532,0.04249114,1,1,34.43865,0,68.8708
97.24563,-0.04891962,0.151716,-0.3312955,0.09943849,0.5298691,0.6132236,0,0,0
97.76798,0.1092998,0.1881787,-0.2121295,0.115966,1,1,34.22914,0.1,72.97768
98.29455,0.1120142,0.173145,-0.2229488,0.1022758,1,1,34.18257,0,75.24773
98.80651,0.1140689,0.1388633,-0.2076533,0.07112366,1,1,36.35167,0.2282575,77
99.31832,0.4123275,0.1709074,0.06697953,0.05506247,1,1,38.65662,0,76.09259
99.82897,0.08506894,0.08925658,0.3917878,-0.01274645,0.3559317,0.396772,0,0,0
100.3397,0.140861,0.1969504,-0.181596,0.1223019,1,1,34.0667,0.1,70.26789
100.8613,0.1812773,0.164877,-0.1084624,0.0657149,1,1,33.96025,1.141201,67
101.3848,0.1841522,0.2222339,-0.1414906,0.1279687,1,1,30.25524,0.1,67.66039
101.899,-0.1455758,0.1703177,-0.492779,0.09392798,1,1,29,0.7261846,66.20307
102.417,0.192102,0.1869422,-0.1412018,0.09154814,1,1,29.94451,0,63.56664
102.9223,0.05263281,0.1744554,-0.2751656,0.0860346,1,1,34.30173,0.1,63.76034
103.4282,0.5359334,0.1671333,0.2367706,0.02676797,0.5312244,0.5720286,0,0,0
103.9476,0.1273057,0.201321,-0.1878223,0.1289127,1,1,34.62501,0,59.38168
104.456,0.07504582,0.2238062,-0.2533422,0.1438934,1,1,41.54481,0,60.1075
104.9607,0.01075673,-0.203272,-0.04298979,-0.2998106,0.1,0.1,0,0,0
105.4706,0.1077552,0.2364734,-0.2103454,0.1592423,1,1,39.03823,0.1,60.28699
105.9886,-0.1634114,0.156499,-0.5191072,0.1029214,0.9641923,0.8653304,43,0.8001907,61.91752
106.5085,-0.00966841,-0.1170034,0.001451612,-0.1447464,0.02420022,0,0,0,0
107.0322,0.2253795,0.1707621,-0.0954091,0.102984,1,1,44.95897,0.1,60.23974
107.5523,0.05205083,0.1823177,-0.277437,0.110402,1,1,46.41689,0.1081105,65
108.0633,-0.02728075,-0.1978153,0.185697,-0.353689,0.03334685,0,0,0,0
108.5648,0.1644875,0.2068805,-0.16901,0.1268409,1,1,37.86407,0,60.0643
109.0868,0.1628927,0.241424,-0.1702469,0.1420968,1,1,39.15985,0.1,59.80437
109.593,0.1761787,0.2153456,-0.1399272,0.1081527,1,1,38.2753,0.1,59.63369
110.093,-0.01379836,0.2403091,-0.340757,0.1199307,0.9351634,0.9121115,32.63099,0,55.52134
110.6065,0.1188054,0.2031392,-0.2013722,0.1152935,1,1,34.19424,0.1,55.89168
111.1138,0.08502567,0.2048671,-0.2394096,0.1206692,1,1,39,0.2097101,55.90758
111.636,0.03580773,-0.155905,0,0,0,0,0,0,0
112.1549,0.1583152,0.1779813,-0.17325,0.1010103,1,1,28.4828,0.1,55.63533
112.667,0.07622695,0.1580513,-0.2092274,0.07960099,1,1,25,1.252105,55.75327
113.1847,0.1197475,0.1918025,-0.2088423,0.09053773,1,1,26.30565,0.1,51.99297
113.694,-0.1432078,0.1663139,-0.4810328,0.1023218,0.8865411,0.8107534,28.79814,0.8253757,51
114.2177,0.1038734,0.1893852,-0.2228187,0.1109094,1,1,34.16497,0.1,52.26913
114.7354,0.07055056,0.1517355,-0.2573057,0.09876907,1,1,26.6054,0.1,48.00397
115.2384,0.1639463,0.2117752,-0.1680776,0.1409738,1,1,26.08228,0,42.71006
115.7498,0.05117023,0.175267,-0.2828339,0.1052107,1,1,34.59036,0,47.59952
116.2632,0.01228428,0.1458228,-0.3290499,0.0918175,1,1,35.21723,0.1,48.69089
116.7853,-0.1626062,0.04142427,-0.5494131,-0.0006109476,0.9875244,0.9230866,37.91433,0.4095217,49
117.2945,0.007264137,-0.1234486,0.04125059,-0.1036474,0,0,0,0,0
117.81,0.1382927,0.2108057,-0.1888107,0.1246492,0.7595486,0.9457001,28.68262,0,47.81599
118.3237,0.1028715,0.1791599,-0.2140334,0.08938438,1,1,28.19883,0.1,47.67965
118.839,-0.006280422,0.145273,-0.3134747,0.06814522,1,1,25,0.9717765,47.78256
119.345,0.09030437,0.1933878,-0.2437946,0.09480417,1,1,26.9048,0.1,43.03592
119.8638,0.1280864,0.1728035,-0.188383,0.09554899,1,1,26.79605,0,33.71766
120.3758,0.0244925,0.2019196,-0.3030744,0.1167915,1,1,31.69264,0,40.47474
120.888,0.1257111,0.1991343,-0.199865,0.1243861,1,1,31.35838,0.1,40.20643
121.4123,-0.144594,0.16625,-0.4842606,0.1105821,1,1,30.84206,0,42.93413
121.9193,0.3031127,0.03380537,-0.1301455,-0.05241883,0.695614,0.7190697,30.2641,1.035684,40.46568
122.4269,0.1115236,0.1820862,-0.2186458,0.1116678,1,1,31.79053,0.3551284,39
122.9277,0.4220026,0.07783204,0.07705629,-0.02482033,1,1,29.13461,0.657933,39
123.4462,0.3104329,0.1354541,-0.02992827,0.04394305,1,1,27.24134,0.1,39.52063
123.9478,0.06583941,0.1769128,-0.2762869,0.07036918,1,1,26.84846,0,35.22237
124.4608,0.1652263,0.2142681,-0.1489724,0.1201954,1,1,26.88663,0,31.54983
124.9743,0.03565335,0.1867902,-0.2949647,0.1017407,1,1,30.49058,0,32.16093
125.4795,-0.2584629,0.1201793,-0.6361945,0.06316113,0.9747068,0.9687871,31,0.9616736,33.44437
125.9862,0.09457076,0.2007401,-0.2338232,0.1131005,1,1,30.72654,0.1,35.61375
126.4934,0.1489913,0.1720926,-0.1820413,0.1049908,1,1,34.11958,0.1,35.5228
127.0156,0.1811634,0.1576151,-0.1599789,0.08425063,1,1,33.68754,0,32.03597
127.5348,-0.3816714,0.1534994,-0.7376809,0.1218379,0.8177001,0.96968,36.51708,0.1710972,31
128.0489,0.1683899,0.2158031,-0.1643133,0.1153918,1,1,41.2915,0.1,32.80077
128.5558,0.09585118,0.1954651,-0.2160739,0.1217156,1,1,44.0184,0,32.55641
129.0778,0.1876988,0.2356713,-0.1334158,0.1401892,1,1,49.53878,0,32.80066
129.598,0.03705597,0.1971897,-0.2955647,0.1255733,1,1,46.39636,0,36.93555
130.1207,0.09002352,0.07489061,-0.2237815,0.117416,0.848025,0.7910842,0,0,0
130.6394,0.1375966,0.215045,-0.1939902,0.1339318,1,1,51.96872,0.1,40.14114
131.1522,-0.1339544,0.03615111,-0.04256284,0.02449882,0.3493186,0.4196116,51,0.6503769,41.34106
131.6576,0.06347716,0.2073386,-0.26441,0.1158801,1,1,50.41267,0.1,45.10899
132.1807,0.007148385,0.1831491,-0.2920733,0.113138,1,1,51,1.252565,45.74315
132.7068,0.3150166,0.1757411,-0.01449662,0.06570631,1,1,54.52158,0,48.75539
133.2162,0.1302938,0.2242763,-0.2098271,0.1374199,1,1,58.20269,0,48.2486
133.7177,0.1567513,0.2238722,-0.1620924,0.1218138,0.8856773,0.9425731,49.44907,0,43.66933
134.229,0.1883519,0.1881921,-0.1350659,0.08838838,0.9983301,0.9783638,48.80133,0.1,44.46675
134.7461,0.3663021,0.2073348,0.02566302,0.09882104,1,1,46.14672,0,43.97767
135.2569,-0.1736671,0.1659552,-0.5512209,0.04342246,0.8349686,0.592986,52.12365,0.7301848,43
135.7578,-0.04451948,0.1465831,-0.3833404,0.07526255,1,1,56.18282,0.1,44.52566
136.2827,0.1264695,0.1623804,-0.2102435,0.1184935,1,1,49.75623,0.1,41.04695
136.8087,0.07629371,0.1652733,-0.2505129,0.08000028,1,1,50.64707,0.1,40.86683
137.3167,-0.03508133,0.208904,-0.3922759,0.1075383,1,1,55.80862,0,40.38807
137.8184,0.1000378,0.1922812,-0.2342479,0.1024289,1,1,57.14113,0.1,40.61488
138.3399,0.05095363,0.1928316,-0.2876118,0.1156828,1,1,62.60769,0,40.79792
138.8611,-0.1798662,0.1807296,-0.529802,0.1209608,0.9643737,0.9619877,62.81656,0,44.80602
139.3791,0.306512,0.2096652,-0.00761503,0.1005118,1,1,63,0.5267029,42.25973
139.8988,0.09517717,0.2071468,-0.2293973,0.1269973,1,1,65.65178,0.1,44.67999
140.4218,-0.07846433,0.1735544,-0.4319162,0.1090772,1,1,66.40939,0,48.43929
140.9361,-0.01654267,-0.1436243,0.08500326,-0.1627367,0.0463016,0,0,0,0
141.4525,0.1695005,0.1831999,-0.07832533,0.05433547,0.5386581,0.5732799,0,0,0
141.9699,0.2387201,0.1552478,-0.09276044,0.05415148,1,1,62.3386,0.1,43.72086
142.4794,-0.2461319,0.140037,-0.6110244,0.0740754,0.87165,0.8448349,61,0.7474465,41.9597
142.9954,0.1390135,0.1826465,-0.1820686,0.08693886,1,1,61.83216,0.1,40.24612
143.5033,0.3014876,0.1993951,-0.03026015,0.1005154,1,1,55.05933,0,39.77453
144.0053,0.2475843,0.1641606,-0.06107932,0.04601371,1,1,55.47491,0.1,40.48655
144.5254,0.3138252,0.0701254,0.02046919,-0.05153048,1,1,45.59658,0,40.17862
145.0266,0.2743011,0.1206679,-0.008916914,-0.007328033,1,1,49,0.3605081,41.93386
145.552,0.1983087,0.1690211,-0.1197069,0.05512953,1,1,50.07888,0.1,43.57947
146.0578,0.1843047,0.1659884,-0.104335,0.04612535,1,1,49,0.05526137,47.70893
146.5612,0.09950042,0.1553912,-0.1648913,0.08984429,0.8021101,0.8272523,45.98499,0,44.13908
147.0639,0.540585,0.07753235,0.214288,-0.1063833,0.8350506,0.7023395,52.02537,0.5174127,45
147.5851,0.1634265,0.1880301,-0.1630334,0.07927108,1,1,56.49038,0,44.99834
148.1115,0.0002268553,0.1679429,-0.28517,0.08673877,0.7071498,0.6351464,0,0,0
148.6379,0.3921134,0.1349308,0.05794477,-0.04650056,1,1,57.78463,0,48.40535
149.1421,0.1826556,0.1060635,0.06703842,-0.06990671,1,1,57.25115,0,48.58289
149.6588,-0.02128512,0.04049331,-0.01990736,-0.04932511,0.5446143,0.5718465,0,0,0
150.1788,-0.03743637,0.1561043,-0.3823631,0.06054825,0.9750978,0.8074755,49.01736,0,44.82575
150.6838,0.02640569,0.1893627,-0.3027731,0.1044729,1,1,49.80363,0,42.75899
151.1856,-0.03390318,0.2078566,-0.367576,0.1375207,1,1,49.12345,0.1,41.72997
151.6999,0.2835512,0.0824396,-0.06253934,-0.01136601,0.9854068,0.8282037,48.42879,0,40.95081
152.218,0.1455134,0.0416407,-0.1753644,-0.05480611,0.9378095,0.8903701,49,0.1454585,41.01927
152.7324,0.5595948,0.05028099,0.1972393,-0.1441129,0.4815246,0.6658162,51,0.4142884,41.91243
153.2508,0.2322602,0.1582733,-0.100961,0.05568647,1,1,53.64969,0,40.35767
153.772,0.2136018,0.1596156,-0.1159333,0.05141664,1,1,56.67227,0,39.59489
154.2877,0.009630322,-0.3121409,0.0889523,-0.3675067,0.1292634,0.1338608,0,0,0
154.8004,0.3271872,0.06334174,-0.04208863,-0.04729426,0.7545904,0.7680584,54.01768,0,40.06979
