time,LeftPupil X,LeftPupil Y,RightPupil X,RightPupil Y,LeftPupilSize,RightPupilSize,LeftBlink,RightBlink,blinktiming
9.81763,-0.06399351,-0.1685535,-0.0949685,-0.09543109,2.998764,3.072067,1,1,null
9.919249,-0.05640119,-0.0770402,-0.09442854,-0.01082766,2.844315,3.06134,1,1,null
10.02065,-0.03591692,-0.02124333,-0.09201676,0.04925436,2.92308,2.908722,1,1,null
10.12169,-0.103108,-0.04780924,-0.1687543,0.02569991,2.652374,2.890091,1,1,null
10.22385,-0.1184185,-0.1186763,-0.1622355,-0.0482285,2.614853,2.809158,1,1,null
10.32685,0.2432945,-0.0781821,0.1955459,-0.0087744,2.833344,2.788269,1,1,null
10.4293,0.1052893,-0.08108628,0.05672216,-0.01405799,2.834015,2.722473,1,1,null
10.53372,0.119777,-0.07859969,0.0722543,-0.001263022,2.779037,2.928619,1,1,null
10.63447,0.1016008,-0.07638788,0.06425428,-0.005103707,2.966019,3.026398,1,1,null
10.73965,0.1053643,-0.07358646,0.06741238,-0.001739979,3.025925,3.08461,1,1,null
10.84106,0.1074082,-0.07226253,0.06944942,0.00261277,3.119522,3.188232,1,1,null
10.94356,0.09738159,-0.07009673,0.06235564,0.002407074,3.266754,3.274094,1,1,null
11.04487,0.09987855,-0.1250424,0.06635082,-0.03620219,-1,3.303314,1,1,null
11.16745,0.1284378,-0.3874587,0.02289474,-0.321339,-1,-1,0,0.1713674,blinked
11.26849,0.1279567,-0.3344684,0.05839825,-0.2637095,3.404434,3.354141,0.2503687,0.4832781,null
11.36897,0.08113623,-0.3525456,0.02751005,-0.2850152,3.432465,3.530167,0.4598583,0.6625582,null
11.47204,0.06358981,-0.357313,0.02227163,-0.285495,3.398697,3.588089,0.5614731,0.6440729,null
11.597,-0.133091,-0.3451943,-0.1885039,-0.2732995,3.439651,3.61264,0.6023434,0.5532043,null
11.69814,-0.06832802,-0.3267076,-0.1105505,-0.247409,3.504684,3.755692,0.6751184,0.6352057,null
11.80211,-0.1835412,-0.3291235,-0.2454373,-0.2589908,3.256622,3.640961,0.5887969,0.5651709,null
11.90387,-0.2046086,-0.3228631,-0.2505859,-0.25811,3.152756,3.425903,0.7141573,0.6841898,null
12.00768,-0.2003334,-0.3241904,-0.2442929,-0.257785,3.134644,3.416672,0.732419,0.7346814,null
12.11125,-0.2852481,-0.3292627,-0.3321271,-0.2576886,3.117844,3.369736,0.69627,0.6058934,null
12.21211,-0.2727876,-0.3403308,-0.3125395,-0.2590418,3.232544,3.304718,0.8021639,0.6945017,null
12.31512,-0.2970344,-0.3465251,-0.341158,-0.2685685,3.06044,3.202881,0.7367202,0.6546226,null
12.41743,-0.2643088,-0.3349655,-0.3010938,-0.2540668,3.141098,3.12616,0.852061,0.7326987,null
12.52086,-0.2352611,-0.3216221,-0.2772557,-0.2493953,3.022568,3.307419,0.7828843,0.7898787,null
12.62366,-0.2425182,-0.3289628,-0.2810693,-0.2548414,3.045731,3.217209,0.8130909,0.8027141,null
12.7274,-0.2489659,-0.3276825,-0.2796939,-0.2536368,3.144012,3.217941,0.8197328,0.7854841,null
12.836,-0.02614862,-0.3515143,-0.05762255,-0.2731768,3.277023,3.120605,0.7685059,0.6803032,null
12.93974,-0.04150862,-0.3550376,-0.06143868,-0.2737701,3.102341,3.163208,0.8076608,0.6955999,null
13.0416,-0.04555327,-0.3575189,-0.06284314,-0.2796904,3.152527,3.287674,0.8269668,0.6869892,null
13.14637,-0.04888403,-0.3560086,-0.05684668,-0.2797812,3.174896,3.274216,0.820093,0.7227798,null
13.27273,0.0174017,-0.3851703,-0.006831646,-0.3087115,3.229721,3.080963,0.8150219,0.6673936,null
13.37376,0.01386917,-0.3928702,-0.004728556,-0.3197174,3.181046,3.233292,0.7274094,0.6428971,null
13.4767,0.006174803,-0.3898201,-0.008310676,-0.3174782,3.218216,3.291702,0.7249146,0.6056488,null
13.57823,0.002120852,-0.4296528,-0.02226961,-0.3637928,3.373459,3.464233,0.7705141,0.4842914,null
13.70398,-0.004091442,-0.4280914,-0.02358156,-0.3609751,3.426727,3.523865,0.6910787,0.4241108,null
13.81343,-0.007910788,-0.4282016,-0.02227157,-0.3606975,3.485489,3.591888,0.6801206,0.3985422,null
13.91451,-0.01045436,-0.4291633,-0.02307707,-0.3608607,3.447098,3.621674,0.6336544,0.3813127,null
14.0175,-0.01065809,-0.4273373,-0.02071947,-0.3569536,3.530182,3.669479,0.6405222,0.3746522,null
14.11918,-0.02661812,-0.4240969,-0.03965014,-0.3503414,3.511734,3.69371,0.6611543,0.3312188,null
14.22034,-0.02956653,-0.4226351,-0.0381729,-0.3511071,3.60881,3.693268,0.6510548,0.344666,null
14.32228,-0.02481294,-0.4039047,-0.03693879,-0.3299453,3.663849,3.662643,0.5807347,0.3425595,null
14.42421,-0.02559197,-0.4013262,-0.0366863,-0.3290104,3.668823,3.573837,0.6015,0.3359726,null
14.52463,-0.02708048,-0.4039208,-0.03622115,-0.3296287,3.635513,3.577545,0.6142972,0.3165506,null
14.62594,-0.03091705,-0.4024384,-0.0361864,-0.3298215,3.637634,3.579453,0.5977372,0.3135923,null
14.74833,-0.03296912,-0.3925521,-0.03578323,-0.3253772,3.535278,3.644684,0.5927693,0.3121051,null
14.85236,-0.04541969,-0.3861341,-0.02983993,-0.2961097,3.532837,3.612335,0.3934685,0.1054778,null
14.9741,-0.07338172,-0.5019873,-0.02184862,-0.3622413,-1,-1,0,0,blinked
15.09489,-0.04864073,-0.3628893,-0.03878695,-0.276803,-1,-1,0.3428853,0.1,null
15.21881,-0.04260498,-0.3486078,-0.03974032,-0.2785715,3.632843,3.821579,0.6122158,0.3291222,null
15.31889,-0.04596514,-0.3424951,-0.03941858,-0.2744092,3.795898,3.829651,0.6648817,0.4419424,null
15.4256,0.07290816,-0.3033166,0.06843352,-0.231804,3.839615,3.763962,0.7281553,0.7534479,null
15.52706,0.07454503,-0.3013463,0.07215738,-0.2280421,3.946228,3.906067,0.9308716,0.996103,null
15.65467,0.07413912,-0.3002957,0.07456708,-0.2280409,3.938934,3.926041,1,1,null
15.75527,0.005153775,-0.3325865,0.001235485,-0.265942,3.909866,3.96431,0.8958315,0.8612869,null
15.86156,-0.02373582,-0.3568449,-0.02805436,-0.28106,3.848007,3.89418,0.7873383,0.7305676,null
15.9887,-0.02662873,-0.3584884,-0.02582568,-0.285482,3.866928,3.857361,0.7995697,0.6982461,null
16.0891,-0.02873111,-0.3562473,-0.02337599,-0.2852641,3.911575,3.7854,0.7461862,0.6802281,null
16.22168,0.05200505,-0.3628552,0.05429149,-0.291752,3.756424,3.792114,0.7446873,0.7248922,null
16.3241,0.03924453,-0.3444345,0.04627752,-0.2788461,3.952698,3.820023,0.6816839,0.4931233,null
16.4496,-0.002120078,-0.3639932,0.003371835,-0.288842,3.751648,3.743683,0.6745076,0.4101564,null
16.55314,-0.0390079,-0.3856152,-0.03725737,-0.3172194,3.682022,3.865936,0.5797005,0.2780719,null
16.66112,-0.03808677,-0.3826026,-0.02793002,-0.3141445,3.659821,3.824982,0.6299821,0.3080924,null
16.78699,-0.03474563,-0.3806098,-0.02012938,-0.3125857,3.648056,3.857941,0.5873455,0.2877025,null
16.88741,-0.03101969,-0.3785385,-0.01516896,-0.3107677,3.710342,3.845032,0.5963708,0.2472738,null
16.9886,-0.03072375,-0.3728436,-0.01564956,-0.3027015,3.773575,3.79364,0.5353782,0.2083995,null
17.0963,0.06298339,-0.4972647,0.06781304,-0.4073514,-1,-1,0,0,blinked
17.21867,0.1318371,-0.5611421,0.06029606,-0.4945341,-1,-1,0,0,null
17.34057,0.1298059,-0.5537992,0.04877055,-0.4508771,-1,4.274261,0.01026721,0.1,null
17.44119,0.1072239,-0.5499792,0.0193361,-0.4625168,-1,3.995499,0.09744155,0.1,null
17.54382,0.09316027,-0.5298597,0.01696503,-0.4450324,3.84671,3.917358,0.2057146,0.1,null
17.64686,0.08251667,-0.5232619,0.0101546,-0.4430357,3.941788,4.005341,0.2350828,0.1,null
17.74897,0.06924701,-0.5177623,0.00662291,-0.4447767,4.010574,3.90509,0.2558306,0.05814997,null
17.85169,0.07008207,-0.5170393,0.00760591,-0.447464,4.045578,3.893814,0.2713119,0.08444123,null
17.95389,0.01066816,-0.345006,-0.04466707,-0.2850082,-1,-1,0.1711898,0,null
18.07646,-0.04727256,-0.2873695,-0.05621427,-0.2165155,3.464508,4.05687,0.7654069,0.6709371,null
18.17754,-0.05383837,-0.2841181,-0.05566072,-0.2160175,3.85672,4.08255,0.9283655,0.9545243,null
18.28395,-0.05883861,-0.2867948,-0.0577656,-0.2206514,3.833664,4.127045,1,1,null
18.40919,-0.05760211,-0.2877662,-0.05448455,-0.2209828,3.905579,4.145035,1,1,null
18.52127,-0.05436796,-0.2887381,-0.04975557,-0.2207701,3.930206,4.164703,1,1,null
18.65399,-0.05453032,-0.2882831,-0.04677373,-0.2210015,3.916641,4.162842,1,1,null
18.75407,-0.1158905,-0.3169686,-0.1241951,-0.253624,4.159515,4.192902,0.9239263,0.9217747,null
18.86009,-0.1187626,-0.3178638,-0.1230788,-0.2539711,4.000107,4.210648,0.9415063,0.9021403,null
18.98779,-0.1207336,-0.3204056,-0.1217782,-0.2548348,3.992996,4.191162,0.9636378,0.8841724,null
19.0918,-0.1214343,-0.3219168,-0.1209644,-0.2559887,4.00415,4.18515,0.9312761,0.9114484,null
19.19408,0.0343734,-0.4094021,0.005763531,-0.3287663,3.895157,4.079041,0.9789456,0.8914852,null
19.29595,0.03189754,-0.4106956,0.0144577,-0.3432485,3.949997,4.105148,0.9087914,0.831457,null
19.40219,-0.06519532,-0.4632316,-0.09600961,-0.3889551,3.828629,4.109802,0.8365848,0.6756831,null
19.5272,-0.09327883,-0.4784482,-0.1212297,-0.3983641,4.004684,4.048386,0.8283595,0.6803572,null
19.62831,-0.09823489,-0.4778872,-0.119837,-0.3989389,4.015945,4.069534,0.8646861,0.677923,null
19.73544,-0.08843231,-0.4449584,-0.09880644,-0.3800671,3.992447,4.14682,0.8862411,0.6254351,null
19.86026,-0.0599575,-0.3999753,-0.07081366,-0.3222134,3.913147,3.970978,0.7951945,0.6248942,null
19.96118,-0.06290376,-0.4003583,-0.06946409,-0.3219219,3.939743,3.996063,0.8467166,0.6746957,null
20.0624,0.01531172,-0.3200248,0.0002167225,-0.2436013,-1,3.824432,0.8194497,0.6891043,null
20.16465,0.01506519,-0.3161772,0.001315236,-0.244203,3.919113,4.052444,0.9248473,0.9129819,null
20.2663,0.01102173,-0.3150318,0.002613425,-0.2440454,4.006683,4.078018,0.971351,0.9937883,null
20.36777,0.008699536,-0.3171473,0.005229831,-0.2449963,4.005203,4.155731,0.9669284,0.9977582,null
20.4732,-0.08883482,-0.3170186,-0.1019832,-0.2478348,3.917068,4.111572,0.9834247,0.9423543,null
20.5754,-0.1309814,-0.3094187,-0.1396288,-0.2453294,4.058151,4.23877,0.9229494,0.8950004,null
20.70007,-0.1337944,-0.3126991,-0.1381891,-0.2469738,4.089584,4.203659,1,1,null
20.80178,-0.1495523,-0.2845109,-0.1568536,-0.2045445,3.948669,4.351929,0.9722298,0.9683625,null
20.90465,-0.1523901,-0.2846103,-0.1568536,-0.2056129,3.955505,4.360916,0.9840072,0.9937763,null
21.00572,-0.152545,-0.2842749,-0.1536742,-0.2053998,3.961212,4.355179,1,1,null
21.10849,-0.1527075,-0.2851169,-0.1537614,-0.2048113,3.926407,4.384033,1,1,null
21.2103,-0.1533943,-0.2867234,-0.1522653,-0.2053456,3.841049,4.34903,1,1,null
21.31241,-0.1545172,-0.2873172,-0.1531296,-0.2051669,3.816483,4.306534,1,1,null
21.41817,-0.1013827,-0.1894026,-0.1168305,-0.1252098,3.921326,4.177933,1,1,null
21.54058,-0.07963669,-0.1428038,-0.1035526,-0.07660878,4.052383,4.198837,1,1,null
21.6412,-0.03739238,-0.1020094,-0.07485986,-0.04508686,4.236969,4.343292,1,1,null
21.74266,-0.04006368,-0.1167884,-0.07014525,-0.05382037,4.155045,4.294983,1,1,null
21.84334,-0.08630943,-0.1292012,-0.1150971,-0.05834997,4.016266,4.05069,1,1,null
21.94785,-0.2041215,-0.09620905,-0.2440014,-0.02474368,3.968185,4.003311,1,1,null
22.075,-0.04182661,-0.07136333,-0.1179531,-0.002439976,3.55072,3.671036,1,1,null
22.20028,-0.02833223,-0.2051777,-0.08621275,-0.1341125,3.37117,3.309006,1,1,null
22.30053,-0.04393768,-0.2258998,-0.09170318,-0.158143,3.166107,3.339691,1,1,null
22.40144,-0.03923607,-0.280038,-0.1007921,-0.215853,2.866608,3.105179,1,1,null
22.50686,-0.04366666,-0.2623166,-0.09315026,-0.1904926,2.859192,2.90538,1,1,null
22.60905,-0.07792956,-0.2614846,-0.1245826,-0.1869277,2.862366,2.790482,1,1,null
22.70923,-0.07807219,-0.2638336,-0.1181058,-0.1896738,2.789505,2.782211,1,1,null
22.8334,-0.07552558,-0.2501775,-0.1149409,-0.186744,2.577225,2.755356,1,1,null
22.93369,-0.07233542,-0.2487631,-0.1086188,-0.182519,2.622696,2.823227,1,1,null
23.05593,-0.01062822,-0.2542914,-0.04727584,-0.1876286,2.623672,2.74942,1,1,null
23.15629,-0.0929206,-0.186313,-0.1207782,-0.111151,-1,2.646591,0.8994513,0.9431522,null
23.2789,-0.3156594,-0.1677535,-0.3596733,-0.1059572,2.596695,2.916,0.6826977,0.8708591,null
23.38017,-0.2589172,-0.2404022,-0.2896733,-0.1659106,2.699112,3.004089,1,1,null
23.4873,-0.2266814,-0.2438774,-0.2464567,-0.1595125,2.694519,2.856079,1,1,null
23.59031,-0.2368425,-0.2066083,-0.2606479,-0.1324915,2.794647,3.011932,1,1,null
23.71556,-0.2217255,-0.2044593,-0.2448022,-0.1247199,2.912079,2.929993,1,1,null
23.81674,-0.2655263,-0.2031537,-0.2882162,-0.1239343,3.022385,3.074783,1,1,null
23.91769,-0.2775805,-0.2033938,-0.3049543,-0.1291209,2.973419,3.124084,1,1,null
24.04185,-0.2206336,-0.1907369,-0.2425504,-0.1178743,3.120819,3.14447,1,1,null
24.14484,-0.2201895,-0.1911448,-0.2410856,-0.1184936,3.058731,3.147141,1,1,null
24.26884,-0.1108391,-0.2725788,0.2269608,-0.2168906,-1,-1,0.3481844,0.1556242,null
24.39105,0.0264709,-0.1501931,0.01209593,-0.08321452,-1,-1,0.653927,0.5928913,blinked
24.49799,0.03804743,-0.154436,0.02578199,-0.08555365,3.046692,3.200439,1,1,null
24.59929,0.0412221,-0.1508844,0.02728426,-0.08271074,3.077286,3.238464,1,1,null
24.70062,0.08403552,-0.1476436,0.0652442,-0.08255172,3.280106,3.267532,1,1,null
24.80234,-0.0920912,-0.1388562,-0.1186574,-0.07808232,3.301956,3.313492,1,1,null
24.92611,-0.1969481,-0.1577328,-0.2248821,-0.08602178,3.453079,3.502533,1,1,null
25.02865,-0.1953728,-0.159508,-0.2147168,-0.08645916,3.459229,3.521133,1,1,null
25.15258,-0.1965051,-0.1584954,-0.2146673,-0.08416104,3.441513,3.521118,1,1,null
25.27692,-0.2596142,-0.1613246,-0.2833934,-0.089854,3.292267,3.38797,1,1,null
25.37874,-0.2680098,-0.1641601,-0.2869365,-0.09205365,3.266602,3.299454,1,1,null
25.48147,-0.2706576,-0.163758,-0.2884271,-0.09341633,3.283585,3.339401,1,1,null
25.58856,-0.2731729,-0.1607382,-0.2890623,-0.09021306,3.285629,3.393372,1,1,null
25.71278,-0.2169772,-0.1400244,-0.2101097,-0.05529225,-1,3.5345,0.8155263,0.8169515,null
25.83401,0.101516,-0.2969223,0.0458566,-0.2190406,-1,-1,0.2890811,0.03019566,blinked
25.93524,0.08441818,-0.2788719,0.04733098,-0.2073241,3.605743,3.49202,0.7152784,0.7564187,null
26.03651,0.07075179,-0.2771945,0.04365063,-0.1995807,3.567749,3.641098,0.838934,0.9243709,null
26.1404,0.04761255,-0.3572408,-0.0007656217,-0.2826245,3.558258,3.548843,0.7651674,0.7869,null
26.2436,0.03442419,-0.3523712,-0.003458858,-0.2837082,3.609497,3.596436,0.7512271,0.7317451,null
26.36607,-0.00820452,-0.3445981,-0.04351228,-0.2785311,3.331375,3.455246,0.7264436,0.7085928,null
26.46672,-0.01112008,-0.3407763,-0.0432319,-0.2751979,3.250626,3.238312,0.7677721,0.7180253,null
26.56989,-0.01656663,-0.3401953,-0.04594254,-0.2667325,3.10553,3.143784,0.7940031,0.7293741,null
26.67143,0.04273081,-0.3650565,-0.007353425,-0.2998346,2.84964,3.023682,0.6720675,0.627572,null
26.77154,0.007188559,-0.3048238,-0.03349322,-0.2300111,2.835251,2.844223,0.7902124,0.7883918,null
26.8725,-0.0143643,-0.3060007,-0.0460791,-0.2334042,2.87793,2.834778,0.8906267,0.8414767,null
26.99556,-0.03122759,-0.3116688,-0.06310111,-0.2401909,2.849411,2.742096,0.9118005,0.8912061,null
27.12137,-0.03635895,-0.3592182,-0.07823545,-0.2895989,2.880417,2.7901,0.7651771,0.7999735,null
27.22197,-0.03817004,-0.3347429,-0.07420599,-0.2666054,2.668854,2.867645,0.8096429,0.7798491,null
27.34442,0.02997279,-0.3073138,-0.004797518,-0.2374169,2.837143,2.704712,0.7970879,0.834216,null
27.46928,0.06497836,-0.312474,0.0233618,-0.2401396,2.826401,2.642319,0.8309502,0.8639842,null
27.57758,0.09698057,-0.3510813,0.06250441,-0.272029,2.94693,2.84433,0.8498213,0.8983009,null
27.70116,0.1353279,-0.3414801,0.09905863,-0.2674708,2.994614,2.855179,0.8291809,0.9278085,null
27.80504,0.001829982,-0.2021246,-0.01517534,-0.1342832,-1,-1,0.696179,0.6216213,null
27.90727,-0.2092388,-0.05636966,-0.2398526,0.01531053,-1,-1,0.6201566,0.563822,null
28.0123,-0.2114513,-0.1426594,-0.2445993,-0.06810999,3.025375,3.017029,1,1,null
28.13887,-0.1902294,-0.1739103,-0.2148293,-0.09746122,2.855316,3.086502,1,1,null
28.24009,-0.2287845,-0.17425,-0.2510625,-0.0941149,2.988922,2.995529,1,1,null
28.3414,-0.2263768,-0.1678267,-0.2430869,-0.09036827,2.997772,3.066788,1,1,null
28.46767,-0.2216895,-0.1666945,-0.2406399,-0.08907199,2.992645,3.040192,1,1,null
28.59111,-0.1769928,-0.1633005,-0.1979526,-0.08620632,2.954971,3.091553,1,1,null
28.6958,-0.1783109,-0.1646961,-0.2013503,-0.08789396,2.978943,3.120255,1,1,null
28.79616,-0.1799132,-0.1631532,-0.2022969,-0.08759344,3.042969,3.129456,1,1,null
28.89723,-0.135542,-0.1609416,-0.1584513,-0.07998991,3.035431,3.096207,1,1,null
28.99788,-0.1355412,-0.159493,-0.1581598,-0.07910252,3.068619,3.09761,1,1,null
29.12163,-0.1345187,-0.1577934,-0.1568472,-0.078439,3.080338,3.159134,1,1,null
29.2456,-0.1427247,-0.1593989,-0.1638777,-0.07771206,3.14183,3.150665,1,1,null
29.3468,-0.2223347,-0.1599886,-0.2437085,-0.08511162,3.081161,3.169342,1,1,null
29.4478,-0.2246944,-0.1615187,-0.2429551,-0.08493435,3.167099,3.219864,1,1,null
29.57206,-0.2274183,-0.1599708,-0.2422673,-0.08263075,3.226227,3.296234,1,1,null
