Blink,time,count,tempblink
30.25404,11,31,0
30.3675,12,31,1
30.48154,12,31,1
30.59341,12,31,1
30.70415,12,31,1
30.82031,12,31,1
30.93531,12,31,1
31.05174,13,31,2
31.16919,13,32,0
31.28612,13,32,0
31.40454,13,32,0
31.52256,13,32,0
31.62368,13,32,0
31.74079,14,32,1
31.8561,14,32,1
31.9574,14,32,1
32.05799,14,32,1
32.15843,14,33,0
32.25926,14,33,0
32.37294,15,33,1
32.49062,15,33,1
32.60276,15,33,1
32.71481,15,33,1
32.83339,15,33,1
32.93416,15,33,1
33.04905,15,33,1
33.16328,16,34,1
33.28225,16,34,1
33.38409,16,34,1
33.5018,16,34,1
33.60344,16,34,1
33.72097,16,34,1
33.83974,17,34,2
33.95796,17,34,2
34.07682,17,34,2
34.19601,17,35,0
34.3133,17,35,0
34.429,18,35,1
34.53827,18,35,1
34.64339,18,35,1
34.75937,18,35,1
34.87751,18,35,1
34.99398,18,35,1
35.10897,18,35,1
35.22572,18,36,0
35.34474,19,36,1
35.46468,19,36,1
35.56553,19,36,1
35.68228,20,36,2
35.7993,20,36,2
35.89957,20,36,2
36.01095,21,36,3
36.12184,21,37,0
36.23582,22,37,1
36.34784,22,37,1
36.46439,22,37,1
36.58039,22,37,1
36.68796,22,37,1
36.80067,22,37,1
36.91249,22,37,1
37.02293,22,37,1
37.13718,23,38,1
37.2418,23,38,1
37.35374,23,38,1
37.46417,23,38,1
37.58154,23,38,1
37.69117,23,38,1
37.79428,23,38,1
37.89974,23,38,1
38.00729,23,38,1
38.11105,23,39,0
38.21792,23,39,0
38.32177,23,39,0
38.42627,23,39,0
38.52968,23,39,0
38.63377,23,39,0
38.7384,23,39,0
38.83938,23,39,0
38.942,23,39,0
39.04893,23,39,0
39.15229,23,40,0
39.25794,23,40,0
39.36101,23,40,0
39.46301,23,40,0
39.56681,23,40,0
39.67154,23,40,0
39.78721,23,40,0
39.89726,23,40,0
39.9985,23,40,0
40.10652,23
