time,LeftPupil X,LeftPupil Y,RightPupil X,RightPupil Y,LeftPupilSize,RightPupilSize,LeftBlink,RightBlink,blinktiming
0.3533334,0,0,0,0,3.802887,3.479111,1,0,blinked
0.4607385,0,0,0,0,3.776245,3.438736,1,0,null
0.5702835,0,0,0,0,3.696106,3.250305,1,0,null
0.6708332,0,0,0,0,3.085968,2.686127,1,0,null
0.7724301,0,0,0,0,2.815796,2.561188,1,0,null
0.8774679,0,0,0,0,2.455826,2.335541,1,0,null
0.9828612,0,0,0,0,2.442093,2.263824,1,0,null
1.087761,0,0,0,0,2.371201,2.14743,1,0,null
1.188136,0,0,0,0,-1,-1,0,0,blinked
1.293115,0,0,0,0,2.194,2.137177,1,0,null
1.403252,0,0,0,0,2.15329,2.009232,1,0,null
1.514726,0,0,0,0,2.141418,2.052338,1,0,null
1.625254,0,0,0,0,2.172424,2.057846,1,0,null
1.731919,0,0,0,0,2.249588,2.137177,1,0,null
1.844368,0,0,0,0,2.222946,2.134109,1,0,null
1.95528,0,0,0,0,2.19046,2.143036,1,0,null
2.06526,0,0,0,0,2.206665,2.138519,1,0,null
2.173241,0,0,0,0,2.201553,2.127975,1,0,null
2.285318,0,0,0,0,2.191498,2.133484,1,0,null
2.394183,0,0,0,0,2.155838,2.102814,1,0,null
2.508742,0,0,0,0,2.196701,2.173096,1,0,null
2.619982,0,0,0,0,2.238449,2.15741,1,0,null
2.727241,0,0,0,0,2.19252,2.100174,1,0,null
2.839164,0,0,0,0,2.228897,2.098785,1,0,null
2.949433,0,0,0,0,2.101028,2.109039,1,0,null
3.061384,0,0,0,0,2.193542,2.166061,1,0,null
3.174529,0,0,0,0,2.241791,2.190536,1,0,null
3.281969,0,0,0,0,2.26239,2.090988,1,0,null
3.395839,0,0,0,0,2.315781,2.176819,1,0,null
3.509246,0,0,0,0,2.308746,2.223892,1,0,null
3.618949,0,0,0,0,2.253952,2.178207,1,0,null
3.730653,0,0,0,0,2.079697,2.191238,1,0,null
3.843268,0,0,0,0,2.173279,2.101578,1,0,null
3.956596,0,0,0,0,2.243225,2.185394,1,0,null
4.071681,0,0,0,0,2.340332,2.318817,1,0,null
4.184024,0,0,0,0,2.253113,2.38649,1,0,null
4.29483,0,0,0,0,2.241669,-1,1,0,null
4.408586,0,0,0,0,2.344894,-1,1,0,null
4.520531,0,0,0,0,2.305939,2.181442,1,0,null
4.632413,0,0,0,0,2.227646,2.193756,1,0,null
4.745291,0,0,0,0,2.18808,2.182129,1,0,null
4.857892,0,0,0,0,2.305008,2.240311,1,0,null
4.972249,0,0,0,0,2.326691,2.241898,1,0,null
5.082823,0,0,0,0,2.343643,2.223312,1,0,null
5.194754,0,0,0,0,2.281143,2.213379,1,0,null
5.304289,0,0,0,0,2.338028,2.197113,1,0,null
5.416183,0,0,0,0,2.40509,-1,1,0,null
5.525716,0,0,0,0,2.295715,-1,1,0,null
5.635416,0,0,0,0,2.467499,-1,1,0,null
5.74769,0,0,0,0,2.579269,-1,1,0,null
5.859798,0,0,0,0,2.664459,-1,1,0,null
5.969056,0,0,0,0,2.761414,-1,1,0,null
6.078883,0,0,0,0,2.756851,-1,1,0,null
6.19426,0,0,0,0,2.663193,-1,1,0,null
6.30356,0,0,0,0,-1,-1,0,0,blinked
6.41349,0,0,0,0,-1,-1,0.1,0,null
6.527086,0,0,0,0,-1,2.765961,0.1,0,null
6.636798,0,0,0,0,-1,2.852264,0.1,0,null
6.749594,0,0,0,0,-1,2.891968,0.1,0,null
6.859847,0,0,0,0,2.941895,2.624146,1,0,null
6.967587,0,0,0,0,2.929382,2.617935,1,0,null
7.080572,0,0,0,0,-1,-1,1,0,null
7.190986,0,0,0,0,2.430084,-1,1,0,null
7.301553,0,0,0,0,2.445908,-1,1,0,null
7.414424,0,0,0,0,2.427338,-1,1,0,null
7.527003,0,0,0,0,2.538177,-1,1,0,null
7.636875,0,0,0,0,2.79361,-1,1,0,null
7.749664,0,0,0,0,2.810104,-1,1,0,null
7.85654,0,0,0,0,2.786301,2.753586,1,0,null
7.967348,0,0,0,0,2.880447,2.78421,1,0,null
8.071613,0,0,0,0,2.800598,2.562851,1,0,null
8.185285,0,0,0,0,2.543472,2.314423,1,0,null
8.294713,0,0,0,0,2.285446,2.15152,1,0,null
8.406564,0,0,0,0,2.225784,2.109406,1,0,null
8.516563,0,0,0,0,2.148422,2.121078,1,0,null
8.623151,0,0,0,0,2.183731,2.162613,1,0,null
8.733412,0,0,0,0,2.382599,2.178421,1,0,null
8.84636,0,0,0,0,-1,-1,0,0,blinked
8.950292,0,0,0,0,2.270416,-1,1,0,null
9.058896,0,0,0,0,2.412384,-1,1,0,null
9.169611,0,0,0,0,2.363724,-1,1,0,null
9.284217,0,0,0,0,2.505463,-1,1,0,null
9.393171,0,0,0,0,2.591476,-1,1,0,null
9.507545,0,0,0,0,2.667694,-1,1,0,null
9.618067,0,0,0,0,2.601334,-1,1,0,null
9.725629,0,0,0,0,-1,-1,0.2145955,0,blinked
9.838167,0,0,0,0,2.635925,-1,1,0,null
9.945884,0,0,0,0,2.75766,-1,1,0,null
10.05572,0,0,0,0,2.723053,-1,1,0,null
10.1662,0,0,0,0,2.812317,-1,1,0,null
10.27845,0,0,0,0,2.898788,-1,1,0,null
10.38954,0,0,0,0,2.973602,-1,1,0,null
10.5007,0,0,0,0,3.067398,-1,1,0,null
10.61013,0,0,0,0,3.097015,-1,1,0,null
10.72594,0,0,0,0,3.093735,-1,1,0,null
10.83956,0,0,0,0,-1,-1,0,0,blinked
10.95203,0,0,0,0,-1,-1,1,0,null
11.05969,0,0,0,0,2.836716,2.704849,1,0,null
11.17346,0,0,0,0,2.735092,2.606949,1,0,null
11.28448,0,0,0,0,2.570236,2.463806,1,0,null
11.39431,0,0,0,0,2.337982,2.251633,1,0,null
11.50179,0,0,0,0,2.290131,2.209961,1,0,null
11.61038,0,0,0,0,2.2397,2.173477,1,0,null
11.72032,0,0,0,0,2.217331,2.161942,1,0,null
11.8341,0,0,0,0,2.210907,2.1436,1,0,null
11.94473,0,0,0,0,2.184204,2.080276,1,0,null
12.05746,0,0,0,0,2.161591,2.053146,1,0,null
12.16807,0,0,0,0,2.14978,2.064941,1,0,null
12.279,0,0,0,0,2.256134,2.17453,1,0,null
12.39451,0,0,0,0,2.272934,2.185791,1,0,null
12.50452,0,0,0,0,2.272858,2.208481,1,0,null
12.61483,0,0,0,0,2.249466,2.229492,1,0,null
12.72995,0,0,0,0,2.18309,2.226929,1,0,null
12.84014,0,0,0,0,2.167145,2.225708,1,0,null
12.94195,0,0,0,0,2.17215,2.224335,1,0,null
13.05208,0,0,0,0,2.352234,2.263214,1,0,null
13.16353,0,0,0,0,2.232681,2.317215,1,0,null
13.27217,0,0,0,0,2.54245,2.34671,1,0,null
13.38032,0,0,0,0,2.529953,2.385864,1,0,null
13.49437,0,0,0,0,2.546005,2.433334,1,0,null
13.60775,0,0,0,0,2.634766,2.449768,1,0,null
13.71883,0,0,0,0,2.446365,2.550858,1,0,null
13.83022,0,0,0,0,2.513535,2.470245,1,0,null
13.93377,0,0,0,0,2.593597,2.363556,1,0,null
14.04538,0,0,0,0,2.359085,2.309921,1,0,null
14.15245,0,0,0,0,2.34967,2.240402,1,0,null
14.25768,0,0,0,0,2.275757,2.226654,1,0,null
14.3673,0,0,0,0,2.364807,2.281906,1,0,null
14.47837,0,0,0,0,2.412842,2.245514,1,0,null
14.58816,0,0,0,0,2.434143,2.365768,1,0,null
14.69716,0,0,0,0,2.472092,2.413284,1,0,null
14.808,0,0,0,0,2.276428,2.317444,1,0,null
14.91608,0,0,0,0,2.225006,2.246033,1,0,null
15.02575,0,0,0,0,2.211594,2.155014,1,0,null
15.14021,0,0,0,0,2.136765,2.115723,1,0,null
15.24788,0,0,0,0,-1,-1,0,0,blinked
15.35733,0,0,0,0,2.331818,2.225815,1,0,null
15.46875,0,0,0,0,-1,2.619278,1,0,null
15.58233,0,0,0,0,2.293228,2.257706,1,0,null
15.69394,0,0,0,0,2.390762,2.227859,1,0,null
15.80765,0,0,0,0,2.38356,2.261154,1,0,null
15.91828,0,0,0,0,2.393234,2.349503,1,0,null
16.0331,0,0,0,0,-1,-1,0.2235601,0,null
16.14381,0,0,0,0,3.232498,-1,0.2963351,0,null
16.25516,0,0,0,0,3.180573,-1,0.2409561,0,null
16.36897,0,0,0,0,3.105362,2.493546,0.2128721,0,null
16.47726,0,0,0,0,-1,-1,1,0,null
16.59041,0,0,0,0,-1,-1,0,0,blinked
16.69821,0,0,0,0,-1,2.882385,0.03503019,0,null
16.81165,0,0,0,0,-1,2.593918,0.07875131,0,null
16.92113,0,0,0,0,2.45578,-1,0,0,blinked
17.03261,0,0,0,0,3.772888,-1,0,0,null
