Blink,time,count,tempblink
31.13895,1,32,0
31.2494,1,32,0
31.35819,1,32,0
31.46614,1,32,0
31.57643,1,32,0
31.68172,1,32,0
31.79158,1,32,0
31.89879,1,32,0
32.00953,1,32,0
32.11827,1,33,0
32.22684,1,33,0
32.33576,1,33,0
32.44818,1,33,0
32.56218,1,33,0
32.67521,1,33,0
32.78891,1,33,0
32.90446,1,33,0
33.01905,1,33,0
33.12917,1,34,0
33.24204,1,34,0
33.35271,1,34,0
33.4663,1,34,0
33.57744,1,34,0
33.68957,1,34,0
33.79805,1,34,0
33.91061,1,34,0
34.01812,1,34,0
34.1319,1,35,0
34.2454,1,35,0
34.3548,1,35,0
34.46565,1,35,0
34.58563,1,35,0
34.69758,1,35,0
34.80542,1,35,0
34.91628,1,35,0
35.02718,1,35,0
35.13998,1,36,0
35.249,1,36,0
35.36273,1,36,0
35.47462,1,36,0
35.58823,1,36,0
35.69791,1,36,0
35.80826,1,36,0
35.92609,1,36,0
36.03909,1,36,0
36.15113,1,37,0
36.26688,1,37,0
36.37853,1,37,0
36.48824,1,37,0
36.60222,1,37,0
36.71413,1,37,0
36.83062,1,37,0
36.94503,1,37,0
37.06054,1,37,0
37.17709,1,38,0
37.28812,1,38,0
37.40096,1,38,0
37.51445,1,38,0
37.62952,1,38,0
37.7397,1,38,0
37.85384,1,38,0
37.97569,1,38,0
38.0852,1,38,0
38.20023,1,39,0
38.31143,1,39,0
38.42557,1,39,0
38.536,1,39,0
38.65063,1,39,0
38.7639,1,39,0
38.88205,1,39,0
38.99791,1,39,0
39.1096,1,39,0
39.22553,1,40,0
39.33901,1,40,0
39.4509,1,40,0
39.56636,1,40,0
39.66785,1,40,0
39.77917,1,40,0
39.89323,1,40,0
40.01065,1,40,0
40.12422,1,41,0
40.23928,1,41,0
40.35274,1,41,0
40.46887,1,41,0
40.58178,1,41,0
40.69472,1,41,0
40.80901,1,41,0
40.92615,1,41,0
41.04144,1,41,0
41.15974,1,42,0
41.27188,1,42,0
41.39085,1,42,0
41.50619,1,42,0
41.61831,1,42,0
41.72962,1,42,0
41.84447,1,42,0
41.96049,1,42,0
42.06968,1,42,0
42.18339,1,43,0
42.29709,1,43,0
42.40916,1,43,0
42.52333,1,43,0
42.63213,1,43,0
42.74923,1,43,0
42.8653,1,43,0
42.97997,1,43,0
43.09936,1,43,0
43.21411,1,44,0
43.32473,1,44,0
43.43768,1,44,0
43.55128,1,44,0
43.66019,1,44,0
43.77675,1,44,0
43.8926,1,44,0
44.00554,1,44,0
44.11649,1,45,0
44.23201,1,45,0
44.34815,1,45,0
44.46097,1,45,0
44.57689,1,45,0
44.69125,1,45,0
44.8125,1,45,0
44.9245,1,45,0
45.04017,1,45,0
45.15721,1,46,0
45.27152,1,46,0
45.3869,1,46,0
45.50317,1,46,0
45.61531,1,46,0
45.72413,1,46,0
45.83672,1,46,0
45.95106,1,46,0
46.06142,1,46,0
46.17381,1,47,0
46.29035,1,47,0
46.39918,1,47,0
46.51992,1,47,0
46.63286,1,47,0
46.74544,1,47,0
46.85835,1,47,0
46.9697,1,47,0
47.08205,1,47,0
47.1976,1,48,0
47.30812,1,48,0
47.41711,1,48,0
47.53546,1,48,0
47.64487,1,48,0
47.76136,1,48,0
47.87667,1,48,0
47.99075,1,48,0
48.10421,1,48,0
48.2222,1,49,0
48.33324,1,49,0
48.44341,1,49,0
48.55551,1,49,0
48.66562,1,49,0
48.77654,1,49,0
48.88231,1,49,0
48.991,1,49,0
49.09801,1,49,0
49.20749,1,50,0
49.31263,1,50,0
49.41966,1,50,0
49.5263,1,50,0
49.63491,1,50,0
49.7545,1,50,0
49.86264,1,50,0
49.96436,1,50,0
50.06815,1,50,0
50.1715,1,51,0
50.28136,1,51,0
50.38597,1,51,0
50.49492,1,51,0
50.60325,1,51,0
50.71134,1,51,0
50.8155,1,51,0
50.93179,1,51,0
51.04432,1,51,0
51.15085,1,52,0
51.26003,1,52,0
51.36635,1,52,0
51.47921,1,52,0
51.58891,1,52,0
51.69849,1,52,0
51.80699,1,52,0
51.91759,1,52,0
52.02322,1,52,0
52.13251,1,53,0
52.23828,1,53,0
52.34727,1,53,0
52.45345,1,53,0
52.56178,1,53,0
52.6681,1,53,0
52.77526,1,53,0
52.87717,1,53,0
52.98413,1,53,0
53.09394,1,53,0
53.19552,1,54,0
53.30074,1,54,0
53.40492,1,54,0
53.50675,1,54,0
53.61638,1,54,0
53.71836,1,54,0
53.82426,1,54,0
53.92618,1,54,0
54.03111,1,54,0
54.13617,1,55,0
54.24168,1,55,0
54.34725,1,55,0
54.45587,1,55,0
54.55896,1,55,0
54.6744,1,55,0
54.77891,1,55,0
54.88342,1,55,0
54.9893,1,55,0
55.0947,1,55,0
55.19767,1,56,0
55.30429,1,56,0
55.40433,1,56,0
55.5125,1,56,0
55.61861,1,56,0
55.72222,1,56,0
55.82752,1,56,0
55.92813,1,56,0
56.03211,1,56,0
56.1382,1,57,0
56.24664,1,57,0
56.35289,1,57,0
56.45697,1,57,0
56.56273,1,57,0
56.66676,1,57,0
56.77385,1,57,0
56.87727,1,57,0
56.98306,1,57,0
57.08541,1,57,0
57.2039,1,58,0
57.30563,1,58,0
57.41095,1,58,0
57.51195,1,58,0
57.63164,1,58,0
57.73299,1,58,0
57.83649,1,58,0
57.94316,1,58,0
58.04796,1,58,0
58.14916,1,59,0
58.25274,1,59,0
58.37133,1,59,0
58.47174,1,59,0
58.57753,1,59,0
58.68038,1,59,0
58.80336,1,59,0
58.90765,1,59,0
59.01,1,59,0
59.11166,1,60,0
59.21577,1,60,0
59.3168,1,60,0
59.42033,1,60,0
59.5274,1,60,0
59.63053,1,60,0
59.74954,1,60,0
59.85798,1,60,0
59.95973,1,60,0
60.06577,1,60,0
60.18727,1,61,0
60.29352,1,61,0
60.39975,1,61,0
60.50771,1,61,0
60.60882,1,61,0
60.71723,1,61,0
60.81889,1,61,0
60.92599,1,61,0
61.03546,1,61,0
61.14287,1,62,0
61.24501,1,62,0
61.34623,1,62,0
61.4473,1,62,0
61.55167,1,62,0
61.65601,1,62,0
61.75946,1,62,0
61.86476,1,62,0
61.96968,1,62,0
62.07228,1,62,0
62.17484,1,63,0
62.27552,1,63,0
62.37846,1,63,0
62.48008,1,63,0
62.59039,1,63,0
62.70979,1,63,0
62.81468,1,63,0
62.91615,1,63,0
63.01901,1,63,0
63.12507,1,64,0
63.23018,1,64,0
63.33208,1,64,0
63.43591,1,64,0
63.53783,1,64,0
63.64538,1,64,0
63.76714,1,64,0
63.87127,1,64,0
63.97607,1,64,0
64.07921,1,64,0
64.18913,1,65,0
64.29227,1,65,0
64.39297,1,65,0
64.50067,1,65,0
64.60586,1,65,0
64.71208,1,65,0
64.81593,1,65,0
64.92497,1,65,0
65.02898,1,65,0
65.13362,1,66,0
65.23829,1,66,0
65.3401,1,66,0
65.45813,1,66,0
65.56264,1,66,0
65.67077,1,66,0
65.77919,1,66,0
65.88136,1,66,0
65.98346,1,66,0
66.08408,1,66,0
66.18475,1,67,0
66.28915,1,67,0
66.39286,1,67,0
66.51381,1,67,0
66.61951,1,67,0
66.72325,1,67,0
66.82442,1,67,0
66.93487,1,67,0
67.04081,1,67,0
67.14357,1,68,0
67.25581,1,68,0
67.36127,1,68,0
67.46355,1,68,0
67.5696,1,68,0
67.66964,1,68,0
67.77551,1,68,0
67.88214,1,68,0
67.98704,1,68,0
68.09116,1,68,0
68.19296,1,69,0
68.29654,1,69,0
68.40278,1,69,0
68.50436,1,69,0
68.61111,1,69,0
68.71551,1,69,0
68.83152,1,69,0
68.93716,1,69,0
69.04353,1,69,0
69.14839,1,70,0
69.2527,1,70,0
69.35709,1,70,0
69.46449,1,70,0
69.56763,1,70,0
69.67181,1,70,0
69.78879,1,70,0
69.89439,1,70,0
70.01444,1,70,0
70.11895,1,71,0
70.21943,1,71,0
70.32178,1,71,0
70.42902,1,71,0
70.53316,1,71,0
70.63489,1,71,0
70.73694,1,71,0
70.83895,1,71,0
70.94415,1,71,0
71.04662,1,71,0
71.14671,1,72,0
71.24879,1,72,0
71.35284,1,72,0
71.4579,1,72,0
71.56432,1,72,0
71.67413,1,72,0
71.78701,1,72,0
71.89995,1,72,0
72.01514,1,72,0
72.13622,1,73,0
72.24831,1,73,0
72.35687,1,73,0
72.47219,1,73,0
72.58795,1,73,0
72.69841,1,73,0
72.81273,1,73,0
72.92436,1,73,0
73.03702,1,73,0
73.14926,1,74,0
73.26403,1,74,0
73.37615,1,74,0
73.49307,1,74,0
73.60686,1,74,0
73.72148,1,74,0
73.84342,1,74,0
73.95535,1,74,0
74.06788,1,74,0
74.17894,1,75,0
74.29253,1,75,0
74.40322,1,75,0
74.51883,1,75,0
74.63332,1,75,0
74.74538,1,75,0
74.85755,1,75,0
74.96899,1,75,0
75.08163,1,75,0
75.19389,1,76,0
75.30985,1,76,0
75.41914,1,76,0
75.51928,1,76,0
75.62608,1,76,0
75.73885,1,76,0
75.85567,1,76,0
75.9688,1,76,0
76.0773,1,76,0
76.18941,1,77,0
76.30609,1,77,0
76.41507,1,77,0
76.52986,1,77,0
76.64279,1,77,0
76.75682,1,77,0
76.86677,1,77,0
76.9809,1,77,0
77.09765,1,77,0
77.21056,1,78,0
77.32405,1,78,0
77.43098,1,78,0
77.54784,1,78,0
77.65739,1,78,0
77.77071,1,78,0
77.884,1,78,0
78.00425,1,78,0
78.1112,1,79,0
78.22668,1,79,0
78.34177,1,79,0
78.45384,1,79,0
78.56748,1,79,0
78.67585,1,79,0
78.79411,1,79,0
78.9119,1,79,0
79.02608,1,79,0
79.13769,1,80,0
79.24815,1,80,0
79.3549,1,80,0
79.46955,1,80,0
79.58358,1,80,0
79.69535,1,80,0
79.81108,1,80,0
79.91926,1,80,0
80.0351,1,80,0
80.14553,1,81,0
80.25961,1,81,0
80.37303,1,81,0
80.48439,1,81,0
80.60769,1,81,0
80.72891,1,81,0
80.84418,1,81,0
80.95444,1,81,0
81.07555,1,81,0
81.18689,1,82,0
81.29693,1,82,0
81.40817,1,82,0
81.52126,1,82,0
81.63693,1,82,0
81.74496,1,82,0
81.85771,1,82,0
81.96912,1,82,0
82.07846,1,82,0
82.18641,1,83,0
82.29828,1,83,0
82.41619,1,83,0
82.52944,1,83,0
82.63905,1,83,0
82.75471,1,83,0
82.86489,1,83,0
82.97698,1,83,0
83.08719,1,83,0
83.19899,1,84,0
83.30778,1,84,0
83.42018,1,84,0
83.52916,1,84,0
83.64066,1,84,0
83.75055,1,84,0
83.86093,1,84,0
83.96942,1,84,0
84.08562,1,84,0
84.19789,1,85,0
84.31324,1,85,0
84.42149,1,85,0
84.52761,1,85,0
84.63876,1,85,0
84.74812,1,85,0
84.85873,1,85,0
84.96432,1,85,0
85.07378,1,85,0
85.18872,1,86,0
85.30827,1,86,0
85.42187,1,86,0
85.53665,1,86,0
85.65192,1,86,0
85.75283,1,86,0
85.86072,1,86,0
85.97066,1,86,0
86.07628,1,86,0
86.18528,1,87,0
86.28819,1,87,0
86.39605,1,87,0
86.49815,1,87,0
86.60513,1,87,0
86.71249,1,87,0
86.8211,1,87,0
86.92487,1,87,0
87.03413,1,87,0
87.13921,1,88,0
87.2463,1,88,0
87.3596,1,88,0
87.47017,1,88,0
87.57697,1,88,0
87.6913,1,88,0
87.80351,1,88,0
87.9137,1,88,0
88.02396,1,88,0
88.13622,1,89,0
88.24985,1,89,0
88.35881,1,89,0
88.46737,1,89,0
88.57468,1,89,0
88.68597,1,89,0
88.79419,1,89,0
88.9067,1,89,0
89.02132,1,89,0
89.13432,1,90,0
89.24203,1,90,0
89.3569,1,90,0
89.46638,1,90,0
89.58211,1,90,0
89.69151,1,90,0
89.80128,1,90,0
89.91476,1,90,0
90.0237,1,90,0
90.13497,1,91,0
90.24546,1,91,0
90.36311,1,91,0
90.47092,1,91,0
90.58173,1,91,0
90.69963,1,91,0
90.81434,1,91,0
90.92728,1,91,0
91.03783,1,91,0
91.15858,1,92,0
91.26642,1,92,0
91.37809,1,92,0
91.49073,1,92,0
91.60733,1,92,0
91.71265,1,92,0
91.82868,1,92,0
91.93937,1,92,0
92.04937,1,92,0
92.15829,1,93,0
92.27054,1,93,0
92.38001,1,93,0
92.49017,1,93,0
92.59489,1,93,0
92.70325,1,93,0
92.80964,1,93,0
92.9205,1,93,0
93.0258,1,93,0
93.13609,1,94,0
93.24059,1,94,0
93.34805,1,94,0
93.45611,1,94,0
93.56651,1,94,0
93.67751,1,94,0
93.78869,1,94,0
93.8994,1,94,0
94.01531,1,94,0
94.12858,1,95,0
94.23721,1,95,0
94.34905,1,95,0
94.45892,1,95,0
94.57256,1,95,0
94.68139,1,95,0
94.79428,1,95,0
94.91026,1,95,0
95.02684,1,95,0
95.1392,1,96,0
95.24786,1,96,0
95.35923,1,96,0
95.471,1,96,0
95.5806,1,96,0
95.69693,1,96,0
95.80725,1,96,0
95.92055,1,96,0
96.03389,1,96,0
96.14393,1,97,0
96.25422,1,97,0
96.36306,1,97,0
96.47916,1,97,0
96.58772,1,97,0
96.69949,1,97,0
96.81146,1,97,0
96.92641,1,97,0
97.03843,1,97,0
97.154,1,98,0
97.27129,1,98,0
97.39043,1,98,0
97.50158,1,98,0
97.61529,1,98,0
97.72832,1,98,0
97.83708,1,98,0
97.9538,1,98,0
98.0668,1,98,0
98.18027,1,99,0
98.29747,1,99,0
98.4066,1,99,0
98.52039,1,99,0
98.62984,1,99,0
98.74265,1,99,0
98.85394,1,99,0
98.96732,1,99,0
99.08436,1,99,0
99.20212,1,100,0
99.31329,1,100,0
99.42588,1,100,0
99.54406,1,100,0
99.65852,1,100,0
99.7696,1,100,0
99.88001,1,100,0
99.98994,1,100,0
100.0987,1,100,0
100.2128,1,101,0
100.3218,1,101,0
100.4339,1,101,0
100.5425,1,101,0
100.6581,1,101,0
100.7668,1,101,0
100.8866,1,101,0
100.9964,1,101,0
101.1114,1,101,0
101.2248,1,102,0
101.3414,1,102,0
101.4563,1,102,0
101.5718,1,102,0
101.6917,1,102,0
101.8016,1,102,0
101.9193,1,102,0
102.0338,1,102,0
102.1456,1,103,0
102.2564,1,103,0
102.3684,1,103,0
102.4777,1,103,0
102.597,1,103,0
102.7071,1,103,0
102.8152,1,103,0
102.9296,1,103,0
103.0392,1,103,0
103.1541,1,104,0
103.2652,1,104,0
103.3753,1,104,0
103.485,1,104,0
103.5982,1,104,0
103.7083,1,104,0
103.8197,1,104,0
103.9301,1,104,0
104.0413,1,104,0
104.158,1,105,0
104.2737,1,105,0
104.3869,1,105,0
104.4988,1,105,0
104.6133,1,105,0
104.7257,1,105,0
104.8416,1,105,0
104.9493,1,105,0
105.0652,1,105,0
105.1764,1,106,0
105.2937,1,106,0
105.4061,1,106,0
105.5192,1,106,0
105.6351,1,106,0
105.7472,1,106,0
105.8713,1,106,0
105.9838,1,106,0
106.0986,1,106,0
106.2079,1,107,0
106.3206,1,107,0
106.4303,1,107,0
106.5399,1,107,0
106.6526,1,107,0
106.7712,1,107,0
106.8875,1,107,0
106.9977,1,107,0
107.114,1,107,0
107.2259,1,108,0
107.3382,1,108,0
107.4471,1,108,0
107.5586,1,108,0
107.6716,1,108,0
107.7841,1,108,0
107.893,1,108,0
108.0082,1,108,0
108.1187,1,109,0
108.2314,1,109,0
108.3423,1,109,0
108.4531,1,109,0
108.5614,1,109,0
108.6747,1,109,0
108.7875,1,109,0
108.8996,1,109,0
109.017,1,109,0
109.1311,1,110,0
109.2481,1,110,0
109.3525,1,110,0
109.4634,1,110,0
109.5691,1,110,0
109.6733,1,110,0
109.7769,1,110,0
109.8806,1,110,0
109.9821,1,110,0
110.0892,1,110,0
110.1918,1,111,0
110.2986,1,111,0
110.4023,1,111,0
110.5134,1,111,0
110.6215,1,111,0
110.7361,1,111,0
110.8427,1,111,0
110.9589,1,111,0
111.0684,1,111,0
111.188,1,112,0
111.3015,1,112,0
111.4089,1,112,0
111.5172,1,112,0
111.6246,1,112,0
111.7355,1,112,0
111.8457,1,112,0
111.9517,1,112,0
112.0535,1,112,0
112.1623,1,113,0
112.2672,1,113,0
112.3763,1,113,0
112.4859,1,113,0
112.6024,1,113,0
112.7114,1,113,0
112.822,1,113,0
112.935,1,113,0
113.0488,1,113,0
113.157,1,114,0
113.2697,1,114,0
113.3795,1,114,0
113.4955,1,114,0
113.6145,1,114,0
113.7254,1,114,0
113.8391,1,114,0
113.9502,1,114,0
114.0666,1,114,0
114.1829,1,115,0
114.3038,1,115,0
114.4158,1,115,0
114.5288,1,115,0
114.6419,1,115,0
114.7539,1,115,0
114.8698,1,115,0
114.9852,1,115,0
115.0989,1,115,0
115.2099,1,116,0
115.3247,1,116,0
115.4375,1,116,0
115.5516,1,116,0
115.6693,1,116,0
115.7789,1,116,0
115.8908,1,116,0
116.0086,1,116,0
116.1266,1,117,0
116.2379,1,117,0
116.3497,1,117,0
116.4651,1,117,0
116.5821,1,117,0
116.6951,1,117,0
116.8055,1,117,0
116.9231,1,117,0
117.0343,1,117,0
117.1431,1,118,0
117.253,1,118,0
117.365,1,118,0
117.4734,1,118,0
117.5864,1,118,0
117.7063,1,118,0
117.8211,1,118,0
117.9338,1,118,0
118.0468,1,118,0
118.1544,1,119,0
118.2669,1,119,0
118.3784,1,119,0
118.4864,1,119,0
118.5998,1,119,0
118.7076,1,119,0
118.8202,1,119,0
118.9274,1,119,0
119.0391,1,119,0
119.1498,1,120,0
119.2616,1,120,0
119.3755,1,120,0
119.4874,1,120,0
119.5907,1,120,0
119.7059,1,120,0
119.8166,1,120,0
119.9305,1,120,0
120.0415,1,120,0
120.1545,1,121,0
120.2629,1,121,0
120.3751,1,121,0
120.483,1,121,0
120.5964,1,121,0
120.7055,1,121,0
120.8218,1,121,0
120.9344,1,121,0
121.0433,1,121,0
121.159,1,122,0
121.2686,1,122,0
121.3769,1,122,0
121.485,1,122,0
121.598,1,122,0
121.7073,1,122,0
121.8168,1,122,0
121.922,1,122,0
122.0373,1,122,0
122.1468,1,123,0
122.2603,1,123,0
122.3687,1,123,0
122.4809,1,123,0
122.594,1,123,0
122.7084,1,123,0
122.824,1,123,0
122.942,1,123,0
123.0557,1,123,0
123.1657,1,124,0
123.2813,1,124,0
123.3868,1,124,0
123.4987,1,124,0
123.6102,1,124,0
123.7235,1,124,0
123.8329,1,124,0
123.947,1,124,0
124.0591,1,124,0
124.1732,1,125,0
124.2906,1,125,0
124.397,1,125,0
124.4972,1,125,0
124.6089,1,125,0
124.7195,1,125,0
124.8284,1,125,0
124.9462,1,125,0
125.0531,1,125,0
125.1662,1,126,0
125.2809,1,126,0
125.3978,1,126,0
125.5083,1,126,0
125.6186,1,126,0
125.728,1,126,0
125.8423,1,126,0
125.9536,1,126,0
126.0669,1,126,0
126.1828,1,127,0
126.2941,1,127,0
126.4017,1,127,0
126.5168,1,127,0
126.6291,1,127,0
126.7366,1,127,0
126.8492,1,127,0
126.9559,1,127,0
127.0628,1,127,0
127.1693,1,128,0
127.2765,1,128,0
127.3801,1,128,0
127.4833,1,128,0
127.5863,1,128,0
127.6937,1,128,0
127.8039,1,128,0
127.916,1,128,0
128.0317,1,128,0
128.1484,1,129,0
128.2566,1,129,0
128.3587,1,129,0
128.4651,1,129,0
128.5782,1,129,0
128.6877,1,129,0
128.8043,1,129,0
128.918,1,129,0
129.0281,1,129,0
129.1417,1,130,0
129.2496,1,130,0
129.362,1,130,0
129.4742,1,130,0
129.5864,1,130,0
129.6991,1,130,0
129.8114,1,130,0
129.9227,1,130,0
130.034,1,130,0
130.1489,1,131,0
130.2591,1,131,0
130.3741,1,131,0
130.483,1,131,0
130.5975,1,131,0
130.7056,1,131,0
130.8197,1,131,0
130.9323,1,131,0
131.0488,1,131,0
131.1619,1,132,0
131.2771,1,132,0
131.3996,1,132,0
131.5121,1,132,0
131.6258,1,132,0
131.7357,1,132,0
131.8509,1,132,0
131.9626,1,132,0
132.0775,1,132,0
132.184,1,133,0
132.2969,1,133,0
132.4055,1,133,0
132.5144,1,133,0
132.6191,1,133,0
132.7311,1,133,0
132.8376,1,133,0
132.9424,1,133,0
133.0454,1,133,0
133.1615,1,134,0
133.2666,1,134,0
133.3802,1,134,0
133.4907,1,134,0
133.5999,1,134,0
133.7068,1,134,0
133.8249,1,134,0
133.9387,1,134,0
134.0503,1,134,0
134.1663,1,135,0
134.2766,1,135,0
134.3907,1,135,0
134.4969,1,135,0
134.6079,1,135,0
134.7162,1,135,0
134.8323,1,135,0
134.9389,1,135,0
135.0468,1,135,0
135.1497,1,136,0
135.2545,1,136,0
135.3593,1,136,0
135.4645,1,136,0
135.5661,1,136,0
135.6769,1,136,0
135.7858,1,136,0
135.8949,1,136,0
136.0023,1,136,0
136.1171,1,137,0
136.2278,1,137,0
136.3406,1,137,0
136.4462,1,137,0
136.5634,1,137,0
136.6773,1,137,0
136.7835,1,137,0
136.8855,1,137,0
136.9885,1,137,0
137.0955,1,137,0
137.2019,1,138,0
137.3063,1,138,0
137.4082,1,138,0
137.5182,1,138,0
137.6233,1,138,0
137.7293,1,138,0
137.8386,1,138,0
137.9455,1,138,0
138.0508,1,138,0
138.1625,1,139,0
138.266,1,139,0
138.3774,1,139,0
138.4854,1,139,0
138.5946,1,139,0
138.703,1,139,0
138.8098,1,139,0
138.9142,1,139,0
139.0218,1,139,0
139.1282,1,140,0
139.2366,1,140,0
139.3375,1,140,0
139.4474,1,140,0
139.5515,1,140,0
139.6596,1,140,0
139.7715,1,140,0
139.8782,1,140,0
139.9801,1,140,0
140.0838,1,140,0
140.1878,1,141,0
140.2938,1,141,0
140.3965,1,141,0
140.5047,1,141,0
140.6189,1,141,0
140.7306,1,141,0
140.8412,1,141,0
140.9533,1,141,0
141.0648,1,141,0
