time,LeftPupil X,LeftPupil Y,RightPupil X,RightPupil Y,PupilSize,LeftBlink,RightBlink
0.3533334,0,0,0,0,-1,1,1
0.4637617,0,0,0,0,-1,1,1
0.5803269,0,0,0,0,-1,1,1
0.6954451,0,0,0,0,-1,1,1
0.8105884,0,0,0,0,-1,1,1
0.9259638,0,0,0,0,-1,1,1
1.034854,0,0,0,0,-1,1,1
1.144835,0,0,0,0,-1,1,1
1.257767,0,0,0,0,-1,1,1
1.368884,0,0,0,0,-1,1,1
1.471723,0,0,0,0,-1,1,1
1.578656,0,0,0,0,-1,1,1
1.694025,0,0,0,0,-1,1,1
1.801025,0,0,0,0,-1,1,1
1.909332,0,0,0,0,-1,1,1
2.016364,0,0,0,0,-1,1,1
2.124141,0,0,0,0,-1,1,1
2.230875,0,0,0,0,-1,1,1
2.341115,0,0,0,0,-1,1,1
2.456489,0,0,0,0,-1,1,1
2.568794,0,0,0,0,-1,1,1
2.681526,0,0,0,0,-1,1,1
2.791157,0,0,0,0,-1,1,1
2.90441,0,0,0,0,-1,1,1
3.016486,0,0,0,0,-1,1,1
3.125573,0,0,0,0,-1,1,1
3.2387,0,0,0,0,-1,1,1
3.351084,0,0,0,0,-1,1,1
3.458791,0,0,0,0,-1,1,1
3.568441,0,0,0,0,-1,1,1
3.679347,0,0,0,0,-1,1,1
3.791985,0,0,0,0,-1,1,1
3.907949,0,0,0,0,-1,1,1
4.016416,0,0,0,0,-1,1,1
4.123044,0,0,0,0,-1,1,1
4.238763,0,0,0,0,-1,1,1
4.350749,0,0,0,0,-1,1,1
4.451477,0,0,0,0,-1,1,1
4.556273,0,0,0,0,-1,1,1
4.673898,0,0,0,0,-1,1,1
4.774814,0,0,0,0,-1,1,1
4.875556,0,0,0,0,-1,1,1
4.991165,0,0,0,0,-1,1,1
5.091368,0,0,0,0,-1,1,1
5.265378,0,0,0,0,-1,1,1
5.379906,0,0,0,0,-1,1,1
5.482225,0,0,0,0,-1,1,1
5.595849,0,0,0,0,-1,1,1
5.7089,0,0,0,0,-1,1,1
5.822773,0,0,0,0,-1,1,1
5.932641,0,0,0,0,-1,1,1
6.048688,0,0,0,0,-1,1,1
6.161434,0,0,0,0,-1,1,1
6.272041,0,0,0,0,-1,1,1
6.388462,0,0,0,0,-1,1,1
6.50066,0,0,0,0,-1,1,1
6.611213,0,0,0,0,-1,1,1
6.725681,0,0,0,0,-1,1,1
6.844194,0,0,0,0,-1,1,1
6.958716,0,0,0,0,-1,1,1
7.07624,0,0,0,0,-1,1,1
7.190692,0,0,0,0,-1,1,1
7.303186,0,0,0,0,-1,1,1
7.40787,0,0,0,0,-1,1,1
7.526625,0,0,0,0,-1,1,1
7.641879,0,0,0,0,-1,1,1
7.757782,0,0,0,0,-1,1,1
7.874783,0,0,0,0,-1,1,1
7.986732,0,0,0,0,-1,1,1
8.096926,0,0,0,0,-1,1,1
8.210399,0,0,0,0,-1,1,1
8.326226,0,0,0,0,-1,1,1
8.441929,0,0,0,0,-1,1,1
8.558628,0,0,0,0,-1,1,1
8.674983,0,0,0,0,-1,1,1
8.786304,0,0,0,0,-1,1,1
8.898705,0,0,0,0,-1,1,1
9.011709,0,0,0,0,-1,1,1
9.122682,0,0,0,0,-1,1,1
9.238996,0,0,0,0,-1,1,1
9.354009,0,0,0,0,-1,1,1
9.470314,0,0,0,0,-1,1,1
9.583925,0,0,0,0,-1,1,1
9.698961,0,0,0,0,-1,1,1
9.810692,0,0,0,0,-1,1,1
9.927689,0,0,0,0,-1,1,1
10.04465,0,0,0,0,-1,1,1
10.14581,0,0,0,0,-1,1,1
10.24872,0,0,0,0,-1,1,1
10.35357,0,0,0,0,-1,1,1
10.45656,0,0,0,0,-1,1,1
10.57625,-0.08988971,-0.7137967,0.07485926,-0.7275412,3.784683,0,0
10.68386,-0.04846632,-0.292461,0.09604776,-0.3697742,3.566528,0,0
10.78677,0,0,0,0,-1,0.1729422,0.04688632
10.90352,-0.242238,-0.2372577,-0.1030027,-0.1907805,-1,0.667879,0.4675508
11.00706,-0.2664606,-0.3926206,-0.1473689,-0.3041143,4.156403,0.6769739,0.5702821
11.10931,-0.3001046,-0.5523121,-0.1766223,-0.4249063,4.182907,0.6170015,0.7064322
11.21089,-0.2948481,-0.7869986,0,0,2.781158,0.1739082,0.2932098
11.31609,-0.2948856,-0.5365224,-0.1629239,-0.4225255,4.460922,0.4463917,0.5599248
11.41912,-0.2744566,-0.4289224,-0.1381273,-0.3288711,4.557602,0.6589421,0.7770018
11.52631,-0.3688211,-0.4865886,-0.2571834,-0.719345,-1,0.394131,0.6775178
11.63178,-0.3747596,-0.1572509,-0.2525419,-0.02771711,4.818222,0.883766,0.7640166
11.73712,-0.3169138,-0.009027839,-0.1964699,0.01173753,-1,0.992281,0.901187
11.85671,-0.3198112,-0.2180147,-0.192561,-0.2193305,4.669952,1,1
11.95859,-0.5413626,-0.2112461,-0.4482733,-0.4145062,4.82666,0.8225188,0.8811892
12.06892,-0.4082972,-0.1179844,-0.3121862,-0.1301589,4.899551,0.8220667,0.9789902
12.17351,-0.4370115,-0.1761307,-0.3603724,-0.08392131,4.75264,0.7979445,0.9436421
12.29133,-0.3550971,-0.1445314,-0.2651575,-0.07437277,5.043137,0.9516425,0.9515468
12.41123,-0.5465922,-0.1166266,-0.4379941,-0.06463087,4.97934,0.6452072,0.790499
12.52484,-0.4312772,-0.1199791,-0.3259245,-0.08332098,-1,0.5992765,0.7628253
12.62623,-0.3511124,-0.07543349,-0.2363892,-0.06855357,4.96843,0.8910341,0.9379089
12.74499,-0.2988319,-0.03897631,-0.1714236,-0.05177999,4.841766,0.9318303,0.9988063
12.86309,-0.2485986,-0.3077667,-0.1897444,-0.3398101,4.484192,0.8273311,0.8151807
12.97925,-0.1978098,-0.1388316,-0.10627,-0.1656733,4.694733,0.7462505,0.7869225
13.08016,-0.08555049,-0.131369,0.009674072,-0.1645874,4.610565,1,1
13.19533,-0.1408634,-0.1413635,-0.03508973,-0.1501368,4.703445,1,1
13.31007,-0.1835477,-0.1606253,-0.08378297,-0.146484,4.661423,1,1
13.42146,-0.2061116,-0.1498754,-0.09675026,-0.1262124,4.690308,0.8900486,0.9134008
13.5386,-0.1876642,-0.1375217,-0.06916946,-0.2156094,-1,0.2404181,0.4645364
13.64991,-0.1793249,-0.1270659,-0.0695976,-0.1267936,4.560715,0.803441,0.8793325
13.7692,-0.1632109,-0.1734746,-0.04115999,-0.1796321,4.476257,0.7491234,0.7598951
13.8855,-0.1036582,-0.1151685,0.01392651,-0.1051177,4.601242,0.7870591,0.8995716
14.00176,-0.1555873,-0.1229566,-0.03467733,-0.07736874,4.522842,0.8611812,0.8513851
14.10221,-0.2779503,-0.337063,-0.1989206,-0.3169266,4.368317,0.7254935,0.6159413
14.20256,-0.297344,-0.2627549,-0.1991038,-0.3106018,4.404144,0.6416314,0.6367279
14.31873,-0.2957195,-0.2632904,-0.2217066,-0.2708238,4.401855,0.6803202,0.6982058
14.43462,-0.3505037,-0.3039651,-0.3055963,-0.3337435,4.162735,0.6143641,0.6797782
14.53515,-0.3589751,-0.2791675,-0.3180057,-0.3557215,4.317398,0.5949402,0.7145103
14.65265,-0.3544484,-0.08098722,-0.2819176,-0.1672267,-1,0.6476306,0.7696123
14.76785,-0.3107603,-0.06847394,-0.2153375,-0.1352122,4.609924,1,1
14.87185,-0.3050247,-0.09011781,-0.2119629,-0.1471158,4.675186,1,1
14.99126,-0.3055271,-0.09700298,-0.2155796,-0.1452559,4.780197,1,1
15.1066,-0.3369808,-0.2964267,-0.2858164,-0.3334825,4.638824,0.9280924,0.9038102
15.22616,-0.3237576,-0.272517,-0.2518175,-0.2952161,4.508026,0.9305015,0.9388435
15.34347,-0.3314287,-0.2807839,-0.2466144,-0.3098156,4.375931,0.9441915,0.9842373
15.4579,-0.3311868,-0.2736702,-0.2462769,-0.3059202,4.300888,1,1
15.57385,-0.4206259,-0.2935205,-0.3154022,-0.3003627,4.655075,0.8319721,0.934858
15.68722,-0.412762,-0.3353264,-0.3088834,-0.3504688,4.073318,0.8262862,0.9453745
15.78837,-0.3682566,-0.320094,-0.2788487,-0.3472105,3.843063,0.8789788,0.9716272
15.8911,-0.361347,-0.3306329,-0.2726628,-0.3366703,3.549362,0.8698235,0.972038
16.00971,-0.3248718,-0.435814,-0.3619347,-0.455462,3.36734,0.8215154,0.879136
16.11162,-0.325385,-0.4294623,-0.2943263,-0.4584427,3.187775,0.7892906,0.8901263
16.21739,-0.3213782,-0.4071709,-0.2636364,-0.4018832,3.304245,0.7493005,0.9046299
16.33629,-0.2894864,-0.3869576,-0.2475097,-0.379357,3.219894,0.8378556,0.9146155
16.45347,-0.2671252,-0.3642228,-0.2393366,-0.3650099,3.316864,0.8440238,0.9587126
16.5552,-0.2612931,-0.3504235,-0.221365,-0.3572655,3.333725,0.8767158,0.9700171
16.67151,-0.2780233,-0.3177572,-0.2112041,-0.3187865,3.388367,0.8980944,0.9856519
16.77416,-0.2890677,-0.2446637,-0.2167118,-0.2549882,3.476105,1,1
16.88338,-0.3133273,-0.2695333,-0.2234392,-0.2662125,3.545639,1,1
16.98845,-0.3190417,-0.2811179,-0.2266061,-0.2646414,3.542175,1,1
17.09892,-0.33311,-0.3074173,-0.2343675,-0.2769684,3.648224,1,1
17.21076,-0.3172439,-0.3582567,-0.2383891,-0.3267565,3.67746,1,1
17.32663,-0.308029,-0.405324,-0.2522087,-0.371974,3.638733,0.891274,0.9396858
17.43748,-0.3051814,-0.4073517,-0.2537622,-0.37178,3.582993,0.9095429,0.9550509
17.54686,-0.2949595,-0.3997922,-0.2517952,-0.3701314,3.365219,0.9219447,0.9719131
17.66347,-0.2932211,-0.3933878,-0.2477031,-0.3638,3.385132,0.9147693,0.9725184
17.77554,-0.1897858,-0.4480987,-0.14683,-0.4362205,3.423553,0.8873332,0.8985509
17.88755,-0.1523335,-0.4568769,-0.1159166,-0.4484843,3.498062,0.8255206,0.8467507
17.99985,-0.1586769,-0.4458625,-0.1159523,-0.444399,3.608261,0.8535823,0.8661974
18.11601,-0.1244621,-0.4552344,-0.05826205,-0.4911394,3.352921,0.5917387,0.7284493
18.22413,-0.1337764,-0.4590766,-0.1203313,-0.4718317,3.526001,0.7358197,0.7860502
18.33291,-0.1377686,-0.4535986,-0.1168259,-0.4654073,3.566071,0.7943204,0.8141941
18.44654,0.01039326,-0.4340292,0.02530909,-0.4747356,3.369431,0.8074541,0.8764346
18.55787,0.01726687,-0.3784941,0.05699694,-0.4177361,3.522995,0.9007504,0.9312783
18.67207,0.08714712,-0.3101258,0.1105735,-0.3822681,3.495438,0.9662035,0.968756
18.79158,0.01705766,-0.2631536,0.07306612,-0.3005737,3.727859,0.9879451,0.9859979
18.90436,-0.01949632,-0.2316967,0.03497791,-0.2804278,3.821213,1,1
19.01624,-0.07595998,-0.2451084,-0.004149497,-0.2829692,3.685257,1,1
19.1399,-0.04938459,-0.1624554,0.03803897,-0.2088487,3.755768,1,1
19.2585,-0.09475809,-0.1883314,0.0009970665,-0.225237,3.85878,1,1
19.37358,-0.03540039,0.01866752,0.05877721,-0.02838349,-1,0.7637507,0.8696806
19.49128,-0.1044963,-0.0596298,0.001828194,-0.1033638,3.88768,1,1
19.61103,-0.2078163,-0.05461395,-0.09009689,-0.07943547,3.954742,1,1
19.73243,-0.3555791,-0.04566205,-0.2469843,-0.04732907,3.937073,1,1
19.84823,-0.3326364,-0.04430151,-0.2191812,-0.05205083,3.830872,1,1
19.96951,-0.2497092,-0.007509589,-0.1400765,-0.02515149,3.760361,1,1
20.08684,-0.2415124,-0.07888436,-0.110168,-0.07673585,3.635101,1,1
20.20281,-0.2431543,-0.1064197,-0.1100369,-0.1003294,3.718231,1,1
20.31985,-0.2141273,-0.1198933,-0.07821047,-0.1286077,3.691513,1,1
20.43335,-0.2624591,-0.08540428,-0.1325268,-0.09066641,3.759872,1,1
20.54809,-0.2382767,-0.09707928,-0.1196186,-0.09280944,3.779541,1,1
20.66465,-0.2135269,-0.1110677,-0.08319885,-0.1145759,3.799667,1,1
20.78625,-0.2112137,-0.1077522,-0.07706153,-0.1198415,3.809052,1,1
20.90339,-0.2127023,-0.1006715,-0.07944453,-0.1202319,3.705841,1,1
21.01577,-0.2107985,-0.09539127,-0.0762313,-0.1069914,3.599335,1,1
21.13936,-0.1462057,-0.1480525,-0.02227509,-0.1632135,3.633148,1,1
21.25912,-0.1914934,-0.1154032,-0.0631659,-0.1241604,3.740616,1,1
21.38018,-0.2144881,-0.1167215,-0.0834775,-0.1269203,3.773911,1,1
21.50419,-0.2240993,-0.09394133,-0.08554095,-0.1221585,3.837662,1,1
21.62556,-0.2083801,-0.09856749,-0.08591384,-0.1141858,3.941925,1,1
21.74732,-0.2067825,-0.1091506,-0.07249498,-0.1237525,3.993134,1,1
21.86296,-0.1154556,-0.3157352,-0.0843178,-0.1031057,-1,0,0.534386
21.98018,-0.2778093,-0.0324589,-0.1329495,-0.04410291,3.844757,1,1
