Blink,time,count,tempblink
12.01419,1,12,0
12.12525,1,13,0
12.23689,1,13,0
12.35082,1,13,0
12.46044,1,13,0
12.56972,1,13,0
12.67784,1,13,0
12.78574,1,13,0
12.89258,1,13,0
12.99876,1,13,0
13.11079,1,13,0
13.22563,1,14,0
13.33346,1,14,0
13.43762,1,14,0
13.54343,1,14,0
13.6503,1,14,0
13.75729,1,14,0
13.8616,1,14,0
13.96698,1,14,0
14.07403,1,14,0
14.17926,1,15,0
14.28314,1,15,0
14.38883,1,15,0
14.49085,1,15,0
14.60262,1,15,0
14.71822,1,15,0
14.82828,1,15,0
14.94292,1,15,0
15.05878,1,15,0
15.17728,1,16,0
15.28883,1,16,0
15.40497,1,16,0
15.52183,1,16,0
15.63871,1,16,0
15.75753,1,16,0
15.85872,1,16,0
15.9607,1,16,0
16.07425,1,16,0
16.18985,1,17,0
16.306,1,17,0
16.42558,1,17,0
16.54449,1,17,0
16.66376,1,17,0
16.77879,1,17,0
16.8946,1,17,0
16.99474,1,17,0
17.1138,1,17,0
17.22972,1,18,0
17.3431,1,18,0
17.44766,1,18,0
17.55052,1,18,0
17.66914,1,18,0
17.76915,1,18,0
17.88568,1,18,0
17.99998,1,18,0
18.11522,1,18,0
18.22935,1,19,0
18.34626,1,19,0
18.46114,1,19,0
18.5779,1,19,0
18.69721,1,19,0
18.81768,1,19,0
18.91889,1,19,0
19.01924,1,19,0
19.1334,1,20,0
19.24813,1,20,0
19.36072,1,20,0
19.48096,1,20,0
19.58414,1,20,0
19.68557,1,20,0
19.8044,1,20,0
19.9241,1,20,0
20.02924,1,20,0
20.13013,1,21,0
20.23263,1,21,0
20.34989,2,21,1
20.45406,2,21,1
20.57325,2,21,1
20.67329,2,21,1
20.78959,2,21,1
20.90071,2,21,1
21.01445,2,21,1
21.13281,2,22,1
21.24871,2,22,0
21.35773,2,22,0
21.47057,2,22,0
21.57128,2,22,0
21.68574,2,22,0
21.80091,2,22,0
21.90213,2,22,0
22.02549,2,22,0
22.127,2,23,0
22.24426,2,23,0
22.36186,2,23,0
22.47711,2,23,0
22.58143,2,23,0
22.70143,2,23,0
22.82161,2,23,0
22.93943,2,23,0
23.05983,2,23,0
23.16555,2,24,0
23.27284,2,24,0
23.377,2,24,0
23.48288,2,24,0
23.59066,2,24,0
23.69801,2,24,0
23.80275,2,24,0
23.90843,2,24,0
24.01378,2,24,0
24.1192,2,25,0
24.22126,2,25,0
24.3269,2,25,0
24.42922,2,25,0
24.53096,2,25,0
24.63511,2,25,0
24.74057,2,25,0
24.84882,2,25,0
24.95171,2,25,0
25.05448,2,25,0
25.1556,3,26,1
25.25844,3,26,0
25.37416,3,26,0
25.49278,3,26,0
25.61072,3,26,0
25.72815,3,26,0
25.84654,3,26,0
25.96162,3,26,0
26.07507,3,26,0
26.18806,3,27,0
26.30538,3,27,0
26.42306,3,27,0
26.53809,3,27,0
26.65421,3,27,0
26.77217,3,27,0
26.87224,3,27,0
26.97423,3,27,0
27.08476,3,27,0
27.19743,3,28,0
27.30172,3,28,0
27.40315,3,28,0
27.50469,3,28,0
27.6119,3,28,0
27.72873,3,28,0
27.84528,3,28,0
27.9608,3,28,0
28.07854,3,28,0
28.17951,3,29,0
28.29374,3,29,0
28.39545,3,29,0
28.5091,3,29,0
28.62701,3,29,0
28.74678,3,29,0
28.86633,3,29,0
28.98179,3,29,0
29.08451,3,29,0
29.19524,4,30,1
29.30698,5,30,0
29.41403,5,30,0
29.52581,5,30,0
29.63736,5,30,0
29.75087,5,30,0
29.86045,5,30,0
29.97166,5,30,0
30.08303,5,30,0
30.19072,5,31,0
30.30254,5,31,0
30.41221,5,31,0
30.52377,5,31,0
30.63086,5,31,0
30.74299,5,31,0
30.85027,5,31,0
30.96142,5,31,0
31.07164,5,31,0
31.18435,5,32,0
31.29758,5,32,0
31.41109,5,32,0
31.51885,5,32,0
31.62915,5,32,0
31.74612,5,32,0
31.85704,5,32,0
31.96956,5,32,0
32.07948,5,32,0
32.18837,5,33,0
32.29942,5,33,0
32.40849,5,33,0
32.52215,5,33,0
32.63204,5,33,0
32.74153,5,33,0
32.85547,5,33,0
32.97141,5,33,0
33.0814,5,33,0
33.19458,5,34,0
33.30607,5,34,0
33.41364,5,34,0
33.52526,5,34,0
33.63511,5,34,0
33.74799,5,34,0
33.85812,5,34,0
33.96777,5,34
