time,LeftPupil X,LeftPupil Y,RightPupil X,RightPupil Y,PupilSize,LeftBlink,RightBlink
13.83103,0,0,0,0,-1,1,1
13.93862,0,0,0,0,-1,1,1
14.05198,0,0,0,0,-1,1,1
14.16885,0,0,0,0,-1,1,1
14.27277,0,0,0,0,-1,1,1
14.38615,0,0,0,0,-1,1,1
14.49065,0,0,0,0,-1,1,1
14.60652,0,0,0,0,-1,1,1
14.70817,0,0,0,0,-1,1,1
14.81301,0,0,0,0,-1,1,1
14.9172,0,0,0,0,-1,1,1
15.03291,0,0,0,0,-1,1,1
15.14767,0,0,0,0,-1,1,1
15.26187,0,0,0,0,-1,1,1
15.3627,0,0,0,0,-1,1,1
15.46864,0,0,0,0,-1,1,1
15.56933,0,0,0,0,-1,1,1
15.68183,0,0,0,0,-1,1,1
15.79429,0,0,0,0,-1,1,1
15.90125,0,0,0,0,-1,1,1
16.10222,0,0,0,0,-1,1,1
16.21091,0,0,0,0,-1,1,1
16.32178,0,0,0,0,-1,1,1
16.43307,0,0,0,0,-1,1,1
16.5413,0,0,0,0,-1,1,1
16.64597,0,0,0,0,-1,1,1
16.75408,0,0,0,0,-1,1,1
16.85771,0,0,0,0,-1,1,1
16.9635,0,0,0,0,-1,1,1
17.07104,0,0,0,0,-1,1,1
17.19728,0,0,0,0,-1,1,1
17.30555,0,0,0,0,-1,1,1
17.41325,0,0,0,0,-1,1,1
17.52277,0,0,0,0,-1,1,1
17.63081,0,0,0,0,-1,1,1
17.74922,0,0,0,0,-1,1,1
17.86702,0,0,0,0,-1,1,1
17.98759,0,0,0,0,-1,1,1
18.10773,0,0,0,0,-1,1,1
18.21193,0,0,0,0,-1,1,1
18.31737,0,0,0,0,-1,1,1
18.43443,0,0,0,0,-1,1,1
18.53909,0,0,0,0,-1,1,1
18.64075,0,0,0,0,-1,1,1
18.74164,0,0,0,0,-1,1,1
18.86251,0,0,0,0,-1,1,1
18.97838,0,0,0,0,-1,1,1
19.07918,0,0,0,0,-1,1,1
19.18397,0,0,0,0,-1,1,1
19.29902,0,0,0,0,-1,1,1
19.40232,0,0,0,0,-1,1,1
19.51989,0,0,0,0,-1,1,1
19.62466,0,0,0,0,-1,1,1
19.73073,0,0,0,0,-1,1,1
19.83621,0,0,0,0,-1,1,1
19.93846,0,0,0,0,-1,1,1
20.04483,0,0,0,0,-1,1,1
20.16221,0,0,0,0,-1,1,1
20.26465,0,0,0,0,-1,1,1
20.3658,0,0,0,0,-1,1,1
20.485,0,0,0,0,-1,1,1
20.60571,0,0,0,0,-1,1,1
20.70582,0,0,0,0,-1,1,1
20.82461,0,0,0,0,-1,1,1
20.94479,0,0,0,0,-1,1,1
21.04629,0,0,0,0,-1,1,1
21.16484,0,0,0,0,-1,1,1
21.26864,0,0,0,0,-1,1,1
21.36955,0,0,0,0,-1,1,1
21.4721,0,0,0,0,-1,1,1
21.57925,0,0,0,0,-1,1,1
21.68274,0,0,0,0,-1,1,1
21.78347,0,0,0,0,-1,1,1
21.90338,0,0,0,0,-1,1,1
22.02266,0,0,0,0,-1,1,1
22.12278,0,0,0,0,-1,1,1
22.22826,0,0,0,0,-1,1,1
22.33556,0,0,0,0,-1,1,1
22.44362,0,0,0,0,-1,1,1
22.54988,0,0,0,0,-1,1,1
22.65504,0,0,0,0,-1,1,1
22.7589,0,0,0,0,-1,1,1
22.86481,0,0,0,0,-1,1,1
22.96847,0,0,0,0,-1,1,1
23.06881,0,0,0,0,-1,1,1
23.17271,0,0,0,0,-1,1,1
23.27325,0,0,0,0,-1,1,1
23.3768,0,0,0,0,-1,1,1
23.47849,0,0,0,0,-1,1,1
23.58162,0,0,0,0,-1,1,1
23.68627,0,0,0,0,-1,1,1
23.78784,0,0,0,0,-1,1,1
23.89091,0,0,0,0,-1,1,1
23.99203,0,0,0,0,-1,1,1
24.0944,0,0,0,0,-1,1,1
24.19598,0,0,0,0,-1,1,1
24.31304,0,0,0,0,-1,1,1
24.42885,0,0,0,0,-1,1,1
24.54965,0,0,0,0,-1,1,1
24.66582,0,0,0,0,-1,1,1
24.76775,0,0,0,0,-1,1,1
24.86871,0,0,0,0,-1,1,1
24.97135,0,0,0,0,-1,1,1
25.0851,0,0,0,0,-1,1,1
25.20444,0,0,0,0,-1,1,1
25.30617,0,0,0,0,-1,1,1
25.40685,0,0,0,0,-1,1,1
25.51027,0,0,0,0,-1,1,1
25.613,0,0,0,0,-1,1,1
25.71972,0,0,0,0,-1,1,1
25.83917,0,0,0,0,-1,1,1
25.94086,0,0,0,0,-1,1,1
26.04301,0,0,0,0,-1,1,1
26.14737,0,0,0,0,-1,1,1
26.24969,0,0,0,0,-1,1,1
26.36904,0,0,0,0,-1,1,1
26.46991,0,0,0,0,-1,1,1
26.57104,0,0,0,0,-1,1,1
26.6729,0,0,0,0,-1,1,1
26.77407,0,0,0,0,-1,1,1
26.87684,0,0,0,0,-1,1,1
26.99502,0,0,0,0,-1,1,1
27.11502,0,0,0,0,-1,1,1
27.218,0,0,0,0,-1,1,1
27.32135,0,0,0,0,-1,1,1
27.42229,0,0,0,0,-1,1,1
27.52319,0,0,0,0,-1,1,1
27.64468,0,0,0,0,-1,1,1
27.74866,0,0,0,0,-1,1,1
27.85009,0,0,0,0,-1,1,1
27.95872,0,0,0,0,-1,1,1
28.06274,0,0,0,0,-1,1,1
28.16336,0,0,0,0,-1,1,1
28.28102,0,0,0,0,-1,1,1
28.38196,0,0,0,0,-1,1,1
28.50059,0,0,0,0,-1,1,1
28.60367,0,0,0,0,-1,1,1
28.70375,0,0,0,0,-1,1,1
28.80692,0,0,0,0,-1,1,1
28.91419,0,0,0,0,-1,1,1
29.02319,0,0,0,0,-1,1,1
29.12735,0,0,0,0,-1,1,1
29.22753,0,0,0,0,-1,1,1
29.32766,0,0,0,0,-1,1,1
29.42884,0,0,0,0,-1,1,1
29.54708,0,0,0,0,-1,1,1
29.66322,0,0,0,0,-1,1,1
29.76456,0,0,0,0,-1,1,1
29.88094,0,0,0,0,-1,1,1
30.00042,0,0,0,0,-1,1,1
30.10609,0,0,0,0,-1,1,1
30.21105,0,0,0,0,-1,1,1
30.31194,0,0,0,0,-1,1,1
30.41453,0,0,0,0,-1,1,1
30.51858,0,0,0,0,-1,1,1
30.61946,0,0,0,0,-1,1,1
30.72189,0,0,0,0,-1,1,1
30.82287,0,0,0,0,-1,1,1
30.92552,0,0,0,0,-1,1,1
31.04357,0,0,0,0,-1,1,1
31.1512,0,0,0,0,-1,1,1
31.25473,0,0,0,0,-1,1,1
31.36189,0,0,0,0,-1,1,1
31.46893,0,0,0,0,-1,1,1
31.57332,0,0,0,0,-1,1,1
31.67467,0,0,0,0,-1,1,1
31.79283,0,0,0,0,-1,1,1
31.89659,0,0,0,0,-1,1,1
32.01277,0.06493533,-0.5084064,0.09831393,-0.7259511,2.631302,0,0
32.11573,-0.0839569,-0.3842478,-0.08407331,-0.4593387,3.228409,0,0
32.22635,-0.1012003,-0.3292837,-0.09472364,-0.2744975,3.439774,1,1
32.33548,0,0,0,0,-1,0.524459,0.3841583
32.44314,-0.08803368,-0.2101411,-0.1037815,-0.337888,3.938629,0.8894412,0.7973948
32.5484,-0.05032349,-0.3657587,-0.05652481,-0.5174665,3.683136,0.8062184,0.7236007
32.65358,-0.1523193,-0.3747731,-0.1037331,-0.4507025,-1,0.399558,0.2542454
32.76223,-0.2221634,-0.3832432,-0.1764569,-0.3963543,3.989304,0.6883576,0.6983848
32.87108,-0.2066133,-0.4178723,0,0,-1,0.1092294,0.2212551
32.97393,-0.2121729,-0.4486469,-0.1713088,-0.3984189,3.955414,0.7325719,0.7967231
33.07791,-0.1989408,-0.4174438,-0.1601138,-0.3895233,3.941208,1,1
33.18857,-0.1888934,-0.390205,-0.1316217,-0.3679969,4.085541,0.708431,0.8940887
33.29468,0,0,0.02846563,0.1343639,-1,0.1781883,0.4617686
33.39679,-0.1354473,-0.2026626,-0.1104582,-0.2107162,-1,0.7359567,0.5911627
33.50184,-0.08735883,-0.01134825,-0.09245187,-0.03731215,-1,1,1
33.61024,-0.06139177,0.1122077,-0.06523317,0.03623313,4.81601,1,1
33.71898,0,0,0,0,-1,0.01932392,0
33.8216,-0.05958158,0.1935686,-0.03606361,0.06763649,-1,1,1
33.9291,-0.0657649,0.195743,-0.01816022,0.0827418,-1,0.7013788,0.6521723
34.03077,0.0171479,0.1530811,0.07284725,0.06527549,-1,0.6374762,0.6284679
34.13337,0.08687866,0.1908818,0.08866394,0.01654154,4.710968,1,1
34.2423,0.168915,0.2228464,0.1580942,0.001040339,-1,1,1
34.35326,0.09380841,0.30743,0.08373415,0.184511,3.943146,1,1
34.46231,-0.009091794,0.3197588,-0.006542981,0.3010595,4.170334,1,1
34.56569,-0.4652573,-0.6120549,-0.5805718,-0.5726655,-1,0.07610595,0
34.67043,-0.426949,-0.6514549,0.0125103,-0.0449127,-1,0.1002106,0.03905261
34.77459,-0.060992,0.2489543,-0.04426932,0.2204582,4.139618,1,1
34.88515,-0.05525762,0.2666476,-0.02253705,0.2311311,3.884399,0.9443547,0.8423936
34.99456,-0.4171383,-0.6792388,-0.07902008,-0.03685534,-1,0.1602833,0.03763533
35.10243,-0.34438,-0.5234317,-0.5640386,-0.5795401,-1,0.02923455,0
35.20706,-0.09285736,0.2397755,-0.06473976,0.2288719,3.683105,0.7798206,0.5238457
35.31193,-0.07757968,0.2287433,-0.06281525,0.2062799,3.903839,1,1
35.42456,-0.05234665,0.2080114,-0.03737235,0.1875438,3.867401,1,1
35.53521,-0.1348381,0.4089977,-0.1155559,0.4171785,3.88382,1,1
35.64536,-0.114696,0.28534,-0.07082635,0.3018374,3.864075,1,1
35.75775,-0.1265891,0.3242121,-0.07908463,0.342894,3.632401,1,1
35.87492,-0.116697,0.2715425,-0.05937934,0.2824119,3.695389,1,1
35.98912,-0.1017489,0.2437193,-0.04271173,0.2627233,3.610901,1,1
36.10497,-0.1136232,0.2280388,-0.04378265,0.2559772,3.536591,1,1
36.21544,-0.07093817,0.05502319,-0.05424196,0.06788969,3.557022,1,1
36.32846,-0.07350427,0.1463446,-0.04023117,0.1442451,3.705673,1,1
36.44864,-0.01429611,0.1196404,0.001375914,0.1046759,3.541718,0.8981326,0.8022381
36.56579,-0.05677587,0.1408302,0.07225692,0.121617,-1,0.5600966,0.2938754
36.67423,-0.3729909,-0.6042138,-0.5901507,-0.5577785,-1,0.4587819,0.1476485
36.78339,-0.3492192,0.3189855,-0.2874832,0.3583295,-1,0.9077347,0.6955357
36.8988,-0.2422788,0.2969771,-0.1751706,0.3239489,3.992035,1,1
37.01317,-0.2471494,0.2960115,-0.1814006,0.3187732,3.913208,1,1
37.12168,-0.2532836,0.3007271,-0.1932493,0.3276535,3.958206,1,1
37.23607,0,0,0.06799197,0.09979814,-1,0.1838961,0.08381048
37.34787,0.3015381,0.08676714,0.2962241,0.06681329,4.069321,0.8364031,0.7415619
37.45938,-0.009609699,0.14878,-0.04997969,0.1629549,3.940964,0.9689209,0.8459863
37.57029,-0.05325806,0.1031813,-0.09863466,0.1090717,3.989471,1,1
37.6744,-0.07095551,0.1181496,-0.1054799,0.1235757,3.887833,1,1
37.77996,-0.03373522,0.1337425,-0.06885743,0.1298406,3.636749,1,1
37.89051,-0.008578062,0.1397926,-0.04172653,0.1328419,3.683151,1,1
38.00352,-0.004569709,0.1412401,-0.03477186,0.1335493,3.581573,0.9967667,0.9757766
38.11443,-0.008683801,0.1383003,-0.03684205,0.1327742,3.587631,1,1
38.2328,-0.009579301,0.1347848,-0.03792781,0.1300907,3.504578,1,1
38.34111,-0.0100174,0.1360556,-0.03708178,0.1286606,3.395569,1,1
38.45148,-0.01035082,0.1389073,-0.03368735,0.128069,3.166153,1,1
38.55968,-0.01360887,0.1409277,-0.02616334,0.1269269,3.057861,1,1
38.66698,-0.01423079,0.1417764,-0.02065396,0.1256416,2.959091,1,1
38.77426,-0.01407027,0.1427841,-0.01956999,0.1268498,2.913635,1,1
38.88033,-0.3894759,-0.5548924,-0.08127624,0.1086968,-1,0.3067727,0.3483776
38.98336,0.1362669,-0.5323414,0.3131702,-0.6431583,-1,0.0172972,0
39.08878,0,0,0.2630401,-0.681216,-1,0.07462692,0
39.19052,-0.424519,-0.5629969,0.3788644,-0.5757675,-1,0,0
39.29958,0.01601458,0.1527868,0.04575014,0.1435261,3.326477,0.8567344,0.7773824
39.4067,-0.378354,-0.6158317,-0.4531919,-0.5933017,-1,0.3915058,0.4334756
39.51129,0,0,0.4122033,-0.6318823,-1,0,0
39.61732,0.483273,-0.5681299,0.2858341,-0.6324792,-1,0,0
39.72479,-0.3841451,-0.5580264,-0.4252431,-0.544461,-1,0,0
39.82568,-0.3814867,-0.5547125,0,0,-1,0,0
39.93072,-0.3780718,-0.5521216,0.2943572,-0.5862591,-1,0,0
40.03498,-0.1088701,0.3340766,-0.02039289,0.3350993,-1,0.7817832,0.6829746
40.14156,-0.4053786,-0.6024084,-0.01899397,0.274025,-1,0.3894988,0.4139313
40.24785,-0.03135568,0.04919314,0.1066986,-0.5200232,-1,0,0
40.35666,0,0,0.2661984,-0.656949,-1,0.001924059,0
40.46275,-0.3707836,-0.5265561,0,0,-1,0.1045522,0
40.56954,0,0,0.2903891,-0.5907997,-1,0.1114801,0.03128149
40.67204,0,0,0.2699322,-0.5997913,-1,0.129895,0.02081488
40.77562,0,0,0.3781641,-0.6229696,-1,0.07277081,0
40.87835,0,0,0,0,-1,0.06879269,0.0003009072
40.98511,0,0,0,0,-1,0.04619408,0
41.09087,0.02567983,0.2815227,0,0,-1,0,0.1
41.19518,-0.1443388,0.2077923,0.01581848,0.2105576,-1,0.6598313,0.6747687
41.30109,0,0,0,0,-1,0,0
41.40283,0,0,0,0,-1,0,0
41.50547,-0.1988409,-0.6416516,0.2458133,-0.63059,-1,0,0.05323987
41.60656,-0.3304342,-0.6329287,0.3207318,-0.5571724,-1,0.03865613,0.1408954
41.71206,-0.1251215,-0.01548707,0.02041125,-0.1312057,3.691376,0.7792829,0.7179608
41.81958,-0.2132771,-0.3929332,-0.04736465,-0.4170539,-1,0.416559,0.544743
41.92161,0,0,0,0,-1,1,1
42.0405,0,0,0,0,-1,1,1
42.15777,0,0,0,0,-1,1,1
42.26039,0,0,0,0,-1,1,1
42.36059,0,0,0,0,-1,1,1
42.46926,0,0,0,0,-1,1,1
42.57363,0,0,0,0,-1,1,1
42.69241,0,0,0,0,-1,1,1
42.79713,0,0,0,0,-1,1,1
42.91322,0,0,0,0,-1,1,1
43.01397,0,0,0,0,-1,1,1
43.11425,0,0,0,0,-1,1,1
43.21574,0,0,0,0,-1,1,1
43.3293,0,0,0,0,-1,1,1
43.43333,0,0,0,0,-1,1,1
43.54964,0,0,0,0,-1,1,1
43.65242,0,0,0,0,-1,1,1
43.76677,0,0,0,0,-1,1,1
43.86789,0,0,0,0,-1,1,1
43.97004,0,0,0,0,-1,1,1
44.08413,0,0,0,0,-1,1,1
44.20496,0,0,0,0,-1,1,1
44.32285,0,0,0,0,-1,1,1
44.43725,0,0,0,0,-1,1,1
44.55695,0,0,0,0,-1,1,1
44.6775,0,0,0,0,-1,1,1
44.77807,0,0,0,0,-1,1,1
44.89456,0,0,0,0,-1,1,1
45.01019,0,0,0,0,-1,1,1
45.12758,0,0,0,0,-1,1,1
45.2284,0,0,0,0,-1,1,1
45.33166,0,0,0,0,-1,1,1
45.43724,0,0,0,0,-1,1,1
45.54737,0,0,0,0,-1,1,1
45.65261,0,0,0,0
