time,LeftPupil X,LeftPupil Y,RightPupil X,RightPupil Y,LeftPupilSize,RightPupilSize,LeftBlink,RightBlink,blinktiming
15.04816,0.06704664,0.08081269,0.09909332,-0.1026609,5.207657,4.968002,0.903538,0.9859461,null
15.16467,0.2575972,0.105932,0.2915033,-0.08991861,5.301529,5.237671,0.8951299,0.9522281,null
15.28136,0.2762533,0.1165712,0.3169938,-0.07778394,5.248184,5.208572,0.9595819,0.9675573,null
15.39386,0.4583188,0.1488664,0.4940634,-0.05689394,5.37912,5.251465,0.9523035,0.8038419,null
15.50208,0.3708099,0.1526512,0.4206799,-0.04018521,5.429443,5.186508,0.9594867,0.8415444,null
15.61891,0.04324746,0.06078839,0.0552671,-0.1178709,5.173904,4.979218,1,1,null
15.73221,-0.0006905198,0.04321015,0.00980556,-0.1409571,5.107056,5.048645,1,1,null
15.84795,-0.007372916,0.03521788,0.01763678,-0.1450281,5.225388,5.093262,1,1,null
15.96232,-0.008158863,0.03343445,0.02328742,-0.1451347,5.122894,4.98201,0.996061,0.9449204,null
16.07991,-0.02534944,0.01179349,0.002817988,-0.159255,4.953674,4.877518,0.9601545,0.902179,null
16.19366,-0.01032662,0.02978396,0.01444066,-0.1535081,4.94577,4.857101,0.9576871,0.9250171,null
16.30298,0.06839168,-0.003834486,0.06093907,-0.1793336,5.042419,4.869873,0.9445937,0.9368988,null
16.41455,0.1416349,-0.1372814,0.09324253,-0.3191413,-1,4.876099,0.7813805,0.6831365,null
16.53024,0.1510625,-0.0879581,0.1240956,-0.2888232,5.253952,4.800705,0.7591649,0.7439132,null
16.64131,0.2440981,-0.04907453,0.225596,-0.2466295,5.264236,4.841446,0.6842623,0.7693948,null
16.74976,0.1787148,0.01648057,0.1690462,-0.1817677,5.059708,4.775818,0.726319,0.8125083,null
16.86036,0.1433918,0.04510528,0.1607313,-0.1358081,4.845459,4.79187,0.8782258,0.9966332,null
16.96761,0.1513572,0.05090064,0.1715311,-0.1316102,4.937134,4.773849,1,1,null
17.07823,0.1571777,0.08141226,0.181718,-0.1117246,4.971222,4.756699,1,1,null
17.18719,0.1125478,0.06360954,0.1339366,-0.1206135,5.065048,4.936127,1,1,null
17.29935,0.118741,0.1183821,0.1473123,-0.08504641,5.101868,4.953552,1,1,null
17.40285,0.1255673,0.2789737,0.1402135,0.09926057,-1,-1,0.8074883,0.8396945,null
17.51358,0.130178,0.2724781,0.1571234,0.08050752,5.228897,4.779297,1,1,null
17.62134,0.1390666,0.2764915,0.1617994,0.07619673,5.060669,4.795151,1,1,null
17.73768,0.1298186,0.2398274,0.1564574,0.03212512,5.0383,4.85347,1,1,null
17.84543,0.107689,0.1659824,0.1423324,-0.0144341,5.027191,4.770599,1,1,null
17.95973,0.09395528,0.1189466,0.1312923,-0.06053209,4.935028,4.769119,1,1,null
18.0701,0.09110117,0.08635163,0.1285648,-0.09502792,5.053986,4.859528,1,1,null
18.17987,-6.484985E-05,0.002118349,0.01021588,-0.1695049,4.985855,4.862015,1,1,null
18.29594,-0.0002636909,0.006054103,0.014256,-0.168412,4.994919,4.92395,1,1,null
18.40695,0.006534457,0.01635534,0.03348601,-0.1599205,5.056198,4.902206,0.9942168,0.9656259,null
18.51688,0.01564562,0.01798463,0.04402435,-0.1629739,5.002884,4.828949,1,1,null
18.62491,0.1090811,-0.005287886,0.1289631,-0.1907206,4.884384,4.788513,1,1,null
18.73708,0.115503,0.001003325,0.1415503,-0.1887332,4.890121,4.701035,1,1,null
18.84464,0.09153521,0.02315676,0.1205254,-0.1651974,4.962479,4.8573,1,1,null
18.95603,-0.04926544,0.05078024,-0.03297746,-0.1292548,5.092133,4.879974,1,1,null
19.06461,0.04985857,0.01491773,0.06539237,-0.1638945,5.175323,5.023285,1,1,null
19.17237,0.1275363,-0.005190372,0.149713,-0.1948786,5.156418,5.041672,1,1,null
19.28108,0.181993,0.007044196,0.1931856,-0.1850934,5.351761,5.173035,1,1,null
19.39056,0.1606498,0.04634482,0.1845118,-0.1402954,5.302261,5.093628,1,1,null
19.49562,0.1584427,0.07084304,0.1798671,-0.1092418,5.237335,4.973999,1,1,null
19.60273,0.1337227,0.01759398,0.1340363,-0.1682158,5.172958,5.011017,1,1,null
19.70774,0.1336923,0.02220285,0.1402292,-0.1626964,5.1241,4.978561,1,1,null
19.81358,0.142501,0.05468804,0.1439219,-0.125756,5.197174,5.036377,1,1,null
19.92244,0.1568608,0.07569754,0.1615536,-0.1007897,5.151459,5.015213,1,1,null
20.02969,0.1476232,0.05040604,0.1539508,-0.1266601,5.149933,4.97934,1,1,null
20.13492,0.09424138,0.01364732,0.07932293,-0.1592711,5.059296,4.946487,1,1,null
20.24394,0.09581196,0.002252102,0.08781111,-0.1817341,5.121628,5.055817,1,1,null
20.34901,0.1438813,0.05093783,0.1599143,-0.1316781,5.315765,4.999786,1,1,null
20.4554,0.1471889,0.01492143,0.1730194,-0.1645235,5.283798,5.128937,1,1,null
20.56497,0.178461,0.002910137,0.2036816,-0.1921123,5.410828,5.241791,1,1,null
20.67739,0.172519,0.007169962,0.194019,-0.1862816,5.460312,5.263138,1,1,null
20.78739,0.1659446,0.00516814,0.1883579,-0.1863778,5.428101,5.34877,1,1,null
20.89709,0.1654043,0.008727551,0.1843157,-0.19201,5.380173,5.229904,1,1,null
21.00258,0.154947,-0.01699889,0.155789,-0.206302,5.251526,5.131943,1,1,null
21.11024,0.1546052,-0.02209795,0.1560071,-0.210063,5.139572,5.02359,1,1,null
21.21995,0.162674,-0.03506291,0.1657645,-0.2198379,5.140244,5.011078,1,1,null
21.32945,0.1740421,-0.03674948,0.180948,-0.2199943,5.210785,5.009338,0.9043727,0.9931895,null
21.43295,0.1691173,-0.01914346,0.1734688,-0.2085234,5.355804,5.113464,1,1,null
21.55154,0.1443186,-0.01245046,0.1420066,-0.1967235,5.326202,5.153015,0.9208229,0.9982255,null
21.65918,0.1381209,-0.01309752,0.1372119,-0.1933261,5.361115,5.21257,0.9184325,0.9733342,null
21.76874,0.1254833,-0.016415,0.1238726,-0.2022945,5.476013,5.298325,0.9279981,0.976415,null
21.87641,0.107199,-0.02627873,0.1143563,-0.2041123,5.550705,5.298355,0.9133551,0.9668144,null
21.98384,0.100212,-0.02739894,0.1009986,-0.2044038,5.524185,5.300415,0.9340656,0.9576456,null
22.0887,0.0902518,-0.01947713,0.0951966,-0.198622,5.429626,5.355835,0.9236676,0.9552327,null
22.19885,0.09018481,-0.01921523,0.09394121,-0.1943547,5.407532,5.266296,0.9335127,0.96767,null
22.30811,0.09117079,-0.02706099,0.09540021,-0.2016003,5.310455,5.201141,0.9230834,0.9662611,null
22.4206,0.09941423,-0.03123939,0.1024849,-0.2063789,5.266907,5.140503,0.928282,0.9473398,null
22.53108,0.1274639,0.005995154,0.1245503,-0.1725862,5.324112,5.191818,0.9179886,0.9687287,null
22.6415,0.129123,0.006230116,0.1331987,-0.1738591,5.340668,5.210892,0.9385582,0.9894244,null
22.75457,0.132838,0.004039764,0.1418926,-0.1781386,5.404404,5.225739,0.9257506,0.9809745,null
22.86547,0.1386955,-0.004769802,0.1470287,-0.1852037,5.484634,5.268738,0.9374823,0.9729892,null
22.97544,0.1865982,-0.00101459,0.1827828,-0.1793413,5.584213,5.330719,0.8932719,0.9875273,null
23.08642,0.1765922,0.02267057,0.1680751,-0.1663041,5.380005,5.106094,0.8764933,0.9812326,null
23.20084,0.1611948,0.01042449,0.1525846,-0.1730992,5.271423,5.01178,0.8911071,0.9721114,null
23.31214,0.1585885,-0.02471089,0.148984,-0.2092609,5.205841,4.947159,0.8016071,0.9214634,null
23.42005,0.1984892,-0.03677297,0.1851192,-0.2433348,5.1642,4.901978,0.7363935,0.8729715,null
23.53242,0.1513339,-0.1406513,0.1443329,-0.3225684,4.970444,4.744446,0.7932509,0.7654247,null
23.64337,-0.08645415,-0.003521919,-0.07919782,-0.1720214,4.965927,4.733154,0.828213,0.7699607,null
23.75554,-0.02951461,-0.03503573,-0.001793087,-0.2038003,5.029831,4.933182,0.9698801,0.8766624,null
23.8648,0.07252514,-0.0269829,0.09835207,-0.2152786,5.272461,5.020721,0.8954062,0.942697,null
23.97624,0.1145476,-0.03780496,0.1365921,-0.2266208,5.247131,5.057068,0.9067667,0.9793004,null
24.08579,0.2411388,-0.0856303,0.2603171,-0.2805283,5.395432,5.006989,0.7937904,0.8380637,null
24.19668,0.2376883,-0.06440306,0.2548726,-0.2620137,5.537735,5.225647,0.8114938,0.8985853,null
24.31081,0.2534901,-0.1036979,0.26309,-0.2976389,5.592133,5.050812,0.7803412,0.804335,null
24.42042,0.1430724,-0.07924771,0.1439652,-0.2646385,5.460983,5.154587,0.8107379,0.8474308,null
24.53336,0.1331047,-0.06500793,0.1248282,-0.2475007,5.39238,5.089676,0.8158413,0.8704217,null
24.64894,0.06193376,-0.03975892,0.05397296,-0.2176523,5.384048,5.035538,0.8629715,0.8823376,null
24.75694,0.0545187,-0.04040289,0.05036366,-0.2064168,5.157822,5.063583,0.8916422,0.9140201,null
24.86921,0.01043653,-0.03337657,0.01055181,-0.2036602,5.166656,4.919296,0.9147069,0.9208713,null
24.97976,-0.04227155,-0.02835691,-0.03454125,-0.1913522,4.928909,4.721283,0.9707004,0.9010311,null
25.08647,-0.06636977,-0.04661667,-0.05671221,-0.2214875,4.602295,4.503754,0.9493908,0.9032091,null
25.19246,-0.06955332,-0.05094659,-0.05511212,-0.2170665,4.423477,4.28154,0.9070101,0.9086072,null
25.29742,-0.09542876,-0.09886611,-0.1029466,-0.2563161,4.486786,4.368011,0.8893066,0.83845,null
25.40685,-0.07893205,-0.08816683,-0.07002294,-0.2578819,4.542969,4.385361,0.8697668,0.8354198,null
25.50928,-0.05650938,-0.07899129,-0.04803514,-0.2541401,4.830444,4.504593,0.8682649,0.8337922,null
25.61449,-0.02822435,-0.08043909,-0.03388822,-0.2575498,4.966583,4.619995,0.8200873,0.8446732,null
25.72045,-0.02245957,-0.08669364,-0.02374941,-0.2678134,4.926895,4.672211,0.7599842,0.7895742,null
25.82472,-0.003422976,-0.07637393,0.009881735,-0.2578551,4.928665,4.644989,0.751577,0.7944004,null
25.92794,0.006353021,-0.07467031,0.03185713,-0.2637218,4.865723,4.613388,0.7189809,0.8177568,null
26.03018,0.009212494,-0.07542181,0.02787983,-0.270454,4.85022,4.598663,0.712029,0.8107643,null
26.1339,0.005316019,-0.05572462,0.02574527,-0.252146,4.679016,4.74028,0.6992662,0.828356,null
26.23988,-0.01007348,-0.2679108,-0.03338587,-0.394599,-1,-1,0.1080292,0.1696174,null
26.34024,0.01332235,-0.05147123,0.04126263,-0.2372736,-1,-1,0.3833115,0.4161877,null
26.44362,0.005432129,-0.04097545,0.04468155,-0.2342392,4.934418,4.850708,0.5901605,0.6957816,null
26.55217,0.008056998,-0.04807758,0.03959811,-0.2388008,5.029587,4.807098,0.6378887,0.7403533,null
26.659,0.005012035,-0.06244695,0.0351845,-0.2492969,5.242157,4.949844,0.6798334,0.7658939,null
26.76388,-0.02375293,-0.06649852,0.003108025,-0.2422459,5.276459,4.864685,0.7147754,0.7871279,null
26.87242,-0.03311491,-0.05987787,-0.0180285,-0.2315105,5.277267,5.00679,0.7324092,0.8100439,null
26.97764,-0.04743284,-0.05766153,-0.02985609,-0.2143315,5.182419,5.015442,0.8018859,0.8491153,null
27.08607,-0.0549463,-0.02182364,-0.03488082,-0.1938883,4.954056,4.827866,0.8760664,0.8925793,null
27.19096,-0.01054102,-0.02665019,-0.0005049109,-0.1904432,4.904327,4.717392,0.8694414,0.9197598,null
27.29609,-0.01522613,-0.01381624,0.0006835461,-0.1842123,4.813522,4.667603,0.9184322,0.956255,null
27.40127,-0.01703298,0.01865387,0.0003826618,-0.1463925,4.783401,4.705765,0.9773662,0.9617486,null
27.50757,-0.04022461,0.02663875,-0.02316254,-0.1300396,4.891159,4.786499,1,1,null
27.61075,-0.03314501,0.02951539,-0.0175302,-0.1248192,4.969086,4.854904,1,1,null
27.71442,-0.0231505,0.04133409,-0.004696369,-0.1169138,5.013535,4.903091,1,1,null
27.83509,-0.0131923,0.04438853,0.006779075,-0.1077406,5.056396,4.927719,1,1,null
27.9389,-0.01749891,0.0519588,0.0008430481,-0.09552741,5.154266,4.996719,1,1,null
28.04509,-0.02460146,0.05681551,-0.007582426,-0.09077466,5.235413,4.989609,1,1,null
28.14965,-0.03263849,0.05688912,-0.01376337,-0.09034812,5.228073,5.002182,1,1,null
28.25049,-0.03705549,0.05524683,-0.0191707,-0.09231675,5.219452,5.042511,1,1,null
28.35404,-0.04419798,0.05544859,-0.0281601,-0.09300113,5.119995,5.062439,1,1,null
28.4583,-0.04396176,0.0570761,-0.02932143,-0.08769178,5.256058,5.038101,1,1,null
28.56526,-0.04428697,0.06006813,-0.03142118,-0.0889771,5.288406,5.067276,1,1,null
28.6694,-0.04666281,0.05402637,-0.04014343,-0.1030332,5.250092,5.12117,1,1,null
28.77315,-0.05527925,0.05576754,-0.05390638,-0.1063201,5.236389,5.158569,1,1,null
28.87814,-0.06678045,0.03266144,-0.06376982,-0.1297193,5.357208,5.139343,1,1,null
28.98167,-0.05869973,0.04887497,-0.05655092,-0.1175343,5.252808,5.076599,1,1,null
29.08391,-0.0609659,0.04293549,-0.05590928,-0.1200417,5.330994,5.059845,1,1,null
29.19223,-0.06980485,0.06298798,-0.07748568,-0.08961809,5.299347,5.112411,1,1,null
29.29538,-0.07831597,0.04869771,-0.07189512,-0.1019615,5.337204,5.109634,1,1,null
29.40221,-0.0831784,0.03734118,-0.07249016,-0.11066,5.305115,5.12854,1,1,null
29.50434,-0.09227556,0.03882217,-0.07999855,-0.1112877,5.311905,5.119766,1,1,null
29.61267,-0.09622008,0.05396581,-0.08995551,-0.1032776,5.305267,5.265671,1,1,null
29.72101,-0.09755307,0.05736136,-0.09168792,-0.09762192,5.36972,5.255646,1,1,null
29.82958,-0.07965606,0.04582161,-0.07962006,-0.1033707,5.406998,5.257004,1,1,null
29.9356,-0.07120591,0.04244614,-0.06551147,-0.1113127,5.161453,5.167236,1,1,null
30.03799,-0.06873518,0.04112482,-0.0652585,-0.1218783,4.887314,4.893555,1,1,null
30.14086,-0.09248632,0.03872496,-0.1008417,-0.1234183,4.810669,4.676147,1,1,null
30.25029,-0.09249741,0.04754519,-0.1033545,-0.1095546,4.756592,4.705658,1,1,null
30.35236,-0.05549628,0.04663444,-0.05761641,-0.1120858,4.88179,4.771866,1,1,null
30.45962,-0.02098203,0.01408708,-0.03818393,-0.1391935,4.902771,4.74054,0.9802418,0.9353753,null
30.56501,-0.03413427,0.003473341,-0.04371077,-0.1489961,4.946625,4.862518,0.9338184,0.8547112,null
