time,LeftPupil X,LeftPupil Y,RightPupil X,RightPupil Y,LeftPupilSize,RightPupilSize,LeftBlink,RightBlink,blink
24,0.314985,-0.123956,0.3114694,-0.3283058,5.48259,5.084839,0.7683913,0.7700585,0
25,-0.07167053,-0.06571782,-0.06541657,-0.2341471,4.528625,4.271988,0.9262221,0.8813518,0
26,-0.02715951,-0.2345576,-0.01310569,-0.3728338,-1,-1,0.0839772,0.123438,0
27,-0.01398313,-0.01425731,0.000577569,-0.1853493,4.795303,4.693085,0.9070172,0.9531343,0
28,-0.03859758,0.05223113,-0.02392709,-0.09750056,5.196121,5.049545,1,1,0
29,-0.07831597,0.04869771,-0.07189512,-0.1019615,5.337204,5.109634,1,1,0
30,-0.07210737,0.04747033,-0.07807177,-0.1105229,4.821198,4.681076,1,1,0
31,0.01754236,-0.05468595,0.002546072,-0.2219145,5.210632,5.026001,0.8796002,0.8469022,0
32,0.340012,0.08283961,0.3799385,-0.1131588,5.886612,5.650421,1,1,0
33,0.269928,0.182758,0.3301462,-0.03633273,5.723801,5.398499,1,1,0
34,0.1057,0.05368584,0.09877682,-0.1398481,5.498962,5.223618,1,1,0
35,0.1678727,0.1653229,0.210847,-0.02666402,5.00264,4.881409,1,1,0
36,0.1105107,0.1663522,0.1506548,-0.02260435,5.370956,5.091003,1,1,0
37,0.04430664,0.1341447,0.06122804,-0.04445469,4.638992,4.403534,1,1,0
38,-0.01874512,0.1857976,0.01732898,0.007905722,4.372147,4.309845,1,1,0
39,-0.01677966,0.1648506,0.02354908,-0.01643574,3.922668,3.717789,1,1,0
40,0.3335947,0.1809065,0.3649185,-0.01105106,3.999359,3.980194,1,1,0
41,0.1559142,0.1200334,0.1965793,-0.06391859,4.374283,4.219879,1,1,0
42,0.1026869,0.1782062,0.1489977,-0.007076621,4.654373,4.395966,1,1,0
43,0.08790767,0.1286081,0.1415372,-0.06302989,4.565613,4.415421,1,1,0
44,0.09792972,0.07735467,0.1474409,-0.1137882,5.021667,4.654236,1,1,0
45,-0.1060257,0.1829404,-0.06278795,0.006605208,5.397095,4.970627,1,1,0
46,-0.0705536,0.2381812,-0.01691008,0.05861771,4.457153,4.244537,1,1,0
47,0.02355635,0.260631,0.07160521,0.07225591,4.469513,4.290619,1,1,0
48,0.008836031,0.1371288,0.04425204,-0.04384899,4.397873,4.180573,1,1,0
49,-0.3103487,0.217822,-0.2819421,0.06416953,4.927002,4.799057,1,1,0
50,0.2296815,0.133561,0.271589,-0.04893398,4.604935,4.617966,1,1,0
51,0.1272448,0.2085207,0.1684537,0.01416075,5.093475,4.880554,1,1,0
52,-0.2253661,0.1279075,-0.1938838,-0.04472244,5.089493,4.759171,0.9865918,0.8999916,0
53,-0.1727139,0.2231389,-0.1339795,0.04521149,5.116776,4.747009,1,1,0
54,-0.1578844,0.1794333,-0.1545448,0.004646122,5.065094,4.956299,1,1,0
55,-0.2040016,0.1581867,-0.1581931,-0.01623523,4.581802,4.369934,1,1,0
56,-0.05138564,0.1938393,0.002681255,0.01786059,4.490662,4.414413,1,1,0
57,0.04356802,0.1560811,0.09938097,-0.02650797,-1,-1,0.5633997,0.7523463,0
58,0.0194273,0.1721085,0.06799686,-0.01305079,4.875931,4.861435,1,1,0
59,0.09128511,0.1739485,0.1307743,-0.005216837,5.612747,5.343567,0.9742508,0.9898891,0
60,-0.241754,0.1320631,-0.2107564,-0.04054177,5.10936,4.971451,0.9836199,0.8946676,0
61,-0.2398132,0.1402341,-0.2028323,-0.02830827,5.593628,5.415359,0.982825,0.8803368,0
62,0.0981859,0.2091983,0.1481667,0.02992082,5.689148,5.45166,1,1,0
63,-0.1201136,0.1382184,-0.07768935,-0.04343796,5.519226,5.339706,0.9564468,0.9624478,0
64,-0.28544,0.158886,-0.2408873,-0.01235366,5.574585,5.459641,0.9800621,0.811226,0
65,-0.1524351,0.1986057,-0.1058193,0.01915419,5.710693,5.571579,1,1,0
66,-0.1733029,0.2298266,-0.1312938,0.05616307,5.827423,5.484772,1,1,0
67,-0.1711168,0.2049705,-0.1209495,0.03964132,5.58374,5.493286,0.9814655,0.9553993,0
68,-0.09378839,0.1962972,-0.03876996,0.01388884,5.837891,5.534256,1,1,0
69,0.1416301,0.08514053,0.1580036,-0.1033367,5.817078,5.601791,1,1,0
70,0.2461854,0.1358293,0.3044133,-0.05698407,6.114304,5.938293,1,1,0
71,0.433663,0.1392815,0.4470865,-0.06891012,-1,5.869293,0.9594609,0.9133301,0
72,0.2646031,0.1606541,0.2797158,-0.03231251,6.008942,5.855576,1,1,0
73,-0.1613258,0.2116141,-0.1179898,0.03136903,5.645966,5.502991,1,1,0
74,0.2139845,0.1767368,0.2551582,-0.01748538,4.549271,4.404221,1,1,0
75,0.2480741,0.1285101,0.3021607,-0.06628883,5.731476,5.633957,1,1,0
76,-0.2355217,0.1905501,-0.1919938,0.02467459,5.85643,5.591873,1,1,0
77,-0.1722423,0.2846511,-0.1337402,0.1139269,4.476883,4.354401,1,1,0
78,-0.1004344,0.2754012,-0.05576628,0.1019843,4.946884,4.744385,1,1,0
79,-0.06128478,0.1111012,-0.03903168,-0.09646916,-1,-1,0.4418855,0.4772422,0
80,-0.04633117,0.2327508,0.004227877,0.06073946,4.397354,4.253464,1,1,0
81,-0.03291792,0.2154637,0.02108622,0.03599662,4.556244,4.474167,1,1,0
82,-0.04116797,0.2483288,0.01004553,0.07588089,4.868134,4.60463,1,1,0
83,0.01837599,0.2876599,0.04399514,0.1313945,4.663437,4.502518,1,1,0
84,0.09254026,0.3234411,0.1045219,0.1470868,4.416473,4.139267,1,1,0
85,0.08759415,0.01003152,0.1094198,-0.1803728,4.501511,4.44133,1,1,0
86,0.2056717,0.06299424,0.2166373,-0.1247867,4.472946,4.442444,1,1,0
87,0.1955758,0.1049719,0.2030545,-0.07957089,4.67276,4.483429,1,1,0
88,0.1727684,0.05938399,0.201696,-0.1414428,4.890762,4.576248,1,1,0
89,0.1088253,0.06742114,0.1363246,-0.1323482,4.968262,4.756912,1,1,0
90,0.08721662,-0.03046966,0.1021967,-0.2346489,5.105423,4.899078,1,1,0
91,0.09693575,-0.1672386,0.1016324,-0.365859,5.110687,4.904526,0.8030228,0.7837278,0
93,0.1286328,-0.01575279,0.1487633,-0.1997272,5.053314,4.906647,1,1,0
94,0.2503295,0.03374463,0.2732837,-0.1582283,5.566803,5.326843,1,1,0
95,0.1874053,-0.0577116,0.1767136,-0.2377692,5.750504,5.599426,1,1,0
96,0.1417412,0.06386238,0.1613665,-0.1240723,5.669235,5.242142,1,1,0
97,0.03945422,0.1380272,0.03618741,-0.01985443,5.880966,5.416138,1,1,0
98,0.1975538,0.004994214,0.1825385,-0.1566175,5.218307,4.822495,1,1,0
99,0.1094974,0.007504046,0.1062877,-0.1538602,4.879013,4.730896,1,1,0
100,0.1826355,-0.04128695,0.1728204,-0.2111263,4.531006,4.14888,0.8188011,0.8702204,0
101,0.09823501,0.1049393,0.09154069,-0.04887152,4.52803,4.261597,1,1,0
102,0.07285964,0.01629937,0.05874836,-0.1391989,4.277054,4.232788,1,1,0
103,0.06695783,0.02818483,0.04549837,-0.1188209,4.122421,3.996628,1,1,0
104,-0.004553854,0.09811628,-0.05914354,-0.04910457,3.769287,3.634933,1,1,0
105,0.2513677,0.3156612,0.2842278,0.1405528,3.921219,3.850021,1,1,0
106,0.3593558,0.2998334,0.4024975,0.07424736,4.376236,4.344208,1,1,0
107,-0.1193942,0.3812227,-0.09303558,0.2474106,5.169937,5.180405,1,1,0
108,0.2407405,0.3338678,0.2525042,0.1817306,4.354263,4.296295,1,1,0
109,-0.180137,0.3393158,-0.1526434,0.1712034,4.723373,4.624069,0.9825974,0.900835,0
110,-0.3284535,-0.02320409,-0.3193054,-0.08186281,4.727463,4.725739,1,1,0
111,-0.003472805,0.3060738,0.03677249,0.1828341,4.298172,4.149048,1,1,0
112,-0.1207975,0.2583207,-0.08448625,0.1527759,4.797699,4.55484,1,1,0
113,0.2934338,0.1483426,0.3252605,-0.04768693,4.895309,4.696136,1,1,0
114,0.2215117,0.1508525,0.2580316,-0.04006207,5.341644,5.032822,1,1,0
115,0.3318989,0.2046715,0.380457,-0.001554728,4.810196,4.528397,1,1,0
116,0.3057196,0.2155979,0.3600165,0.01713061,4.939178,4.855377,1,1,0
117,0.2784456,0.2271507,0.3385727,0.03037292,5.134415,4.89978,1,1,0
118,-0.004954398,0.2194487,0.0526967,0.04010725,4.889603,4.53894,1,1,0
119,0.07153964,0.200858,0.1118708,0.01125312,5.047043,4.880234,1,1,0
120,0.4591222,0.2777669,0.4811248,0.06258237,5.153687,4.997849,0.9411882,0.7936944,0
121,0.2514764,0.2615518,0.2967166,0.06429672,4.047409,4.038589,1,1,0
122,0.06952775,0.24134,0.1033576,0.04380709,4.194778,4.003601,1,1,0
123,0.1070942,0.2014196,0.1301068,0.009376585,4.714035,4.435333,1,1,0
124,-0.200907,0.1650009,-0.1714336,-0.02454233,5.108643,4.876495,1,1,0
125,0.1680287,0.1462477,0.2055764,-0.05146396,4.498535,4.206085,1,1,0
126,-0.1408519,0.1918545,-0.10574,0.01648176,4.812881,4.663437,0.9176328,0.8696738,0
127,-0.2250014,0.3032745,-0.1793407,0.1297475,4.748993,4.654068,1,1,0
128,0.1592128,0.05402541,0.1109737,-0.1718875,-1,-1,0.4088159,0.6348857,0
129,0.1598701,0.1577393,0.2210652,-0.04423869,4.964539,4.7603,1,1,0
130,-0.1701373,0.2003725,-0.1237953,0.008245409,5.507675,5.145386,1,1,0
131,0.04915738,0.2182541,0.1020064,0.01608366,4.551453,4.334381,1,1,0
132,-0.3726104,0.1930513,-0.3335129,0.01953936,5.495758,5.264969,0.9244744,0.7423732,0
133,0.08749235,0.213719,0.1264696,0.02492708,4.678299,4.543182,1,1,0
134,0.009857655,0.1661993,0.05283952,-0.02687764,4.750412,4.528946,1,1,0
135,0.1705828,0.06286806,0.2469904,-0.04302716,-1,-1,0.4748623,0.625325,0
136,-0.2155228,0.2389554,-0.1947042,0.04733938,-1,-1,0.8284006,0.8159287,0
137,-0.1560689,0.2594616,-0.1110886,0.07733047,4.965134,4.867554,1,1,0
138,0.1080563,0.3969597,0.1282727,0.1874675,5.238495,5.008469,1,1,0
139,0.1771941,0.1476642,0.1865088,-0.05239534,4.494263,4.353073,1,1,0
140,0.3281932,0.2136878,0.3644093,-0.007913232,5.211105,4.98233,1,1,0
141,0.3600785,0.2394277,0.387059,0.02107871,5.484024,5.342072,1,1,0
142,0.1711841,0.2691602,0.2225553,0.05783457,4.841736,4.624374,1,1,0
143,-0.02568555,0.1969362,-0.002636731,-0.001001477,5.175674,4.864655,1,1,0
144,-0.1167026,0.1529231,-0.07979047,-0.04490411,4.920105,4.69725,1,1,0
145,0.2526176,0.2230203,0.2907312,0.01265824,4.848236,4.650131,1,1,0
146,0.3517334,0.2183372,0.3957297,-0.002523899,5.831131,5.66893,0.9392846,0.9585592,0
147,0.2754817,0.2511796,0.3175783,0.0308708,5.104019,4.945511,1,1,0
148,0.2027147,0.2579329,0.2543421,0.04555404,5.305573,5.111404,1,1,0
149,0.07010174,0.2601904,0.1285806,0.05187553,5.292343,5.050537,1,1,0
150,-0.07916421,0.2515094,-0.03548104,0.05601943,4.985046,4.846268,1,1,0
151,0.2760897,0.2223675,0.3178025,0.01175082,5.39798,5.243927,1,1,0
152,-0.17952,0.2147983,-0.1518304,0.01034713,5.481918,5.200623,1,1,0
153,0.1994631,0.2339494,0.2465219,0.02256089,5.3405,5.027206,1,1,0
154,0.1890293,0.2458153,0.2393569,0.03256112,5.533157,5.24736,1,1,0
155,0.1460794,0.2681609,0.200204,0.05434692,5.867172,5.416168,1,1,0
156,0.0784955,0.2347995,0.1160241,0.02342606,5.83989,5.478592,1,1,0
157,-0.1506708,0.1791133,-0.1143532,-0.01137853,5.683273,5.380798,0.9423996,0.9058837,0
158,0.2202904,0.2092637,0.2565116,0.007820427,5.615112,5.289917,1,1,0
159,-0.06633496,0.199798,-0.03673339,0.00907135,5.623047,5.29007,0.9512667,0.9892103,0
160,-0.1894904,0.2093647,-0.1607105,0.01181549,5.120392,5.137329,0.9188759,0.8970487,0
161,-0.03734452,0.2186715,0.02051973,0.01710176,5.301407,4.991425,0.8864427,0.9002806,0
162,-0.05745089,0.1999817,0.01112223,0.006725669,-1,-1,0.796018,0.8562729,0
163,-0.01441324,0.07469285,0.02733123,-0.1197383,4.946884,4.839752,0.869671,0.9762679,0
164,0.3908265,0.1421732,0.4415036,-0.0838263,5.028778,4.914658,0.8701486,0.8739676,0
165,-0.3248395,0.05477053,-0.3072714,-0.1170288,5.248566,5.253784,0.8009357,0.7791733,0
166,-0.06467193,0.2070639,-0.01136506,0.03124291,4.909088,4.667404,1,1,0
167,-0.2099438,0.1624881,-0.1575105,-0.01480412,5.474548,5.540497,1,1,0
168,-0.1240649,0.1283873,-0.08749807,-0.05928838,4.790222,4.854492,0.8172234,0.8838478,0
169,0.2857094,0.06738067,0.3167927,-0.1513262,4.965256,4.852356,0.8649508,0.9275491,0
170,0.1284916,0.1683604,0.1943921,-0.02054632,5.072479,4.797409,1,1,0
171,0.231485,0.1604661,0.2918526,-0.03952456,5.240814,4.905289,1,1,0
172,0.1849644,0.1568445,0.2335929,-0.0463953,5.447174,5.275635,1,1,0
173,-0.3040087,0.1905107,-0.2606752,0.01575762,5.503754,5.147461,1,1,0
174,-0.00932312,0.1497394,0.01650798,-0.02325821,5.107376,4.947418,0.9992774,0.9421319,0
175,-0.0593698,-0.09185231,-0.07083213,-0.2639837,4.882889,4.645966,0.8522612,0.7025355,0
176,0.3453493,0.2530147,0.3618388,0.06107175,5.269989,5.138992,1,1,0
177,-0.1441073,0.1952959,-0.1053505,0.01694429,5.020462,4.857651,1,1,0
178,0.1937937,0.1865115,0.2364562,-0.003410697,4.954117,4.714401,1,1,0
179,0.1944871,0.1520677,0.246214,-0.04573643,5.192856,5.096222,1,1,0
180,0.04882705,0.09614074,0.1024339,-0.1067727,5.083405,4.940308,1,1,0
182,0.2705363,0.1504259,0.3288372,-0.05625463,4.717743,4.662399,1,1,0
183,0.4181373,0.2765334,0.4635733,0.03050494,5.474411,5.225174,1,1,0
184,0.0597018,0.1800115,0.1031482,-0.02378738,5.683441,5.28801,1,1,0
185,0.05717337,0.09611475,0.08248854,-0.09726226,5.094345,4.833099,1,1,0
186,0.02108812,0.1013775,0.0495199,-0.09208786,5.284531,5.021973,1,1,0
187,-0.02862871,0.2802168,-0.01295823,0.07922673,5.177231,4.861603,1,1,0
188,0.118667,0.2002285,0.1656358,0.0002687573,5.270523,5.014679,1,1,0
189,-0.3891485,0.2100238,-0.358875,0.03519821,5.425034,5.044449,0.8434912,0.6776377,0
190,0.2401773,0.1564554,0.2752959,-0.05003858,5.470078,5.22583,0.8771215,0.8829769,0
191,0.3211491,0.140851,0.3311646,-0.07006776,4.79071,4.56015,1,1,0
192,-0.005148292,0.2237799,0.04214764,0.03548998,5.504364,5.24855,1,1,0
193,0.1060438,0.1937001,0.1669028,0.001074553,5.353851,5.032669,1,1,0
194,0.0636375,0.1561933,0.1266125,-0.03684688,4.953979,4.786789,1,1,0
195,0.3631296,0.1486214,0.4197544,-0.06046653,5.910202,5.619934,1,1,0
196,0.3919253,0.1331706,0.445856,-0.08046353,6.234802,5.872009,0.9693715,0.9644936,0
197,0.01888704,0.1351647,0.05532789,-0.04921114,5.858856,5.56514,1,1,0
198,0.2505062,0.09516764,0.2886375,-0.1130584,5.613846,5.484528,0.9223987,0.974254,0
199,0.13283,0.07223648,0.1854745,-0.1271924,5.805023,5.640015,1,1,0
200,0.1177961,0.0453552,0.1449724,-0.1503894,5.249985,5.046082,1,1,0
201,0.1324728,0.1107996,0.1887879,-0.08333623,5.150101,4.967819,1,1,0
202,0.1158823,0.1097078,0.1795218,-0.08402514,5.044479,4.769974,1,1,0
203,-0.03028834,0.1441257,0.03154039,-0.04700899,5.207916,5.133087,0.9269018,0.9035076,0
204,0.0433315,0.10125,0.1005721,-0.09381557,4.660095,4.522049,1,1,0
205,0.05878079,0.1018996,0.1200725,-0.09670115,5.307068,5.095886,0.9327132,0.9964188,0
206,0.09176958,0.1491681,0.1510625,-0.04276621,5.201462,4.89122,1,1,0
207,0.06246662,0.2114896,0.1312889,0.0126465,5.342117,5.062943,0.9965684,0.9987818,0
208,-0.1524879,0.1050941,-0.1187984,-0.08815682,5.642654,5.440506,1,1,0
209,0.1135262,0.185704,0.1584095,-0.02219081,5.483398,5.165482,1,1,0
210,0.1052154,0.1973921,0.1652716,-0.01103604,5.440109,5.132751,1,1,0
211,-0.2170076,0.2624168,-0.1925491,0.06809598,4.61055,4.393463,1,1,0
212,0.2411091,0.2010544,0.2804569,-0.003121734,5.361359,5.161438,0.8949685,0.9216223,0
213,0.3645744,0.2420118,0.3761249,0.0195272,5.186203,4.796341,1,1,0
214,0.08707905,0.2096661,0.08299327,-0.01170623,5.589691,5.215973,1,1,0
215,-0.02754289,0.1636895,0.01030803,-0.0329318,4.923477,4.911697,0.924267,0.8772048,0
216,0.06469965,0.1213373,0.1125845,-0.07712269,4.774902,4.655289,0.92692,0.9336023,0
217,0.1353319,0.1293178,0.1202477,-0.08101451,5.200638,5.072861,0.8907343,0.9660158,0
218,0.1515498,0.174569,0.1266614,-0.03198791,4.83873,4.592789,1,1,0
219,-0.06932253,0.2798637,-0.01761949,0.08303267,4.842743,4.734222,1,1,0
220,0.2960868,0.1906052,0.3520093,-0.01741993,4.659744,4.556717,1,1,0
221,0.334239,0.2312322,0.4003971,0.007378995,5.466003,5.148895,1,1,0
222,0.1548362,0.1404833,0.201888,-0.06850994,5.182693,4.965012,1,1,0
223,0.2203631,0.2477334,0.2845134,0.03770691,5.63237,5.290543,1,1,0
224,0.2600925,0.2202718,0.3243381,0.009325862,5.357117,5.128967,1,1,0
225,0.2378166,0.2009558,0.3043492,-0.007576704,5.236176,5.01387,1,1,0
226,0.3265797,0.2698824,0.3698062,0.03830564,5.707123,5.590302,1,1,0
227,0.384141,0.2138167,0.4249692,-0.01758349,6.04776,6.055847,1,1,0
228,0.4731131,0.1438536,0.5269083,-0.1402657,6.517899,6.274979,1,1,0
229,-0.02003998,0.1694415,-0.01492631,-0.03136492,6.300186,5.982056,1,1,0
230,0.00794363,0.2373047,0.05013728,0.03771925,4.66861,4.551041,1,1,0
231,0.4238861,0.2261599,0.4446493,0.006473243,4.858505,4.709274,1,1,0
232,-0.1262701,0.1712147,-0.1078643,-0.01979971,5.073425,5.130234,0.9536518,0.9275395,0
233,-0.1963526,0.2298685,-0.1621394,0.0567627,5.426254,5.065262,1,1,0
234,0.03150547,0.438072,0.06366968,0.2448652,5.401337,5.429886,1,1,0
235,-0.008208454,0.1800897,0.04456341,-0.01971543,5.45369,5.226196,1,1,0
236,0.2722862,0.1864293,0.3275232,-0.03514099,5.587784,5.412048,1,1,0
237,-0.02551073,0.2115677,0.01856601,0.01053512,5.309464,5.09552,1,1,0
238,0.3498197,0.2291946,0.4055972,-0.02084041,5.838638,5.694519,0.9970455,0.97773,0
239,-0.03370613,0.2875955,0.02557695,0.06891543,5.826218,5.565918,1,1,0
240,0.02412426,0.1956587,0.07011139,-0.01874566,5.586548,5.494431,1,1,0
241,0.4566045,0.1749802,0.5039356,-0.08389187,5.412888,5.431122,1,1,0
242,0.327889,0.1869131,0.3714781,-0.05311763,5.986038,5.861679,1,1,0
243,0.3570473,0.1935269,0.3877438,-0.03042507,6.187698,6.048691,0.9565267,0.9833708,0
244,0.2876976,0.2541515,0.3491346,0.02853793,5.294876,5.175339,1,1,0
245,0.2008103,0.2495487,0.2694733,0.02995574,5.589569,5.407928,1,1,0
246,0.2162513,0.219973,0.2840953,0.007641375,5.73233,5.48056,1,1,0
247,-0.08651108,0.2873436,-0.03468162,0.09194016,5.253525,4.980988,1,1,0
248,0.2872057,0.2346937,0.3444622,-0.0005843639,5.777283,5.539673,1,1,0
249,-0.06112105,0.2728677,-0.01056856,0.07309234,5.813171,5.568527,1,1,0
250,0.3843149,0.2112786,0.4401966,-0.02466619,6.107269,5.887878,1,1,0
251,0.218389,0.2281519,0.2698843,0.001183629,6.019684,5.716888,1,1,0
252,0.1195722,0.2510452,0.1724614,0.02886307,6.067001,5.767227,1,1,0
253,-0.1022148,0.2154701,-0.06339312,0.01568484,5.981247,5.72966,1,1,0
254,-0.370786,0.2530117,-0.3480667,0.07139486,6.171967,5.809998,0.9638375,0.7110666,0
255,0.07222962,0.2066873,0.102096,0.01272231,5.810272,5.521011,1,1,0
256,-0.1495413,0.2457982,-0.1094186,0.05401921,5.734039,5.625259,0.9986109,0.9719018,0
257,-0.2720215,0.2747805,-0.22256,0.0835945,5.949142,5.745819,1,1,0
258,-0.1019002,0.212558,-0.06278712,0.02250725,5.718185,5.628464,1,1,0
259,-0.1714342,0.2605727,-0.07786691,0.06104332,-1,-1,0.7219448,0.8394881,0
260,-0.1362869,0.2454448,-0.07919616,0.03995943,5.683319,5.522537,1,1,0
261,0.3485918,0.1943915,0.4168321,-0.02823985,5.630737,5.748413,0.9164432,0.9601423,0
262,0.0567944,0.1310424,0.1153907,-0.07325983,5.726776,5.634827,1,1,0
263,-0.1484007,0.09741211,-0.1072503,-0.09055328,5.454971,5.40332,0.8833834,0.970646,0
264,0.1523281,0.06840348,0.205465,-0.1291617,5.407059,5.452728,1,1,0
265,-0.3083351,0.3184799,-0.2657089,0.1326396,5.423981,5.284348,1,1,0
266,-0.3432727,0.3615887,-0.3019926,0.1759662,6.27623,6.022995,1,1,0
267,-0.2047075,0.2764609,-0.150202,0.07822573,6.048416,5.70224,1,1,0
268,0.1224358,0.2457628,0.1690087,0.03497404,5.694702,5.428345,1,1,0
269,0.3456528,0.1428759,0.3917691,-0.08252347,5.731171,5.716248,1,1,0
270,0.3199676,0.1956581,0.3670361,-0.03134692,5.603622,5.449875,1,1,0
271,0.2038101,-0.03454363,0.2198583,-0.2740041,5.76825,5.531906,0.7693419,0.8543377,0
272,0.04713941,0.09993738,0.08455205,-0.1034675,5.390518,5.102509,0.9102108,0.9913031,0
273,-0.04791701,0.2246974,-0.02840269,0.02253878,5.549438,5.190338,1,1,0
274,0.1277668,0.316179,0.1738188,0.09944969,5.807129,5.366302,1,1,0
275,-0.3990754,0.2451148,-0.3730072,0.05239087,-1,-1,0.9801245,0.7753252,0
276,0.04993927,0.2442721,0.08786058,0.03765565,5.633789,5.397461,1,1,0
277,-0.3581197,0.2185358,-0.3211648,0.03749299,6.186813,5.846481,0.9953603,0.7820161,0
278,0.3993638,0.127479,0.4199239,-0.09810746,5.690735,5.442566,0.8540286,0.9836232,0
279,0.2503117,0.2017503,0.2987593,-0.02557361,6.013824,5.656433,0.8938023,0.9817402,0
281,-0.01814651,0.2298879,0.03111649,0.01909941,5.517471,5.347092,0.9277424,0.924681,0
282,0.1961578,0.1450655,0.2581201,-0.0799849,5.893005,5.698181,1,1,0
283,0.2801307,0.2389044,0.3309354,0.02675569,6.250229,5.917603,0.9503435,0.929655,0
284,0.1648154,0.3034885,0.2198299,0.09006411,5.90802,5.514221,1,1,0
285,0.1524471,0.2378001,0.22334,0.02364755,6.069122,5.580002,1,1,0
286,0.09615719,0.1632495,0.1562237,-0.04799604,6.002899,5.733978,1,1,0
287,0.1551099,0.08117265,0.2076843,-0.1195276,5.755066,5.592697,0.7393035,0.9518473,0
288,0.02777684,0.06696671,0.07350075,-0.1321054,5.153824,5.047165,0.7444757,0
