time,LeftPupil X,LeftPupil Y,RightPupil X,RightPupil Y,LeftPupilSize,RightPupilSize,LeftBlink,RightBlink,blinktiming
0.3533334,0.06110048,-0.1319851,0.09896016,-0.07343626,3.093094,3.149277,1,1,null
0.4672219,0.05768549,-0.1334929,0.09777761,-0.07367766,3.134689,3.17067,1,1,null
0.594788,0.05054271,-0.132706,0.08965957,-0.07306433,3.194397,3.276581,1,1,null
0.8210257,-0.03480673,-0.2126055,-0.02332532,-0.1591362,3.388107,3.384689,1,1,null
0.9309936,-0.05238473,-0.2079291,-0.02944982,-0.1555238,3.368027,3.397202,1,1,null
1.044928,-0.0602774,-0.207424,-0.03879714,-0.1518989,3.349869,3.438873,1,1,null
1.157323,-0.08701628,-0.1980715,-0.07086211,-0.1406924,3.388107,3.374146,0.9800493,0.9863859,null
1.260464,-0.02943832,-0.1989013,-0.02202302,-0.1408184,3.363907,3.4189,0.9516839,0.9584114,null
1.363602,-0.04469222,-0.1988626,-0.03469247,-0.1409564,3.377075,3.473145,0.9432852,0.9530525,null
1.46734,-0.05985075,-0.1940826,-0.04424196,-0.1364712,3.444382,3.509201,0.9297559,0.926048,null
1.571135,-0.06690842,-0.1930008,-0.05492449,-0.1312207,3.473969,3.639252,0.940599,0.9090931,null
1.700195,-0.07144529,-0.1927977,-0.05689996,-0.1331828,3.560806,3.777069,0.9316061,0.8939816,null
1.832419,-0.06819552,-0.1863084,-0.05196929,-0.1266764,3.649918,3.758575,0.9346068,0.8906133,null
1.933098,-0.06590986,-0.177829,-0.04945683,-0.1216798,3.709564,3.731506,0.942687,0.8585799,null
2.066355,-0.0576213,-0.1705405,-0.04034454,-0.1174846,3.772385,3.69902,0.9359745,0.8622972,null
2.166971,-0.04904878,-0.1697012,-0.03143889,-0.1170108,3.803772,3.719727,0.9616851,0.8876083,null
2.291937,-0.05152029,-0.1735871,-0.03462797,-0.1211547,3.832733,3.758835,0.9863561,0.9010863,null
2.402637,-0.0239656,-0.1742891,-0.002472997,-0.125982,3.92543,4.038208,0.970557,0.9043288,null
2.506957,0.07397783,-0.1482702,0.07261968,-0.1188947,3.971756,3.97081,0.9431176,0.9525318,null
2.611127,0.1359456,-0.1537648,0.1303722,-0.1150727,4.077515,4.04451,0.9282717,0.9710265,null
2.716914,0.1200887,-0.1590763,0.1246966,-0.1190529,3.967041,4.075211,0.9259217,0.9220586,null
2.823128,0.07993555,-0.1665142,0.08485663,-0.1257992,3.938324,4.012909,1,1,null
2.929982,0.0559063,-0.1711372,0.06460392,-0.1320567,3.863602,3.940094,1,1,null
3.035564,0.05113816,-0.1766999,0.05930328,-0.1360278,3.906204,3.93663,1,1,null
3.140688,0.04928052,-0.1870248,0.06083441,-0.1406002,3.86235,3.877625,1,1,null
3.24516,0.04904306,-0.1923287,0.06055272,-0.1465706,3.846909,3.865173,1,1,null
3.349694,0.04622757,-0.1990277,0.05869901,-0.1538328,3.831482,3.878754,1,1,null
3.453923,0.02972341,-0.2076902,0.03876472,-0.165979,3.876068,4.017883,1,1,null
3.561046,0.02270925,-0.2122933,0.03825748,-0.1667566,3.937073,4.008606,0.9925667,0.9841694,null
3.670927,-0.1266736,-0.148384,-0.1225883,-0.09241414,3.890244,3.890839,0.9293734,0.8276645,null
3.777154,-0.07697195,-0.1574954,-0.06710744,-0.1028602,3.805557,3.950348,1,1,null
3.883448,-0.1258862,-0.1465061,-0.1152785,-0.09392095,3.837677,3.866653,1,1,null
3.985983,-0.04588264,-0.1643329,-0.03489518,-0.1020138,3.964294,3.909607,1,1,null
4.089902,0.0261507,-0.1847895,0.03556645,-0.1202196,3.947479,4.074066,1,1,null
4.19353,0.07552242,-0.2010173,0.08248448,-0.130017,4.088486,4.079803,1,1,null
4.297871,0.09655738,-0.2134784,0.1083553,-0.1491874,4.182816,4.164749,1,1,null
4.399377,0.09399509,-0.2194691,0.09508753,-0.1611351,4.198532,4.138458,1,1,null
4.502912,0.04547989,-0.2359118,0.06083202,-0.1670053,4.258102,4.211929,0.9554525,0.9344482,null
4.606743,0.01477468,-0.2382119,0.03644621,-0.172184,4.243851,4.18895,0.954026,0.9004056,null
4.712406,-0.005654693,-0.2496372,0.01469481,-0.1794987,4.239914,4.251938,0.9795215,0.930266,null
4.827152,-0.02777636,-0.2579542,-0.005611718,-0.1825689,4.185394,4.271591,0.9988583,0.8965691,null
4.933502,-0.223702,-0.1505537,-0.2240463,-0.08729982,4.238312,4.265289,0.9247819,0.7802054,null
5.073152,-0.1973882,-0.1673629,-0.1897365,-0.09354877,4.062531,4.078506,1,1,null
5.186451,-0.1715822,-0.1712368,-0.1554372,-0.09108841,3.834229,3.831406,1,1,null
5.294228,-0.1452219,-0.1772871,-0.1280522,-0.09935045,3.753601,3.761368,1,1,null
5.402884,-0.1379951,-0.1732053,-0.1207965,-0.09999907,3.634491,3.7435,1,1,null
5.509702,-0.1354296,-0.1706419,-0.1157455,-0.1006141,3.534576,3.725403,1,1,null
5.617246,-0.1369559,-0.1723645,-0.1170952,-0.1019043,3.498978,3.668655,1,1,null
5.720681,-0.2371283,-0.1590179,-0.2246689,-0.09228992,3.544144,3.670975,1,1,null
5.829897,-0.2371404,-0.1592166,-0.2217306,-0.08984256,3.608734,3.675522,1,1,null
5.935701,-0.2400935,-0.1594385,-0.2228169,-0.08902431,3.635895,3.785019,1,1,null
6.041824,-0.2434787,-0.1628038,-0.2233372,-0.09101534,3.59967,3.744919,1,1,null
6.156639,-0.2467091,-0.1706349,-0.2241162,-0.09180498,3.410568,3.592529,1,1,null
6.263591,-0.2483591,-0.1730355,-0.2252769,-0.09386384,3.287277,3.438141,1,1,null
6.370158,-0.2508286,-0.1761827,-0.2288916,-0.09797525,3.182373,3.23967,1,1,null
6.478186,-0.2515068,-0.1793848,-0.2293617,-0.09992719,3.065369,3.147659,1,1,null
6.584564,-0.2468242,-0.1836685,-0.2249075,-0.1025083,2.990234,3.02623,1,1,null
6.692431,-0.379463,-0.1488472,-0.3691906,-0.06574416,3.14238,3.092468,0.8036299,0.9778277,null
6.798972,-0.284202,-0.1602234,-0.2645102,-0.07668829,3.032028,3.072998,0.9255205,0.9966989,null
