time,LeftPupil X,LeftPupil Y,RightPupil X,RightPupil Y,LeftBlink,RightBlink,CombineFocusPoint X,CombineFocusPoint Y,CombineFocusPoint Z
22.47043,0,0,0,0,1,1,0,0,0
22.97818,0,0,0,0,1,1,0,0,0
23.48564,0,0,0,0,1,1,0,0,0
24.00936,0,0,0,0,1,1,0,0,0
24.51871,0,0,0,0,1,1,0,0,0
25.03678,0,0,0,0,1,1,0,0,0
25.54993,0,0,0,0,1,1,0,0,0
26.05172,0,0,0,0,1,1,0,0,0
26.56875,0,0,0,0,1,1,0,0,0
27.08644,0,0,0,0,1,1,0,0,0
27.60896,0,0,0,0,1,1,0,0,0
28.1208,0,0,0,0,1,1,0,0,0
28.64421,0,0,0,0,1,1,0,0,0
29.16498,0,0,0,0,1,1,0,0,0
29.6715,0,0,0,0,1,1,0,0,0
30.18699,0,0,0,0,1,1,0,0,0
30.70684,0,0,0,0,1,1,0,0,0
31.22012,0,0,0,0,1,1,0,0,0
31.73294,0,0,0,0,1,1,0,0,0
32.25183,0,0,0,0,1,1,0,0,0
32.76541,0,0,0,0,1,1,0,0,0
33.27469,0,0,0,0,1,1,0,0,0
33.79369,0,0,0,0,1,1,0,0,0
34.30343,0,0,0,0,1,1,0,0,0
34.82175,0,0,0,0,1,1,0,0,0
35.33667,0,0,0,0,1,1,0,0,0
35.85107,0,0,0,0,1,1,0,0,0
36.35252,0,0,0,0,1,1,0,0,0
36.87474,0,0,0,0,1,1,0,0,0
37.38348,0,0,0,0,1,1,0,0,0
37.89193,0,0,0,0,1,1,0,0,0
38.39427,0,0,0,0,1,1,0,0,0
38.89935,0,0,0,0,1,1,0,0,0
39.41681,0,0,0,0,1,1,0,0,0
39.93468,0,0,0,0,1,1,0,0,0
40.45232,0,0,0,0,1,1,0,0,0
40.96626,0,0,0,0,1,1,0,0,0
41.46807,0,0,0,0,1,1,0,0,0
41.98322,0,0,0,0,1,1,0,0,0
42.50459,0,0,0,0,1,1,0,0,0
43.01112,0,0,0,0,1,1,0,0,0
43.51591,0,0,0,0,1,1,0,0,0
44.03272,0,0,0,0,1,1,0,0,0
44.54691,0,0,0,0,1,1,0,0,0
45.0639,0,0,0,0,1,1,0,0,0
45.57005,0,0,0,0,1,1,0,0,0
46.07162,0,0,0,0,1,1,0,0,0
46.57541,0,0,0,0,1,1,0,0,0
47.07597,0,0,0,0,1,1,0,0,0
47.59513,0,0,0,0,1,1,0,0,0
48.11252,0,0,0,0,1,1,0,0,0
48.62023,0,0,0,0,1,1,0,0,0
49.14381,0,0,0,0,1,1,0,0,0
49.64894,0,0,0,0,1,1,0,0,0
50.16666,0,0,0,0,1,1,0,0,0
50.67337,0,0,0,0,1,1,0,0,0
51.1734,0,0,0,0,1,1,0,0,0
51.6905,0,0,0,0,1,1,0,0,0
52.19135,0,0,0,0,1,1,0,0,0
52.70691,0,0,0,0,1,1,0,0,0
53.21478,0,0,0,0,1,1,0,0,0
53.72809,0,0,0,0,1,1,0,0,0
54.24105,0,0,0,0,1,1,0,0,0
54.7557,0,0,0,0,1,1,0,0,0
55.27703,0,0,0,0,1,1,0,0,0
55.78423,0,0,0,0,1,1,0,0,0
56.29603,0,0,0,0,1,1,0,0,0
56.79623,0,0,0,0,1,1,0,0,0
57.30829,0,0,0,0,1,1,0,0,0
57.81268,0,0,0,0,1,1,0,0,0
58.32837,0,0,0,0,1,1,0,0,0
58.84142,0,0,0,0,1,1,0,0,0
59.35332,0,0,0,0,1,1,0,0,0
59.85807,0,0,0,0,1,1,0,0,0
60.367,0,0,0,0,1,1,0,0,0
60.87272,0,0,0,0,1,1,0,0,0
61.39458,0,0,0,0,1,1,0,0,0
61.90392,0,0,0,0,1,1,0,0,0
62.41528,0,0,0,0,1,1,0,0,0
62.92928,0,0,0,0,1,1,0,0,0
63.44339,0,0,0,0,1,1,0,0,0
63.94589,0,0,0,0,1,1,0,0,0
64.46117,0,0,0,0,1,1,0,0,0
64.98141,0,0,0,0,1,1,0,0,0
65.50122,0,0,0,0,1,1,0,0,0
66.01855,0,0,0,0,1,1,0,0,0
66.53448,0,0,0,0,1,1,0,0,0
67.03857,0,0,0,0,1,1,0,0,0
67.53912,0,0,0,0,1,1,0,0,0
68.04099,0,0,0,0,1,1,0,0,0
68.55235,0,0,0,0,1,1,0,0,0
69.06712,0,0,0,0,1,1,0,0,0
69.56784,0,0,0,0,1,1,0,0,0
70.0881,0,0,0,0,1,1,0,0,0
70.60342,0,0,0,0,1,1,0,0,0
71.12206,0,0,0,0,1,1,0,0,0
71.63285,0,0,0,0,1,1,0,0,0
72.15302,0,0,0,0,1,1,0,0,0
72.66748,0,0,0,0,1,1,0,0,0
73.17638,0,0,0,0,1,1,0,0,0
73.6916,0,0,0,0,1,1,0,0,0
74.20152,0,0,0,0,1,1,0,0,0
74.71468,0,0,0,0,1,1,0,0,0
75.22699,0,0,0,0,1,1,0,0,0
75.73946,0,0,0,0,1,1,0,0,0
76.25449,0,0,0,0,1,1,0,0,0
76.76189,0,0,0,0,1,1,0,0,0
77.2725,0,0,0,0,1,1,0,0,0
77.78512,0,0,0,0,1,1,0,0,0
78.29471,0,0,0,0,1,1,0,0,0
78.80691,0,0,0,0,1,1,0,0,0
79.32297,0,0,0,0,1,1,0,0,0
79.83842,0,0,0,0,1,1,0,0,0
80.35093,0,0,0,0,1,1,0,0,0
80.86309,0,0,0,0,1,1,0,0,0
81.37665,0,0,0,0,1,1,0,0,0
81.88819,0,0,0,0,1,1,0,0,0
82.39527,0,0,0,0,1,1,0,0,0
82.90304,0,0,0,0,1,1,0,0,0
83.42071,0,0,0,0,1,1,0,0,0
83.93014,0,0,0,0,1,1,0,0,0
84.44862,0,0,0,0,1,1,0,0,0
84.96143,0,0,0,0,1,1,0,0,0
85.47079,0,0,0,0,1,1,0,0,0
85.98151,0,0,0,0,1,1,0,0,0
86.49593,0,0,0,0,1,1,0,0,0
87.00279,0,0,0,0,1,1,0,0,0
87.51514,0,0,0,0,1,1,0,0,0
88.03699,0,0,0,0,1,1,0,0,0
88.55334,0,0,0,0,1,1,0,0,0
89.05897,0,0,0,0,1,1,0,0,0
89.57105,0,0,0,0,1,1,0,0,0
90.07932,0,0,0,0,1,1,0,0,0
90.59376,0,0,0,0,1,1,0,0,0
91.10484,0,0,0,0,1,1,0,0,0
91.61794,0,0,0,0,1,1,0,0,0
92.13799,0,0,0,0,1,1,0,0,0
92.64413,0,0,0,0,1,1,0,0,0
93.14906,0,0,0,0,1,1,0,0,0
93.65086,0,0,0,0,1,1,0,0,0
94.17077,0,0,0,0,1,1,0,0,0
94.68932,0,0,0,0,1,1,0,0,0
95.1956,0,0,0,0,1,1,0,0,0
95.70527,0,0,0,0,1,1,0,0,0
96.22629,0,0,0,0,1,1,0,0,0
96.73034,0,0,0,0,1,1,0,0,0
97.23914,0,0,0,0,1,1,0,0,0
97.75654,0,0,0,0,1,1,0,0,0
98.2586,0,0,0,0,1,1,0,0,0
98.7711,0,0,0,0,1,1,0,0,0
99.28524,0,0,0,0,1,1,0,0,0
99.80176,0,0,0,0,1,1,0,0,0
100.3104,0,0,0,0,1,1,0,0,0
100.8212,0,0,0,0,1,1,0,0,0
101.3344,0,0,0,0,1,1,0,0,0
101.845,0,0,0,0,1,1,0,0,0
102.36,0,0,0,0,1,1,0,0,0
102.8762,0,0,0,0,1,1,0,0,0
103.3966,0,0,0,0,1,1,0,0,0
103.8989,0,0,0,0,1,1,0,0,0
104.4088,0,0,0,0,1,1,0,0,0
104.9116,0,0,0,0,1,1,0,0,0
105.4318,0,0,0,0,1,1,0,0,0
105.9505,0,0,0,0,1,1,0,0,0
106.4566,0,0,0,0,1,1,0,0,0
106.9593,0,0,0,0,1,1,0,0,0
107.4727,0,0,0,0,1,1,0,0,0
107.9729,0,0,0,0,1,1,0,0,0
108.4839,0,0,0,0,1,1,0,0,0
108.9984,0,0,0,0,1,1,0,0,0
109.5095,0,0,0,0,1,1,0,0,0
110.0162,0,0,0,0,1,1,0,0,0
110.5289,0,0,0,0,1,1,0,0,0
111.0404,0,0,0,0,1,1,0,0,0
111.5613,0,0,0,0,1,1,0,0,0
112.0732,0,0,0,0,1,1,0,0,0
112.5897,0,0,0,0,1,1,0,0,0
113.0985,0,0,0,0,1,1,0,0,0
113.6178,0,0,0,0,1,1,0,0,0
114.1384,0,0,0,0,1,1,0,0,0
114.6701,0,0,0,0,1,1,0,0,0
115.1912,0,0,0,0,1,1,0,0,0
115.7012,0,0,0,0,1,1,0,0,0
116.202,0,0,0,0,1,1,0,0,0
116.7196,0,0,0,0,1,1,0,0,0
117.2365,0,0,0,0,1,1,0,0,0
117.7368,0,0,0,0,1,1,0,0,0
118.2541,0,0,0,0,1,1,0,0,0
118.7674,0,0,0,0,1,1,0,0,0
119.2796,0,0,0,0,1,1,0,0,0
119.7964,0,0,0,0,1,1,0,0,0
120.3105,0,0,0,0,1,1,0,0,0
120.8249,0,0,0,0,1,1,0,0,0
121.3429,0,0,0,0,1,1,0,0,0
121.8579,0,0,0,0,1,1,0,0,0
122.3732,0,0,0,0,1,1,0,0,0
122.8929,0,0,0,0,1,1,0,0,0
123.4046,0,0,0,0,1,1,0,0,0
123.9122,0,0,0,0,1,1,0,0,0
124.4251,0,0,0,0,1,1,0,0,0
124.9421,0,0,0,0,1,1,0,0,0
125.462,0,0,0,0,1,1,0,0,0
125.9684,0,0,0,0,1,1,0,0,0
126.4687,0,0,0,0,1,1,0,0,0
126.9825,0,0,0,0,1,1,0,0,0
127.4888,0,0,0,0,1,1,0,0,0
127.9984,0,0,0,0,1,1,0,0,0
128.4987,0,0,0,0,1,1,0,0,0
128.9996,0,0,0,0,1,1,0,0,0
129.5176,0,0,0,0,1,1,0,0,0
130.0265,0,0,0,0,1,1,0,0,0
130.5336,0,0,0,0,1,1,0,0,0
131.0547,0,0,0,0,1,1,0,0,0
131.565,0,0,0,0,1,1,0,0,0
132.0685,0,0,0,0,1,1,0,0,0
132.573,0,0,0,0,1,1,0,0,0
133.0769,0,0,0,0,1,1,0,0,0
133.5986,0,0,0,0,1,1,0,0,0
134.1085,0,0,0,0,1,1,0,0,0
134.624,0,0,0,0,1,1,0,0,0
135.1351,0,0,0,0,1,1,0,0,0
135.6403,0,0,0,0,1,1,0,0,0
136.154,0,0,0,0,1,1,0,0,0
136.6724,0,0,0,0,1,1,0,0,0
137.1755,0,0,0,0,1,1,0,0,0
137.6781,0,0,0,0,1,1,0,0,0
138.1917,0,0,0,0,1,1,0,0,0
138.6964,0,0,0,0,1,1,0,0,0
139.2058,0,0,0,0,1,1,0,0,0
139.7207,0,0,0,0,1,1,0,0,0
140.2293,0,0,0,0,1,1,0,0,0
140.7488,0,0,0,0,1,1,0,0,0
141.2694,0,0,0,0,1,1,0,0,0
141.7701,0,0,0,0,1,1,0,0,0
142.2904,0,0,0,0,1,1,0,0,0
142.8111,0,0,0,0,1,1,0,0,0
143.331,0,0,0,0,1,1,0,0,0
143.8358,0,0,0,0,1,1,0,0,0
144.3384,0,0,0,0,1,1,0,0,0
144.8476,0,0,0,0,1,1,0,0,0
145.3696,0,0,0,0,1,1,0,0,0
145.8824,0,0,0,0,1,1,0,0,0
146.4021,0,0,0,0,1,1,0,0,0
146.9136,0,0,0,0,1,1,0,0,0
147.426,0,0,0,0,1,1,0,0,0
147.9389,0,0,0,0,1,1,0,0,0
148.4526,0,0,0,0,1,1,0,0,0
148.9648,0,0,0,0,1,1,0,0,0
149.4763,0,0,0,0,1,1,0,0,0
149.9962,0,0,0,0,1,1,0,0,0
150.5161,0,0,0,0,1,1,0,0,0
151.0306,0,0,0,0,1,1,0,0,0
151.5407,0,0,0,0,1,1,0,0,0
152.0468,0,0,0,0,1,1,0,0,0
152.5492,0,0,0,0,1,1,0,0,0
153.0713,0,0,0,0,1,1,0,0,0
153.5761,0,0,0,0,1,1,0,0,0
154.0792,0,0,0,0,1,1,0,0,0
154.5853,0,0,0,0,1,1,0,0,0
155.1007,0,0,0,0,1,1,0,0,0
155.625,0,0,0,0,1,1,0,0,0
156.1271,0,0,0,0,1,1,0,0,0
156.6405,0,0,0,0,1,1,0,0,0
157.1612,0,0,0,0,1,1,0,0,0
157.6722,0,0,0,0,1,1,0,0,0
158.1957,0,0,0,0,1,1,0,0,0
158.6965,0,0,0,0,1,1,0,0,0
159.2097,0,0,0,0,1,1,0,0,0
159.7239,0,0,0,0,1,1,0,0,0
160.2371,0,0,0,0,1,1,0,0,0
160.7421,0,0,0,0,1,1,0,0,0
161.2523,0,0,0,0,1,1,0,0,0
161.7653,0,0,0,0,1,1,0,0,0
162.2809,0,0,0,0,1,1,0,0,0
162.7875,0,0,0,0,1,1,0,0,0
163.3092,0,0,0,0,1,1,0,0,0
163.8163,0,0,0,0,1,1,0,0,0
164.337,0,0,0,0,1,1,0,0,0
164.8515,0,0,0,0,1,1,0,0,0
165.3769,0,0,0,0,1,1,0,0,0
165.881,0,0,0,0,1,1,0,0,0
166.397,0,0,0,0,1,1,0,0,0
166.9197,0,0,0,0,1,1,0,0,0
167.4279,0,0,0,0,1,1,0,0,0
167.9391,0,0,0,0,1,1,0,0,0
168.4526,0,0,0,0,1,1,0,0,0
168.9571,0,0,0,0,1,1,0,0,0
169.4579,0,0,0,0,1,1,0,0,0
169.9646,0,0,0,0,1,1,0,0,0
170.4854,0,0,0,0,1,1,0,0,0
171.0028,0,0,0,0,1,1,0,0,0
171.5159,0,0,0,0,1,1,0,0,0
172.0306,0,0,0,0,1,1,0,0,0
172.5473,0,0,0,0,1,1,0,0,0
173.0602,0,0,0,0,1,1,0,0,0
173.5831,0,0,0,0,1,1,0,0,0
174.0833,0,0,0,0,1,1,0,0,0
174.5834,0,0,0,0,1,1,0,0,0
175.0985,0,0,0,0,1,1,0,0,0
175.6012,0,0,0,0,1,1,0,0,0
176.1103,0,0,0,0,1,1,0,0,0
176.6168,0,0,0,0,1,1,0,0,0
177.1248,0,0,0,0,1,1,0,0,0
177.6329,0,0,0,0,1,1,0,0,0
178.1465,0,0,0,0,1,1,0,0,0
178.6502,0,0,0,0,1,1,0,0,0
179.1558,0,0,0,0,1,1,0,0,0
179.6773,0,0,0,0,1,1,0,0,0
180.1964,0,0,0,0,1,1,0,0,0
180.6996,0,0,0,0,1,1,0,0,0
181.2137,0,0,0,0,1,1,0,0,0
181.7198,0,0,0,0,1,1,0,0,0
182.2323,0,0,0,0,1,1,0,0,0
182.7458,0,0,0,0,1,1,0,0,0
183.252,0,0,0,0,1,1,0,0,0
183.758,0,0,0,0,1,1,0,0,0
184.2815,0,0,0,0,1,1,0,0,0
184.7998,0,0,0,0,1,1,0,0,0
185.33,0,0,0,0,1,1,0,0,0
185.8308,0,0,0,0,1,1,0,0,0
186.3338,0,0,0,0,1,1,0,0,0
186.8568,0,0,0,0,1,1,0,0,0
187.3751,0,0,0,0,1,1,0,0,0
187.8983,0,0,0,0,1,1,0,0,0
188.41,0,0,0,0,1,1,0,0,0
188.9344,0,0,0,0,1,1,0,0,0
189.4474,0,0,0,0,1,1,0,0,0
189.9565,0,0,0,0,1,1,0,0,0
190.474,0,0,0,0,1,1,0,0,0
190.9761,0,0,0,0,1,1,0,0,0
191.4833,0,0,0,0,1,1,0,0,0
191.9959,0,0,0,0,1,1,0,0,0
192.5102,0,0,0,0,1,1,0,0,0
193.0275,0,0,0,0,1,1,0,0,0
193.547,0,0,0,0,1,1,0,0,0
194.0662,0,0,0,0,1,1,0,0,0
194.5706,0,0,0,0,1,1,0,0,0
195.0827,0,0,0,0,1,1,0,0,0
195.5848,0,0,0,0,1,1,0,0,0
196.0929,0,0,0,0,1,1,0,0,0
196.6092,0,0,0,0,1,1,0,0,0
197.1093,0,0,0,0,1,1,0,0,0
197.6149,0,0,0,0,1,1,0,0,0
198.1277,0,0,0,0,1,1,0,0,0
198.6328,0,0,0,0,1,1,0,0,0
199.149,0,0,0,0,1,1,0,0,0
199.6631,0,0,0,0,1,1,0,0,0
200.1651,0,0,0,0,1,1,0,0,0
200.6749,0,0,0,0,1,1,0,0,0
201.1858,0,0,0,0,1,1,0,0,0
201.7026,0,0,0,0,1,1,0,0,0
202.2139,0,0,0,0,1,1,0,0,0
202.7291,0,0,0,0,1,1,0,0,0
203.2393,0,0,0,0,1,1,0,0,0
203.7549,0,0,0,0,1,1,0,0,0
204.2618,0,0,0,0,1,1,0,0,0
204.7691,0,0,0,0,1,1,0,0,0
205.2925,0,0,0,0,1,1,0,0,0
205.8127,0,0,0,0,1,1,0,0,0
206.3248,0,0,0,0,1,1,0,0,0
206.8248,0,0,0,0,1,1,0,0,0
207.3437,0,0,0,0,1,1,0,0,0
207.862,0,0,0,0,1,1,0,0,0
208.3719,0,0,0,0,1,1,0,0,0
208.8885,0,0,0,0,1,1,0,0,0
209.3898,0,0,0,0,1,1,0,0,0
209.9022,0,0,0,0,1,1,0,0,0
210.4224,0,0,0,0,1,1,0,0,0
210.9228,0,0,0,0,1,1,0,0,0
211.4268,0,0,0,0,1,1,0,0,0
211.9432,0,0,0,0,1,1,0,0,0
212.4564,0,0,0,0,1,1,0,0,0
212.9566,0,0,0,0,1,1,0,0,0
213.478,0,0,0,0,1,1,0,0,0
213.9802,0,0,0,0,1,1,0,0,0
214.4944,0,0,0,0,1,1,0,0,0
215.0143,0,0,0,0,1,1,0,0,0
215.5161,0,0,0,0,1,1,0,0,0
216.0339,0,0,0,0,1,1,0,0,0
216.5546,0,0,0,0,1,1,0,0,0
217.0622,0,0,0,0,1,1,0,0,0
217.5728,0,0,0,0,1,1,0,0,0
218.091,0,0,0,0,1,1,0,0,0
218.5991,0,0,0,0,1,1,0,0,0
219.1216,0,0,0,0,1,1,0,0,0
219.6429,0,0,0,0,1,1,0,0,0
220.1531,0,0,0,0,1,1,0,0,0
220.6536,0,0,0,0,1,1,0,0,0
221.1722,0,0,0,0,1,1,0,0,0
221.678,0,0,0,0,1,1,0,0,0
222.1823,0,0,0,0,1,1,0,0,0
222.6859,0,0,0,0,1,1,0,0,0
223.1936,0,0,0,0,1,1,0,0,0
223.7131,0,0,0,0,1,1,0,0,0
224.2316,0,0,0,0,1,1,0,0,0
224.7438,0,0,0,0,1,1,0,0,0
225.2472,0,0,0,0,1,1,0,0,0
225.7706,0,0,0,0,1,1,0,0,0
226.2845,0,0,0,0,1,1,0,0,0
226.7899,0,0,0,0,1,1,0,0,0
227.2953,0,0,0,0,1,1,0,0,0
227.8183,0,0,0,0,1,1,0,0,0
228.3442,0,0,0,0,1,1,0,0,0
228.8682,0,0,0,0,1,1,0,0,0
229.3918,0,0,0,0,1,1,0,0,0
229.9116,0,0,0,0,1,1,0,0,0
230.4159,0,0,0,0,1,1,0,0,0
230.9383,0,0,0,0,1,1,0,0,0
231.4511,0,0,0,0,1,1,0,0,0
231.952,0,0,0,0,1,1,0,0,0
232.4689,0,0,0,0,1,1,0,0,0
232.9764,0,0,0,0,1,1,0,0,0
233.4801,0,0,0,0,1,1,0,0,0
234.002,0,0,0,0,1,1,0,0,0
234.5066,0,0,0,0,1,1,0,0,0
235.0289,0,0,0,0,1,1,0,0,0
235.5428,0,0,0,0,1,1,0,0,0
236.0522,0,0,0,0,1,1,0,0,0
236.566,0,0,0,0,1,1,0,0,0
237.0667,0,0,0,0,1,1,0,0,0
237.5758,0,0,0,0,1,1,0,0,0
238.096,0,0,0,0,1,1,0,0,0
238.6088,0,0,0,0,1,1,0,0,0
239.1107,0,0,0,0,1,1,0,0,0
239.6138,0,0,0,0,1,1,0,0,0
240.1214,0,0,0,0,1,1,0,0,0
240.6429,0,0,0,0,1,1,0,0,0
241.1553,0,0,0,0,1,1,0,0,0
241.6616,0,0,0,0,1,1,0,0,0
242.1669,0,0,0,0,1,1,0,0,0
242.6674,0,0,0,0,1,1,0,0,0
243.1717,0,0,0,0,1,1,0,0,0
243.6825,0,0,0,0,1,1,0,0,0
244.1838,0,0,0,0,1,1,0,0,0
244.6953,0,0,0,0,1,1,0,0,0
245.2178,0,0,0,0,1,1,0,0,0
245.7319,0,0,0,0,1,1,0,0,0
246.2434,0,0,0,0,1,1,0,0,0
246.7654,0,0,0,0,1,1,0,0,0
247.2748,0,0,0,0,1,1,0,0,0
247.7807,0,0,0,0,1,1,0,0,0
248.2812,0,0,0,0,1,1,0,0,0
248.7831,0,0,0,0,1,1,0,0,0
249.2923,0,0,0,0,1,1,0,0,0
249.7982,0,0,0,0,1,1,0,0,0
250.3051,0,0,0,0,1,1,0,0,0
250.8168,0,0,0,0,1,1,0,0,0
251.33,0,0,0,0,1,1,0,0,0
251.8457,0,0,0,0,1,1,0,0,0
252.3654,0,0,0,0,1,1,0,0,0
252.8678,0,0,0,0,1,1,0,0,0
253.3754,0,0,0,0,1,1,0,0,0
253.8787,0,0,0,0,1,1,0,0,0
254.3916,0,0,0,0,1,1,0,0,0
254.91,0,0,0,0,1,1,0,0,0
255.4217,0,0,0,0,1,1,0,0,0
255.9238,0,0,0,0,1,1,0,0,0
256.4407,0,0,0,0,1,1,0,0,0
256.9572,0,0,0,0,1,1,0,0,0
257.4583,0,0,0,0,1,1,0,0,0
257.968,0,0,0,0,1,1,0,0,0
258.4765,0,0,0,0,1,1,0,0,0
258.9885,0,0,0,0,1,1,0,0,0
259.4928,0,0,0,0,1,1,0,0,0
259.9977,0,0,0,0,1,1,0,0,0
260.5123,0,0,0,0,1,1,0,0,0
261.0245,0,0,0,0,1,1,0,0,0
261.5309,0,0,0,0,1,1,0,0,0
262.0498,0,0,0,0,1,1,0,0,0
262.5645,0,0,0,0,1,1,0,0,0
263.0793,0,0,0,0,1,1,0,0,0
263.6008,0,0,0,0,1,1,0,0,0
264.1215,0,0,0,0,1,1,0,0,0
264.6274,0,0,0,0,1,1,0,0,0
265.1483,0,0,0,0,1,1,0,0,0
265.6678,0,0,0,0,1,1,0,0,0
266.187,0,0,0,0,1,1,0,0,0
266.6984,0,0,0,0,1,1,0,0,0
267.2057,0,0,0,0,1,1,0,0,0
267.7142,0,0,0,0,1,1,0,0,0
268.2186,0,0,0,0,1,1,0,0,0
268.728,0,0,0,0,1,1,0,0,0
269.2361,0,0,0,0,1,1,0,0,0
269.7447,0,0,0,0,1,1,0,0,0
270.2656,0,0,0,0,1,1,0,0,0
270.7812,0,0,0,0,1,1,0,0,0
271.288,0,0,0,0,1,1,0,0,0
271.8014,0,0,0,0,1,1,0,0,0
272.3268,0,0,0,0,1,1,0,0,0
272.8468,0,0,0,0,1,1,0,0,0
273.3584,0,0,0,0,1,1,0,0,0
273.881,0,0,0,0,1,1,0,0,0
274.3921,0,0,0,0,1,1,0,0,0
274.8938,0,0,0,0,1,1,0,0,0
275.4174,0,0,0,0,1,1,0,0,0
275.9288,0,0,0,0,1,1,0,0,0
276.4413,0,0,0,0,1,1,0,0,0
276.9603,0,0,0,0,1,1,0,0,0
277.4742,0,0,0,0,1,1,0,0,0
277.9968,0,0,0,0,1,1,0,0,0
278.5091,0,0,0,0,1,1,0,0,0
279.0276,0,0,0,0,1,1,0,0,0
279.5352,0,0,0,0,1,1,0,0,0
280.0482,0,0,0,0,1,1,0,0,0
280.5616,0,0,0,0,1,1,0,0,0
281.0701,0,0,0,0,1,1,0,0,0
281.5702,0,0,0,0,1,1,0,0,0
282.0903,0,0,0,0,1,1,0,0,0
282.5929,0,0,0,0,1,1,0,0,0
283.1191,0,0,0,0,1,1,0,0,0
283.6375,0,0,0,0,1,1,0,0,0
284.1545,0,0,0,0,1,1,0,0,0
284.6558,0,0,0,0,1,1,0,0,0
285.1674,0,0,0,0,1,1,0,0,0
285.6876,0,0,0,0,1,1,0,0,0
286.2047,0,0,0,0,1,1,0,0,0
286.7148,0,0,0,0,1,1,0,0,0
287.2292,0,0,0,0,1,1,0,0,0
287.7461,0,0,0,0,1,1,0,0,0
288.2469,0,0,0,0,1,1,0,0,0
288.7487,0,0,0,0,1,1,0,0,0
289.2505,0,0,0,0,1,1,0,0,0
289.7649,0,0,0,0,1,1,0,0,0
290.265,0,0,0,0,1,1,0,0,0
290.7808,0,0,0,0,1,1,0,0,0
291.2887,0,0,0,0,1,1,0,0,0
291.7919,0,0,0,0,1,1,0,0,0
292.3113,0,0,0,0,1,1,0,0,0
292.8117,0,0,0,0,1,1,0,0,0
293.3174,0,0,0,0,1,1,0,0,0
293.8246,0,0,0,0,1,1,0,0,0
294.3276,0,0,0,0,1,1,0,0,0
294.845,0,0,0,0,1,1,0,0,0
295.3661,0,0,0,0,1,1,0,0,0
295.8933,0,0,0,0,1,1,0,0,0
296.4014,0,0,0,0,1,1,0,0,0
296.9043,0,0,0,0,1,1,0,0,0
297.4129,0,0,0,0,1,1,0,0,0
297.9256,0,0,0,0,1,1,0,0,0
298.4451,0,0,0,0,1,1,0,0,0
298.9513,0,0,0,0,1,1,0,0,0
299.4641,0,0,0,0,1,1,0,0,0
299.9767,0,0,0,0,1,1,0,0,0
300.4787,0,0,0,0,1,1,0,0,0
300.9995,0,0,0,0,1,1,0,0,0
301.5133,0,0,0,0,1,1,0,0,0
302.0209,0,0,0,0,1,1,0,0,0
302.5401,0,0,0,0,1,1,0,0,0
303.0543,0,0,0,0,1,1,0,0,0
303.5729,0,0,0,0,1,1,0,0,0
304.0865,0,0,0,0,1,1,0,0,0
304.6043,0,0,0,0,1,1,0,0,0
305.1182,0,0,0,0,1,1,0,0,0
305.626,0,0,0,0,1,1,0,0,0
306.1398,0,0,0,0,1,1,0,0,0
306.6629,0,0,0,0,1,1,0,0,0
307.1734,0,0,0,0,1,1,0,0,0
307.6879,0,0,0,0,1,1,0,0,0
308.2017,0,0,0,0,1,1,0,0,0
308.7192,0,0,0,0,1,1,0,0,0
