time,LeftPupil X,LeftPupil Y,RightPupil X,RightPupil Y,LeftPupilSize,RightPupilSize,LeftBlink,RightBlink,blinktiming
11.86154,0.1352375,0.2270203,0.200313,0.1226406,2.915466,3.100769,1,1,null
11.96187,0.1579388,0.1892407,0.1825202,0.09536171,2.600891,3.113113,1,1,null
12.06219,-0.06831467,0.1904786,-0.04746157,0.1268496,2.898254,3.040009,1,1,null
12.18483,-0.2035422,0.1691518,-0.1718276,0.1205733,3.024445,3.147171,1,1,null
12.30682,0,0,-0.2006497,0.05289078,-1,-1,0.09823003,0.4476467,null
12.42249,-0.4574791,0.1777872,-0.4049568,0.1412667,3.402985,-1,1,1,null
12.54932,-0.2187933,0.1848129,-0.2005052,0.1228248,3.164581,3.488068,1,1,null
12.65197,-0.1811346,0.1782237,-0.1551058,0.10971,3.268188,3.468445,1,1,null
12.75376,-0.1784567,0.1784058,-0.1501326,0.1094358,3.257782,3.486008,1,1,null
12.85826,-0.07864046,0.189366,-0.06469607,0.1218733,3.125412,3.322662,1,1,null
12.9606,-0.1044191,0.1793768,-0.08496577,0.1221245,3.070099,3.148712,1,1,null
13.06151,-0.1140428,0.1750059,-0.1096582,0.1106244,3.066223,3.161072,1,1,null
13.16944,-0.1379452,0.1457168,-0.1235265,0.09507585,2.965759,3.083023,1,1,null
13.26966,-0.1452038,0.1407054,-0.1328771,0.09189057,2.996704,3.05069,1,1,null
13.37475,-0.2338888,0.1351499,-0.2336437,0.08240616,3.177689,3.234726,1,1,null
13.47745,-0.2334712,0.1348563,-0.2297775,0.07962739,3.07785,3.271347,1,1,null
13.57803,-0.2517095,0.137408,-0.2312829,0.07945329,3.042557,3.316772,1,1,null
13.67971,-0.2609891,0.1290052,-0.2480835,0.08151472,3.015762,3.278793,1,1,null
13.7816,-0.08583295,0.1221466,-0.04545927,0.05434769,2.870728,3.083755,1,1,null
13.88455,0.1297505,0.0973407,0.1363224,0.009085476,2.75647,3.155121,1,1,null
14.0099,0.09723711,0.1960793,0.116907,0.1065736,2.686203,3.152496,1,1,null
14.11373,0.05617285,0.1965652,0.05872905,0.1127145,2.832016,3.221786,1,1,null
14.21656,0.008687854,0.1919324,0.01663482,0.1131777,2.866501,2.931625,1,1,null
14.32391,0.03306639,0.2379483,0.03864944,0.1572796,2.859528,3.106323,1,1,null
14.42726,0.02854061,0.2319045,0.04317594,0.1514891,2.78598,3.042282,1,1,null
14.5494,-0.05444998,0.2297279,-0.005778432,0.1617575,2.954819,2.990082,1,1,null
14.67123,-0.5234157,0.2122186,-0.4684829,0.1498441,3.160889,2.57959,1,1,null
14.78505,-0.2978256,0.2150386,-0.2708392,0.1522285,2.887939,3.308762,1,1,null
14.88625,-0.1938645,0.1953733,-0.1638344,0.1309922,3.014038,3.385544,1,1,null
14.99213,-0.2985796,0.1714552,-0.2694768,0.1039122,3.309708,3.347595,1,1,null
15.10034,-0.2406799,0.1662365,-0.1985405,0.1043416,3.081116,3.449783,1,1,null
15.21021,-0.2061572,0.1899233,-0.1738794,0.1266136,3.20755,3.264755,1,1,null
15.32253,-0.2140405,0.1996498,-0.1965582,0.1515338,3.050323,3.365952,1,1,null
15.4306,-0.2083594,0.1925566,-0.1937687,0.1387712,3.097702,3.27066,1,1,null
15.54082,-0.2723672,0.1916325,-0.2593563,0.1377418,2.948059,3.216354,1,1,null
15.643,-0.2815922,0.1779782,-0.26649,0.1323482,2.90155,3.242798,1,1,null
15.74608,-0.2870802,0.1781881,-0.2755443,0.1288229,2.903488,3.25528,1,1,null
15.84968,-0.3035562,0.17272,-0.2849127,0.1235273,2.966537,3.135696,1,1,null
15.95349,-0.2615941,0.2192686,-0.251248,0.1630375,2.760483,3.096817,1,1,null
16.05893,-0.2778218,0.2109979,-0.2583125,0.1585819,2.816055,3.011139,1,1,null
16.16223,-0.2827252,0.2017528,-0.2689593,0.1538892,2.744659,3.02684,1,1,null
16.26578,-0.2080172,0.2112647,-0.1598866,0.1555634,2.710022,2.845825,1,1,null
16.37513,0.2238239,0.1761672,0.2765807,0.07562619,1.923508,3.019424,1,1,null
16.47629,0.02081203,0.167068,0.03252923,0.1011358,2.527939,2.778549,1,1,null
16.59965,-0.07245356,0.1875536,-0.05280948,0.1321337,2.666733,2.713638,1,1,null
16.724,-0.4854197,0.06931472,-0.1537206,-0.007820249,-1,-1,0.5361237,0.6505506,null
16.83285,-0.462649,0.1869305,-0.4387615,0.1384683,3.137192,2.628845,1,1,null
16.93381,-0.3270782,0.1913777,-0.3091191,0.1291872,3.154282,3.354706,1,1,null
17.03653,-0.3472886,0.1846468,-0.336675,0.1221704,3.286636,3.189651,1,1,null
17.13977,-0.3319193,0.1820219,-0.3245269,0.1248885,3.251419,3.374924,1,1,null
17.24291,-0.3293628,0.1809343,-0.3189703,0.1251621,3.269333,3.331039,1,1,null
17.34518,-0.3219882,0.179899,-0.3156491,0.1232461,3.188965,3.416748,1,1,null
17.45085,-0.3009332,0.177117,-0.2847999,0.1083194,3.065353,3.219818,1,1,null
17.5527,-0.2892876,0.1644456,-0.2718928,0.104205,2.889969,3.139359,1,1,null
17.65938,-0.2863955,0.2439137,-0.2814061,0.1956848,2.57222,3.145325,1,1,null
17.76169,-0.2870092,0.2352026,-0.276814,0.1868123,2.610626,3.036331,1,1,null
17.86564,-0.2976329,0.2244789,-0.2764435,0.1785623,2.589828,2.948883,1,1,null
17.9724,0.07177246,0.1797432,0.07636154,0.1009088,2.805008,2.991653,1,1,null
18.08275,0.02059591,0.1765888,0.03110552,0.10241,2.623474,2.879791,1,1,null
18.18558,-0.03378892,0.1702101,-0.0210855,0.09687287,2.719345,2.844238,1,1,null
18.29123,0.03724408,0.2133048,0.05049992,0.1341822,2.683899,2.865341,1,1,null
18.39393,0.06538332,0.2197623,0.07355559,0.1426209,2.60614,2.909607,1,1,null
18.49628,0.02612543,0.2130878,0.04078853,0.1331502,2.667343,2.923523,1,1,null
18.59973,0.04503071,0.2428618,0.06014323,0.1653889,2.832016,3.022247,1,1,null
18.70464,0.03044951,0.239939,0.05805027,0.1562427,2.845779,2.977768,1,1,null
18.80816,0.03086317,0.2395247,0.08063602,0.1493561,2.843414,3.049118,1,1,null
18.91274,0.03952849,0.236535,0.0861336,0.1486664,2.852219,3.074707,1,1,null
19.01881,0.04102111,0.2354377,0.08829343,0.1456061,2.9664,3.12326,1,1,null
19.12167,0.03823864,0.2338165,0.08243132,0.139503,3.051651,3.28685,1,1,null
19.22838,0.03187001,0.229654,0.0824573,0.1377586,3.055908,3.253876,1,1,null
19.33295,0.03774095,0.2250644,0.08491027,0.1344792,3.008499,3.206238,1,1,null
19.4357,0.03759444,0.2250668,0.07522166,0.1342756,3.018188,3.254074,1,1,null
19.53662,0.06500375,0.213897,0.08485794,0.1269478,3.161346,3.340073,1,1,null
19.63891,0.05164766,0.2146468,0.0616262,0.1305951,2.961655,3.28653,1,1,null
19.73912,0.03791845,0.2162584,0.04307187,0.1388199,2.981323,3.13353,1,1,null
19.84054,0.05859721,0.2153641,0.1482624,0.1360809,2.627182,2.978424,1,1,null
19.94108,0.1570128,0.2075483,0.1944717,0.1117207,2.51886,3.131195,1,1,null
20.06297,0.01848567,0.2052944,0.04466391,0.1339428,3.012207,3.086166,1,1,null
20.18084,0.08931112,0.2047196,0.1599913,0.1135588,2.894547,3.225555,1,1,null
20.30056,0.1341635,0.2087981,0.1565576,0.132256,2.724518,3.2285,1,1,null
20.4232,-0.001230776,0.2459455,0.0176388,0.1742911,3.240982,3.548386,1,1,null
20.54331,-0.06710792,0.2348042,-0.04050875,0.1765952,3.502869,3.340729,1,1,null
20.65964,-0.0701825,0.24817,-0.0391472,0.1890091,3.370239,3.505463,1,1,null
20.78001,-0.1606863,0.2392933,-0.1223119,0.1927269,3.175751,3.46492,1,1,null
20.89548,-0.2460623,0.2144113,-0.1965416,0.1817938,2.863251,3.29454,1,1,null
21.01584,-0.3886964,0.2531188,-0.3431683,0.2013513,3.320007,3.391464,1,1,null
21.13457,-0.3374776,0.2328151,-0.3005624,0.1861026,3.183456,3.213364,1,1,null
21.25466,-0.3531451,0.2490292,-0.2513428,0.05725241,-1,4.603256,0.8013345,0.7219585,null
21.37341,-0.3255237,0.2553853,-0.2717869,0.2253293,2.49321,3.072571,1,1,null
21.49055,-0.2611988,0.2410745,-0.2178448,0.1991403,2.591415,2.922256,1,1,null
21.61125,-0.2269494,0.2395489,-0.1908264,0.1925547,2.844147,3.070862,1,1,null
21.7294,-0.2438706,0.1944589,-0.2018108,0.1394417,3.083832,3.194183,1,1,null
21.84807,-0.2356767,0.1728534,-0.1967868,0.1091345,3.167618,3.474152,1,1,null
21.96703,-0.1472287,0.1693039,-0.1078876,0.09688139,3.378952,3.432739,1,1,null
22.08623,-0.09113389,0.1538864,-0.05186921,0.09205854,3.315384,3.495178,1,1,null
22.2065,-0.1171489,0.1485064,-0.07990485,0.09438002,3.493378,3.531784,1,1,null
22.32574,-0.1832069,0.1457868,-0.1401207,0.09779733,3.349152,3.627533,1,1,null
22.44386,-0.2283522,0.1242743,-0.1788939,0.08594179,3.386002,3.736572,1,1,null
22.56387,-0.4955273,0.182431,-0.4231973,0.1452931,3.737839,3.326904,1,1,null
22.68364,-0.3508601,0.1831973,-0.3070204,0.1474181,3.66423,3.463928,1,1,null
22.80579,-0.2965947,0.1752406,-0.2581097,0.1363376,3.381012,3.775009,1,1,null
22.92645,-0.1027467,0.07372802,0.06831157,0.04689378,-1,-1,0.2536677,0.6406631,null
23.04201,0.09604001,0.1979373,0.1210463,0.1266165,2.938202,3.573181,1,1,null
23.15944,-0.1363336,0.1644428,-0.09792084,0.1273339,3.327682,3.579788,1,1,null
23.27585,-0.2183279,0.1603451,-0.170893,0.1218759,3.241165,3.67215,1,1,null
23.39775,-0.1931376,0.1642834,-0.1571552,0.1190273,3.564682,3.660492,1,1,null
23.51897,-0.1477864,0.1666657,-0.09445703,0.1162894,3.538757,3.830872,1,1,null
23.63894,-0.3107528,0.05184573,-0.1479728,0.08207923,-1,-1,0.3611349,0.6476848,null
23.75869,-0.2742662,0.1750586,-0.2144133,0.1362372,3.134583,3.808121,1,1,null
23.88199,-0.2207289,0.1691532,-0.1831188,0.121583,3.115509,3.594864,1,1,null
24.00386,-0.1889722,0.1630394,-0.1414343,0.107061,3.436127,3.376907,1,1,null
24.12167,-0.2551224,0.2074011,-0.2102849,0.1634806,3.171021,3.554901,1,1,null
24.24288,-0.2629452,0.1988007,-0.2174416,0.1585736,3.320038,3.506332,1,1,null
24.36418,-0.3884594,0.2398468,-0.3421524,0.2048075,3.674057,3.67659,1,1,null
24.48423,-0.3861902,0.227494,-0.333858,0.2018027,3.519821,3.688797,1,1,null
24.60369,-0.394177,0.2242845,-0.3509863,0.1948206,3.556183,3.670639,1,1,null
24.72274,-0.428441,0.2151988,-0.3890235,0.1760125,3.5905,3.368378,1,1,null
24.84103,-0.4261568,0.2110165,-0.3937047,0.1723374,3.511719,3.259552,1,1,null
24.95758,-0.4267887,0.2049256,-0.4015291,0.1713284,3.330765,3.133743,1,1,null
25.05902,-0.4101269,0.2058395,-0.3921982,0.1719006,2.972046,3.036362,1,1,null
25.17651,-0.408042,0.2051136,-0.3885719,0.1737984,2.912735,2.997787,1,1,null
25.27685,-0.4128928,0.196903,-0.3716527,0.1803696,2.652359,2.921356,1,1,null
25.39135,0,0,-0.1340549,-0.03581274,-1,-1,0,0.3018306,blinked
25.50715,-0.3526724,0.2180945,-0.3008518,0.1865532,3.204742,3.08609,1,1,null
25.63021,-0.3172954,0.2193315,-0.278704,0.1893845,2.884369,3.309601,1,1,null
25.74778,-0.2829266,0.2111735,-0.2305037,0.1795624,2.823593,3.100983,1,1,null
25.87045,-0.05635315,-0.07187867,0.012959,-0.09030926,2.33168,-1,0,0.3137566,blinked
25.99357,-0.5488181,-0.03642881,-0.01363546,-0.06053162,-1,-1,0,0.2346646,null
26.11832,-0.2329425,0.2090941,-0.1570884,0.1832449,3.08461,3.34584,1,1,null
26.2405,-0.1881839,0.2127459,-0.1528029,0.1803594,3.238113,3.550354,1,1,null
26.34543,-0.1742924,0.222218,-0.1407745,0.1784668,3.322311,3.579315,1,1,null
26.44554,-0.1700839,0.216401,-0.1334612,0.1751737,3.314087,3.62532,1,1,null
26.56946,-0.1466184,0.2078058,-0.1247188,0.1661665,3.165466,3.491394,1,1,null
26.69347,-0.1366295,0.2160259,-0.100279,0.1624042,3.104477,3.288788,1,1,null
26.7939,-0.09520453,0.2074211,-0.07789856,0.1535813,3.055588,3.10466,1,1,null
26.89732,-0.06149673,0.1771489,-0.0451358,0.11836,2.915863,3.114532,1,1,null
26.99907,-0.0309912,0.1635003,-0.008770466,0.1025856,2.768784,3.000824,1,1,null
27.12245,-0.01838928,0.1668176,0.004865646,0.100569,2.987167,3.004578,1,1,null
27.22462,-0.01077062,0.1556532,0.008206487,0.08099413,3.024307,3.010788,1,1,null
27.32631,-0.0218268,0.1372859,0.002048373,0.06967652,2.912094,3.077057,1,1,null
27.45639,-0.05915296,0.1461312,-0.03130823,0.08700866,2.773849,2.996567,1,1,null
27.55786,-0.03266555,-0.01643479,-0.04597902,-0.04553294,2.555283,3.059616,1,1,null
27.65789,-0.05532259,-0.03343809,-0.08771533,-0.07251799,2.699387,3.097366,1,1,null
27.78154,-0.070813,0.02156848,-0.0966571,-0.01044965,2.677353,2.974411,1,1,null
27.88267,-0.06060213,0.04008681,-0.09378129,-0.007972479,2.519424,2.995499,1,1,null
27.98366,-0.0515523,0.03582186,-0.07228243,-0.01485038,2.380951,2.902267,1,1,null
28.10645,-0.14845,-0.01550412,-0.1980786,-0.06272447,2.799942,2.88208,1,1,null
28.20761,-0.2145976,-0.07393348,-0.3132066,-0.1217566,2.814301,3.078064,1,1,null
28.30882,-0.1961997,-0.07859731,-0.3101704,-0.127435,2.936493,3.048889,1,1,null
28.41291,-0.1869696,-0.05213046,-0.2725111,-0.1060634,2.82373,2.884171,1,1,null
28.53555,-0.3347508,0.2728252,-0.04309374,0.08738267,-1,-1,1,1,null
28.66295,-0.09029204,0.2623823,-0.07479841,0.1981764,2.726898,2.798477,1,1,null
28.76882,-0.09684664,0.2187554,-0.07178777,0.1637203,2.816345,2.751358,1,1,null
28.87021,-0.09654939,0.1871583,-0.0740869,0.1461794,2.613358,2.88002,1,1,null
28.97141,-0.08523208,0.1673616,-0.05470258,0.1068088,3.021118,3.151978,1,1,null
29.0724,-0.06392801,0.1402196,-0.03080553,0.07642043,2.992676,3.266907,1,1,null
29.17497,-0.05549955,0.1100116,-0.01466554,0.0504778,2.857407,3.206131,1,1,null
29.27575,-0.2150453,0.1685122,-0.1763418,0.1166841,3.161652,3.381943,1,1,null
29.37785,-0.2551905,0.1532571,-0.2037742,0.1070386,3.254608,3.412903,1,1,null
29.50308,-0.408715,0.2068424,-0.3701866,0.1802081,3.283173,3.365311,1,1,null
29.60665,-0.4367273,0.2208371,-0.3973968,0.182092,3.323105,3.245316,1,1,null
29.73038,-0.3612033,0.2002664,-0.3219937,0.1665048,3.491821,3.421783,1,1,null
29.85469,-0.3528818,0.1918471,-0.3201756,0.1544731,3.412903,3.46759,1,1,null
29.96097,-0.3692281,0.1389498,-0.3339711,0.09801221,3.457703,3.28479,1,1,null
30.06314,-0.3630097,0.1399724,-0.334926,0.09218466,3.542267,3.405182,1,1,null
30.16394,-0.3349738,0.1479031,-0.2995827,0.1033094,3.477478,3.592255,1,1,null
30.26437,-0.1155084,0.142383,-0.1007319,0.09275103,3.518417,3.47699,1,1,null
30.38754,-0.1300769,0.1295369,-0.1146876,0.07678276,3.423004,3.533447,1,1,null
30.48823,-0.1348048,0.1195524,-0.1163312,0.06344193,3.483566,3.564529,1,1,null
30.61242,-0.09433573,0.0127492,-0.02660662,0.06358045,2.652512,3.382339,1,1,null
30.73735,0.06692028,0.2097353,0.1028285,0.1671931,-1,-1,1,1,blinked
30.83937,0.0300411,0.2019828,0.05994892,0.1425089,3.12178,3.507645,1,1,null
30.94407,-0.00677979,0.1812327,0.01987851,0.1276534,3.078979,3.457748,1,1,null
31.06671,0.0680511,0.1867366,0.09405959,0.1179497,3.110199,3.528519,1,1,null
31.17394,0.03829098,0.1811864,0.05800295,0.1213148,3.137695,3.598816,1,1,null
31.27556,0.01374149,0.1763017,0.03113747,0.1254863,3.316742,3.595184,1,1,null
31.37617,-0.3607428,-0.04863703,0.007549167,-0.05461895,-1,-1,0,0.3425433,blinked
31.49965,-0.0440551,0.1382297,0.03157437,0.1031067,-1,-1,1,1,null
31.59988,0,0,-0.04664248,-0.09039152,-1,3.389389,0.1914147,0.494839,null
31.71726,0.01050746,-0.1829942,0.003481269,-0.2045957,-1,-1,0,0.05575502,blinked
31.8395,-0.1642578,0.1645017,-0.08308381,0.09719485,-1,-1,0.584738,0.5391682,null
31.96357,-0.1675273,0.1941637,-0.1349437,0.1612734,3.399536,3.869537,1,1,null
32.07983,-0.1733243,0.185682,-0.1389275,0.1462114,3.464218,3.680008,1,1,null
32.20479,-0.2150923,0.1687286,-0.1770717,0.1327325,3.177261,3.663116,1,1,null
32.32846,-0.2328331,0.1652437,-0.1973478,0.1249751,3.454056,3.796509,1,1,null
32.42868,-0.2248587,0.1626897,-0.1981233,0.119249,3.358826,3.746689,1,1,null
32.53394,-0.2011874,0.1666132,-0.181433,0.1137786,3.450577,3.718979,1,1,null
32.63503,-0.1735803,0.163316,-0.1544353,0.1057274,3.520355,3.552048,1,1,null
32.73621,-0.1530179,0.1609387,-0.1242087,0.09632611,3.514099,3.486404,1,1,null
