time,LeftPupil X,LeftPupil Y,RightPupil X,RightPupil Y,PupilSize,LeftBlink,RightBlink
214,-0.1549356,0.2878304,-0.04321373,0.1344429,3.405594,0.8913101,0.8380427
215,-0.1280691,0.1755967,-0.0005236864,-0.002701283,3.319214,0.815943,0.9087772
216,-0.08944428,0.2275357,0.03418827,0.07241851,3.360672,0.9218758,0.8693398
217,-0.4244679,0.2309979,-0.2949281,0.05740684,3.553543,0.9484785,0.7366368
218,-0.005332351,0.2929068,0.1218055,0.1144085,3.345108,1,1
219,-0.07588005,0.289686,0.0643748,0.1143845,3.628021,1,1
220,-0.08321363,0.2914398,0.0500344,0.1097544,3.368011,1,1
221,-0.6040174,0.2021985,-0.3894882,0.04670686,-1,0.4470938,0.03320258
222,-0.6303884,0.1600088,-0.4669374,0.06081253,-1,0.8043506,0.659251
223,-0.3992249,0.2353575,-0.2586973,0.08680123,3.753189,1,1
224,-0.2904148,0.2741776,-0.1406227,0.1230557,3.024399,1,1
225,-0.02572328,0.2361609,0.1196827,0.05311579,3.423813,1,1
226,-0.3645863,0.2615403,-0.2252529,0.09723073,3.811829,1,1
227,-0.07487708,0.2078467,0.04263234,0.04545242,3.387192,1,1
228,-0.2565982,0.2488521,-0.1056503,0.1012401,3.593216,0.9978749,0.8748971
229,0.0997318,0.1834743,0.3133533,0.02930343,2.564407,0.4609801,0.2338119
230,-0.3684565,0.2385251,-0.2611948,0.07320207,3.100616,1,1
231,-0.5405248,0.2471555,-0.4216816,0.09855688,3.451752,0.885965,0.7378998
232,0.208378,0.2120827,0.02147901,-0.06135988,-1,0.5234745,0.4741908
233,-0.0533095,0.1963257,0.06848288,0.02275729,3.0867,0.8555775,0.8599354
234,-0.6111075,0.1965616,-0.4408036,0.05045408,-1,0.5378175,0.07441909
235,0.005576015,0.2538716,0.1416458,0.09604192,3.284653,1,1
236,0,0,-0.1055393,0.4423267,-1,0.05921819,0
237,0.05776894,0.07248288,0.3059824,-0.5034955,3.467911,0.1804958,0
238,0.1118573,0.1811132,0.2420844,0.04586947,2.305786,0.9246867,0.8337187
239,-0.2846122,0.2625302,-0.1357399,0.1242409,3.408997,1,1
240,0.1556131,0.1675552,0.3142008,0.01281446,2.374115,0.7744868,0.7106339
241,0.01177216,0.2428464,0.1483734,0.0759123,3.290543,1,1
242,-0.03722417,0.2879184,0.1064436,0.1181537,3.425095,0.9759417,0.9726525
243,-0.07214719,0.2855557,0.05560589,0.1028839,3.464584,1,1
244,-0.05036455,0.2821606,0.1182765,0.1277905,3.434586,1,1
245,-0.3637561,0.2045863,-0.2134424,0.05790544,3.23175,0.7007989,0.4148197
246,-0.28179,0.2775964,-0.1578277,0.1261209,2.94455,1,1
247,-0.2768741,0.2113056,-0.1366572,0.05903292,3.572906,1,1
248,-0.169906,0.2232614,-0.02259445,0.06770325,3.522049,1,1
249,-0.2822659,0.2096775,-0.1678843,0.0717172,3.052429,1,1
250,-0.06911695,0.1146151,0.001034141,-0.03189027,3.165466,0.4527078,0.5371715
251,-0.0941121,0.2115177,0.01712501,0.05544543,3.195465,1,1
252,-0.339943,0.1968378,-0.2077629,0.04738158,3.254349,1,1
253,-0.3679116,0.03653687,-0.2876375,-0.1356332,3.363831,0.9210061,0.8526111
254,-0.3495363,0.2294462,-0.2109126,0.07649779,3.038177,1,1
255,-0.4331183,0.185989,-0.3092904,0.0392251,2.121246,0.6807032,0.6040024
257,0.09808826,0.1574015,0.2987037,-0.003738642,2.511627,0.5214532,0.3236565
258,-0.1128792,0.2304803,0.04052651,0.0872581,2.955368,1,1
259,-0.1064864,0.2647272,0.01832199,0.06230223,3.507828,1,1
260,-0.05584288,0.2662081,0.04260731,0.07565844,3.67453,1,1
261,-0.6975698,0.1053786,0.1751438,-0.5079849,-1,0.5124821,0.189329
262,-0.03425217,0.2936243,0.1024256,0.1160748,3.064407,1,1
263,-0.2418463,0.2088454,-0.11217,0.07817441,3.310684,1,1
264,-0.2684541,0.2352142,-0.1229461,0.08196366,3.111923,1,1
265,-0.6332719,0.1841993,-0.4436947,0.03623027,-1,0.5952681,0.3656957
266,-0.106499,0.2107839,0.01731801,0.03788209,3.203552,1,1
267,-0.3565717,0.2121321,-0.2445625,0.07475281,2.93222,0.8641126,0.7125599
268,-0.1786919,0.267297,-0.04646826,0.0878737,3.424728,0.9383398,0.8826567
269,-0.3674061,0.2010271,-0.2447992,0.05438781,2.754547,0.9952753,0.8831131
270,-0.1016136,0.2355548,0.08429909,0.06833124,3.143768,0.7886915,0.7960277
271,-0.3725905,0.2160843,-0.2356208,0.06775743,3.055542,0.8972161,0.8104576
272,0.1604134,0.1964657,0.3754562,0.02430421,2.384872,1,1
273,-0.1833658,0.2503644,-0.08345443,0.06152952,3.291672,1,1
274,0.109167,0.2074159,0.2682586,0.03237832,3.039063,0.876154,0.8228813
275,-0.08007085,0.231075,0.06714785,0.04976088,3.550842,0.9508132,0.8399958
276,-0.1754462,0.3126156,-0.04596496,0.1179802,4.189148,1,1
277,-0.2619217,0.2152039,-0.143351,0.0615567,3.438599,0.9287491,0.8155864
278,0.01591921,-0.06067765,0.3338106,-0.5035505,-1,0.06191324,0
279,-0.3662841,0.2189055,-0.2247798,0.08825499,2.837402,0.9960878,0.9666991
280,0.02814817,0.2319804,0.1520187,0.05210024,3.477219,1,1
281,-0.1203247,0.2894289,0.01245666,0.1060018,3.772385,1,1
282,-0.2469509,0.1888391,-0.1298766,0.05192095,3.081482,1,1
283,-0.02942777,0.3002264,0.1086518,0.1267735,3.214188,1,1
284,-0.2235299,0.2696258,-0.08352613,0.1062992,3.285004,1,1
285,-0.2578781,0.2660635,-0.1263573,0.1102978,3.339523,1,1
286,-0.02073407,0.2214931,0.1303283,0.04553694,3.507355,0.8447197,0.9109476
287,-0.7969372,0.171836,0.03518236,-0.5171205,-1,0.6043728,0
288,-0.358486,0.2211735,-0.2164261,0.08443701,2.919647,0.9808553,0.8804128
289,-0.05349505,0.2366679,0.1047767,0.08466345,3.288544,0.6806232,0.6026047
290,0.2508148,0.2791098,0.4158918,0.08784562,2.015213,1,1
291,0.1026254,0.2328248,0.2129642,0.03944319,2.857178,0.7734433,0.6861915
292,-0.3823697,0.1533768,-0.251082,-0.01214933,2.498703,0.6683871,0.4742549
293,-0.1335175,0.3375129,-0.02101552,0.1303607,3.645081,1,1
294,0.1057472,0.2195756,0.2047379,0.02402544,2.88974,1,1
295,0,0,0.3158914,-0.491541,-1,0.1704447,0.03251591
296,-0.3468387,0.3063483,-0.2199944,0.1855344,3.328445,1,1
297,0.1905366,0.1753349,0.3914883,0.006947637,2.399658,0.8419235,0.8142934
298,-0.4271949,0.198517,-0.2803064,0.05898148,3.258255,0.9135373,0.8813248
299,-0.1117624,0.1237994,-0.02044415,-0.003783226,-1,0.4745192,0.7410929
300,-0.356478,0.2167215,-0.01440394,0.07631743,2.805664,1,1
301,-0.08383149,0.137173,-0.01468551,-0.0006399155,2.437057,0.6789983,0.7102231
302,0.03877282,-0.03666675,0,0,3.045593,0.9603919,0.6984267
303,-0.07968873,0.02484113,-0.01214707,-0.1984487,2.97403,1,1
304,-0.02948987,0.05096728,0.05957317,-0.1067128,2.851227,0.7979307,0.7582142
305,-0.128407,-0.03602934,-0.04878449,-0.08308148,3.630386,0.7305771,0.9334116
