time,LeftPupil X,LeftPupil Y,RightPupil X,RightPupil Y,LeftPupilSize,RightPupilSize,LeftBlink,RightBlink,blinktiming
0.3533334,0.02893651,0.2561023,0.01447213,0.3295192,3.684814,4.081726,1,1,null
0.6866667,-0.4717848,-0.4582752,-0.01664543,-0.2322989,-1,-1,0,0.1,blinked
0.7867284,0,0,-0.009248793,-0.1779771,-1,-1,0.1337344,0.1,null
0.99903,-0.2068933,-0.01993787,0.002456784,0.06837201,-1,-1,0.08315672,0.1103918,null
1.115093,-0.07113749,0.1286577,-0.08973205,0.1962643,-1,-1,0.4761365,0.4552813,null
1.238302,-0.06706053,0.154671,-0.0986563,0.2218089,4.190659,3.649872,0.7180616,0.545996,null
1.353742,-0.06424439,0.1543487,-0.09838957,0.2333325,4.089355,4.052628,0.858609,0.6702675,null
1.469475,-0.07150781,0.1463107,-0.1036121,0.2280448,3.557205,3.936295,0.9094803,0.7377814,null
1.58521,-0.2540807,0.1192845,-0.3038283,0.1868539,3.362427,3.565826,0.8811513,0.8319826,null
1.697206,-0.252946,0.1188492,-0.2983897,0.1850069,3.084061,3.381195,0.8980157,0.9126707,null
1.804793,-0.2534183,0.1226057,-0.3032112,0.1892506,2.936417,3.332657,0.9393076,0.9882995,null
1.918549,-0.1928927,0.2315739,-0.2525668,0.3141101,2.855469,3.003693,1,1,null
2.031924,-0.2019379,0.2211205,-0.2445946,0.2991486,2.746201,2.914856,1,1,null
2.146512,-0.203764,0.2210593,-0.2458435,0.2991672,2.837646,2.919754,1,1,null
2.258418,-0.2137792,0.2182196,-0.2525619,0.2943869,2.901306,3.154083,1,1,null
2.373216,-0.04043317,0.2249619,-0.0807547,0.3064787,3.217514,3.496964,1,1,null
2.483785,-0.08711696,0.2289909,-0.1234367,0.3054093,3.408386,3.672302,1,1,null
2.593264,-0.1392815,0.2238507,-0.1707954,0.3035713,3.545502,3.898865,1,1,null
2.706599,-0.02106375,0.2052106,-0.05871981,0.2849348,3.632751,4.058319,1,1,null
2.814891,-0.05638063,0.1970901,-0.09040254,0.2754347,3.83963,4.1297,1,1,null
2.927191,-0.07513505,0.1971872,-0.1090553,0.2747108,3.880508,4.192947,1,1,null
3.037936,-0.08016884,0.1981607,-0.1124954,0.2752626,3.775879,4.191483,1,1,null
3.151542,-0.07723355,0.1987522,-0.1130893,0.2744555,3.699036,4.152084,1,1,null
3.261519,-0.07904649,0.1847882,-0.1134245,0.2570315,3.697845,4.129608,1,1,null
3.373464,-0.06624579,0.1616924,-0.1001657,0.2417108,-1,-1,0.7868335,0.5970739,null
3.481529,0,0,-0.1930488,0.1801144,-1,-1,0.2882223,0.3675237,null
3.593265,-0.4162501,-0.3844343,-0.04526037,-0.1791849,-1,-1,0.05338206,0,blinked
3.696001,-0.3198488,-0.3733264,0.06829906,-0.1356171,-1,-1,0,0.1,blinked
3.80323,-0.3292945,-0.334242,-0.1100377,-0.06321514,-1,-1,0.1,0.1,null
3.906303,0,0,-0.03958815,-0.01405263,-1,-1,0.1,0.1,null
4.015767,-0.1618593,0.1719747,-0.1733591,0.2796682,-1,-1,0.4015707,0.4676703,null
4.125849,-0.1242528,0.1974995,-0.1508616,0.2820482,4.266464,4.729721,0.9434548,0.9351147,null
4.241131,-0.1206365,0.1815118,-0.1494742,0.2606103,4.207916,4.779388,1,1,null
4.350876,-0.1131369,0.1600911,-0.1420177,0.2402982,4.22023,4.552765,1,1,null
4.459231,-0.1150255,0.1565826,-0.1452754,0.2243521,3.698334,4.05925,0.9957529,0.8948805,null
4.570189,-0.1806028,0.2695086,-0.2182952,0.3449703,3.602112,3.968246,1,1,null
4.682565,-0.1790866,0.2561733,-0.2105324,0.3347067,3.560394,3.806992,1,1,null
4.791966,-0.1822136,0.2368147,-0.2024226,0.310674,-1,-1,0.821826,0.6921546,null
4.896983,-0.2720465,0.09852356,-0.07747543,0.1765222,-1,-1,0.2700328,0.2495503,null
4.999153,-0.1443947,0.2163422,-0.1681028,0.2883455,3.662277,3.913101,0.7666348,0.6490694,null
5.102889,-0.1425266,0.1929621,-0.1684756,0.2768619,3.851578,4.158859,0.876564,0.7705326,null
5.214442,-0.1429162,0.1984103,-0.1678789,0.2742073,3.976089,4.180817,0.9740196,0.8324766,null
5.324837,-0.1435601,0.2084622,-0.1714145,0.2840761,3.941971,4.325668,1,1,null
5.437126,-0.147841,0.2194669,-0.1767781,0.2957608,3.95874,4.380997,1,1,null
5.547027,-0.09900481,0.2576717,-0.1293461,0.3405506,3.941422,4.331345,1,1,null
5.657857,-0.08700365,0.2633414,-0.1178905,0.3456337,3.899292,4.234863,1,1,null
5.774645,-0.1215003,0.2663065,-0.1508002,0.3465201,3.938416,4.218903,1,1,null
5.886017,-0.1451614,0.267647,-0.171757,0.3456295,4.046448,4.246918,1,1,null
5.997911,-0.1655505,0.2702522,-0.1938879,0.3537819,3.995667,4.361465,1,1,null
6.106056,-0.09320933,0.14496,-0.07663834,0.265656,-1,-1,0.3318384,0.4783997,null
6.215236,-0.01631469,0.1835676,-0.04762149,0.2659019,3.855881,4.199402,0.858409,0.8493008,null
6.316201,-0.0173071,0.1782179,-0.04742205,0.2559799,3.894516,4.308167,1,1,null
6.427804,-0.03304338,0.1826769,-0.06089127,0.2580356,3.951157,4.31929,1,1,null
6.541419,-0.0620389,0.1899918,-0.091501,0.2655478,4.035461,4.431305,1,1,null
6.654256,-0.09895509,0.2087381,-0.1297311,0.2843758,4.072662,4.524628,1,1,null
6.770555,-0.02924132,0.1273483,-0.06778991,0.1971409,4.167587,4.495728,1,1,null
6.881425,-0.06192392,0.1403331,-0.08718282,0.2133745,4.125351,4.452927,1,1,null
6.995309,-0.07841039,0.1526476,-0.1013069,0.2230034,4.145172,4.486969,1,1,null
7.103333,-0.08651906,0.1551306,-0.1145381,0.2278762,4.153442,4.532547,1,1,null
7.219986,-0.09575617,0.1605307,-0.123943,0.2377061,4.176331,4.590332,1,1,null
7.338772,-0.09700334,0.1620073,-0.1245483,0.2426272,4.170502,4.658661,1,1,null
7.440031,-0.09855425,0.1666712,-0.1252861,0.2484015,4.160675,4.695984,1,1,null
7.552262,-0.1037429,0.1720499,-0.1286713,0.2529047,4.24649,4.717422,1,1,null
7.675062,-0.1075022,0.1796253,-0.1328899,0.2565004,4.378601,4.740616,0.9591473,0.8922862,null
7.810988,0,0,-0.06918424,0.1097066,-1,-1,0.02542267,0.3515216,null
7.911196,-0.14287,0.1357547,-0.1649589,0.2156217,-1,-1,0.4901921,0.4771182,blinked
8.024607,-0.1333759,0.1508663,-0.162392,0.2274863,4.359695,4.790619,0.8247168,0.7083436,null
8.137682,-0.1331764,0.1515231,-0.1568726,0.2268448,4.443588,4.822174,0.8685546,0.8095171,null
8.261409,-0.137061,0.1506806,-0.1577203,0.227487,4.507584,4.905869,0.9104253,0.8662931,null
8.371254,-0.1449822,0.1454607,-0.1640881,0.225049,4.564072,4.91655,0.9614809,0.9052876,null
8.472558,-0.142796,0.1400777,-0.1665226,0.2205513,4.569046,4.917496,0.9739215,0.9210688,null
8.573345,-0.1403975,0.225502,-0.1828632,0.3054141,4.489258,4.841721,1,1,null
8.688964,-0.1400759,0.2113016,-0.1820267,0.2981085,4.458237,4.816162,1,1,null
8.800475,-0.1461329,0.2080858,-0.1847935,0.292287,4.442596,4.825394,1,1,null
8.917289,-0.1527324,0.2049443,-0.1942976,0.2847652,4.40596,4.843277,1,1,null
9.030385,-0.174714,0.1920522,-0.2157146,0.2756922,4.350189,4.808121,1,1,null
9.142894,-0.2040302,0.1925688,-0.2454048,0.2655545,4.557205,4.846313,1,1,null
9.257637,0.04926503,0.1519598,0.007971168,0.2225897,4.444733,4.694122,0.8369994,0.7390901,null
9.368167,0.09796107,0.1447414,0.06028223,0.2189822,4.368851,4.630402,1,1,null
9.478492,0.04144943,0.15158,0.003582001,0.2244198,4.242691,4.51445,1,1,null
9.591876,0.01947021,0.1512404,-0.01652199,0.2198145,4.219727,4.397797,1,1,null
9.712055,0.005554557,0.1544238,-0.02223068,0.223496,4.103806,4.388702,1,1,null
9.823443,0.1469711,0.1602445,0.1146446,0.2386322,3.946899,4.352859,1,1,null
9.934931,0.1326015,0.1584862,0.1062112,0.2269601,3.895096,4.074783,1,1,null
10.04551,0.08768117,0.1649876,0.06332707,0.233799,3.689743,4.042847,1,1,null
10.16009,0.05445218,0.1684334,0.0245868,0.2390663,3.663696,3.924957,1,1,null
10.27205,0.03621149,0.1727964,0.005883932,0.2449692,3.665085,3.941574,1,1,null
10.38932,0.0308305,0.1810956,0.004057288,0.2548199,3.624481,3.874512,1,1,null
10.49913,0.03884804,0.1802397,0.01166534,0.2534589,3.55574,4.021683,1,1,null
10.61803,0.04732168,0.1824939,0.02412021,0.2455004,3.493958,3.90744,0.9747342,0.9257245,null
10.73131,0.06967783,0.1786282,0.04388821,0.2455554,3.621017,3.990234,0.9262043,0.8681094,null
10.85333,0.08610582,0.1696284,0.06641543,0.2349748,3.680313,4.075729,0.8864041,0.7079971,null
10.96848,0.09011388,0.1717672,0.07071912,0.2285666,3.835068,4.217453,0.7963848,0.6160446,null
11.07983,0.09608495,0.1641615,0.07400239,0.2136568,3.975739,4.245712,0.7151563,0.5189826,null
11.18982,-0.03539228,0.1476084,-0.07035983,0.1878673,4.058334,3.932617,0.6314255,0.4212717,null
11.29981,-0.03491509,0.1487762,-0.06769991,0.1931567,4.044022,3.951828,0.629418,0.4175879,null
11.4125,-0.03331757,0.148842,-0.06100005,0.1923358,4.070709,4.089523,0.6244039,0.4133992,null
11.52333,-0.198044,0.184236,-0.2213067,0.2235242,4.008728,4.050995,0.6350102,0.4238882,null
11.63753,-0.1778668,0.1951991,-0.2231865,0.2539514,4.19104,4.487411,0.8542446,0.7128384,null
11.74889,-0.1644857,0.1991054,-0.19989,0.271305,4.32515,4.929077,0.8841052,0.7718797,null
11.85964,-0.2734836,0.2029894,-0.3268967,0.2788804,4.31778,4.59729,1,1,null
11.96815,-0.1551027,0.1955935,-0.2037038,0.2779893,4.160583,4.631073,1,1,null
12.07246,-0.09379596,0.195864,-0.1374024,0.2744295,4.152634,4.632706,1,1,null
12.18689,-0.06272501,0.1891679,-0.1094423,0.2729002,4.161224,4.641144,1,1,null
12.30101,-0.06798577,0.1875774,-0.1189611,0.2702534,4.298416,4.756134,1,1,null
12.41847,-0.09517717,0.18919,-0.145473,0.270105,4.343521,4.796432,1,1,null
12.52987,-0.1345618,0.1901314,-0.1832948,0.272855,4.290543,4.90361,1,1,null
12.6434,-0.8645892,-0.3260481,-0.0917154,0.2245432,-1,-1,0.02600989,0.3537901,null
12.74946,0.07973552,0.1784704,0.0246805,0.2568648,4.357956,4.65596,0.8390365,0.8062479,null
12.86233,0.00222218,0.1739673,-0.04817259,0.2669687,4.32756,4.849426,1,1,null
12.97335,-0.08421415,0.1767539,-0.1283586,0.2565563,4.339111,4.733871,0.876924,0.8710486,null
13.08891,0.1685168,0.1686088,0.1271138,0.2587103,4.678177,4.96962,0.9482046,0.8877059,null
13.19998,0.05897832,0.1748839,0.02677882,0.2608814,4.535492,4.987885,1,1,null
13.32086,0.1876866,0.1504357,0.1533258,0.233498,-1,-1,1,1,null
13.43145,0.1135138,0.1517857,0.0849998,0.2278862,4.287643,4.909241,1,1,null
13.54472,0.05852473,0.1547069,0.02950144,0.2304868,3.953735,4.341827,1,1,null
13.65774,0.06457531,0.1492946,0.03080821,0.2356344,3.672989,3.981735,1,1,null
13.76736,-0.3429049,0.07632208,-0.1909369,0.2736133,-1,-1,0.3976619,0.5832424,null
13.87518,-0.3419675,0.2811503,-0.3930206,0.3452179,-1,-1,0.7009836,0.8265816,null
13.98455,-0.1695039,0.2588515,-0.2241122,0.3367792,3.661804,4.032867,1,1,null
14.09472,-0.3703021,0.2807769,-0.4209701,0.3592691,3.825531,4.091919,1,1,null
14.19607,-0.3232743,0.2680288,-0.3741809,0.3542859,3.754059,4.095825,1,1,null
14.29752,-0.1121116,0.2591184,-0.1673722,0.3476391,4.065735,4.389206,1,1,null
14.40176,-0.3646828,0.181182,-0.4136944,0.2648291,4.351746,4.516861,1,1,null
14.51613,-0.2371466,0.1680406,-0.2689188,0.2597814,3.898087,4.326096,1,1,null
14.62371,-0.1500407,0.1620281,-0.1866751,0.2478601,4.153717,4.499313,1,1,null
14.73174,-0.3131052,0.1666067,-0.3530864,0.2535114,4.072266,4.45256,1,1,null
14.8327,-0.2620422,0.1635217,-0.3032277,0.2517465,4.002182,4.483978,1,1,null
14.93373,-0.2148218,0.1630682,-0.2585018,0.2547776,3.948242,4.559265,1,1,null
15.03712,-0.2266115,0.1594396,-0.2565574,0.2412654,4.245987,4.551025,1,1,null
15.14016,-0.3928711,0.1418896,-0.435154,0.2204993,4.472061,4.618393,1,1,null
15.24193,-0.3079309,0.1472507,-0.3453175,0.2322191,4.391434,4.634674,1,1,null
15.34599,-0.3449506,0.1464276,-0.3792499,0.2292484,4.453186,4.697464,1,1,null
15.44679,-0.3064758,0.1325064,-0.3382636,0.215947,4.537064,4.792023,1,1,null
15.5548,-0.2763596,0.132665,-0.3096551,0.2232965,4.576019,4.863586,1,1,null
15.65622,-0.3091147,0.145399,-0.3385399,0.2221437,4.601868,4.777985,1,1,null
15.76283,-0.3792157,0.1516832,-0.4125331,0.2342532,4.773026,4.878952,1,1,null
15.86459,-0.02953005,0.1379393,-0.06080991,0.2401753,4.566696,5.084854,1,1,null
15.96643,-0.08665448,0.1476666,-0.1213063,0.2420194,4.680511,4.987976,1,1,null
16.07323,-0.1460994,0.1529858,-0.1730711,0.2464145,4.585632,5.044144,1,1,null
16.17937,-0.1681435,0.1580775,-0.1933869,0.2515453,4.515594,5.034012,1,1,null
16.28433,-0.1739867,0.1589034,-0.2022555,0.2573796,4.455673,4.900299,1,1,null
16.38452,-0.1763768,0.1593586,-0.2038719,0.2597941,4.399734,4.832306,1,1,null
16.48706,-0.1872523,0.1745031,-0.2090838,0.2643872,4.475555,4.847672,1,1,null
16.59142,-0.02197146,0.05562592,-0.1495647,0.1840544,-1,-1,0,0.229271,blinked
16.69723,-0.1402756,0.1559697,-0.1639173,0.2548944,-1,-1,0.7439792,0.6381035,null
16.80101,-0.1503658,0.1711265,-0.1758684,0.2638762,4.61731,5.001297,0.8087869,0.7790849,null
16.90496,-0.1689458,0.1634859,-0.1937414,0.2626888,4.75502,5.104752,0.752329,0.7618195,null
17.00736,-0.1906799,0.1594325,-0.2074416,0.246004,4.696609,4.976074,0.7459211,0.7493414,null
17.11059,-0.2126734,0.1500017,-0.2350258,0.243044,4.558548,5.059387,0.7523809,0.7565838,null
17.2151,-0.2278418,0.1373323,-0.2466912,0.2196234,4.615921,4.955658,0.761265,0.7271071,null
17.33704,-0.2455588,0.1274907,-0.2718699,0.2190769,4.567963,4.967987,0.7485386,0.6753457,null
17.44421,-0.2612073,0.2074969,-0.2908828,0.2978958,4.420288,4.808655,0.9221764,0.9966893,null
17.54554,-0.2777333,0.2051425,-0.2987059,0.2974707,4.506973,4.839523,0.9588401,0.9899132,null
17.64948,-0.2951715,0.2034735,-0.3174707,0.2924252,4.476974,4.77359,0.9651719,0.9806823,null
